timestamp,season_date,team_id,player_id,player_name,action,from_level,to_level,counterparty,details
2025-12-30 22:24:53,2026-07-21,LAS,D20260031,Ike Neally,draft,,LOW,,Drafted in 2026 Amateur Draft (LAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,CHI,D20260029,Fernando Reyes,draft,,LOW,,Drafted in 2026 Amateur Draft (CHI: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,LOS,D20260013,Damion Baade,draft,,LOW,,Drafted in 2026 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,WAS,D20260091,Clarence Pires,draft,,LOW,,Drafted in 2026 Amateur Draft (WAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,COL,D20260184,Yong Choi,draft,,LOW,,Drafted in 2026 Amateur Draft (COL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,MIL,D20260069,Pete Huisenga,draft,,LOW,,Drafted in 2026 Amateur Draft (MIL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,DEN,D20260042,Virgil Lougee,draft,,LOW,,Drafted in 2026 Amateur Draft (DEN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,BOS,D20260088,Roberto Perez,draft,,LOW,,Drafted in 2026 Amateur Draft (BOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,BAL,D20260164,Deshawn Harris,draft,,LOW,,Drafted in 2026 Amateur Draft (BAL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,DET,D20260074,Cedric Walker,draft,,LOW,,Drafted in 2026 Amateur Draft (DET: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,SAN,D20260139,Bobby Khensamphanh,draft,,LOW,,Drafted in 2026 Amateur Draft (SAN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,POR,D20260066,Doug Bartlett,draft,,LOW,,Drafted in 2026 Amateur Draft (POR: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,LOU,D20260128,Burton Gregori,draft,,LOW,,Drafted in 2026 Amateur Draft (LOU: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,AUS,D20260070,Fletcher Haygood,draft,,LOW,,Drafted in 2026 Amateur Draft (AUS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,LAS,D20260019,Jefferson Jacckson,draft,,LOW,,Drafted in 2026 Amateur Draft (LAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,CHI,D20260140,Jed Kinnett,draft,,LOW,,Drafted in 2026 Amateur Draft (CHI: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,LOS,D20260090,Tyrone Allen,draft,,LOW,,Drafted in 2026 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,WAS,D20260170,Rudy Imamura,draft,,LOW,,Drafted in 2026 Amateur Draft (WAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,COL,D20260135,Leroy Young,draft,,LOW,,Drafted in 2026 Amateur Draft (COL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,MIL,D20260064,Percy Mitchell,draft,,LOW,,Drafted in 2026 Amateur Draft (MIL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,DEN,D20260137,Antonio Vasquez,draft,,LOW,,Drafted in 2026 Amateur Draft (DEN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,BOS,D20260143,Percy Robinson,draft,,LOW,,Drafted in 2026 Amateur Draft (BOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,BAL,D20260086,Malik Gaines,draft,,LOW,,Drafted in 2026 Amateur Draft (BAL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,DET,D20260071,Roberto Vargas,draft,,LOW,,Drafted in 2026 Amateur Draft (DET: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,SAN,D20260072,Nicolas Cappas,draft,,LOW,,Drafted in 2026 Amateur Draft (SAN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,POR,D20260105,Deshawn Mitchell,draft,,LOW,,Drafted in 2026 Amateur Draft (POR: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,LOU,D20260124,Jorge Vargas,draft,,LOW,,Drafted in 2026 Amateur Draft (LOU: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,AUS,D20260185,Yong Choi,draft,,LOW,,Drafted in 2026 Amateur Draft (AUS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,LAS,D20260098,Jerrell Mezick,draft,,LOW,,Drafted in 2026 Amateur Draft (LAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,CHI,D20260138,Russell Tajiri,draft,,LOW,,Drafted in 2026 Amateur Draft (CHI: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,LOS,D20260027,Yong Huang,draft,,LOW,,Drafted in 2026 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,WAS,D20260080,Jerrell Mezick,draft,,LOW,,Drafted in 2026 Amateur Draft (WAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,COL,D20260109,Ahmad Fracassa,draft,,LOW,,Drafted in 2026 Amateur Draft (COL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,MIL,D20260026,Carlos Vasquez,draft,,LOW,,Drafted in 2026 Amateur Draft (MIL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,DEN,D20260004,Vernon Klett,draft,,LOW,,Drafted in 2026 Amateur Draft (DEN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,BOS,D20260053,Jose Perez,draft,,LOW,,Drafted in 2026 Amateur Draft (BOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,BAL,D20260097,Fernando Rivera,draft,,LOW,,Drafted in 2026 Amateur Draft (BAL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,DET,D20260129,Erin Feoli,draft,,LOW,,Drafted in 2026 Amateur Draft (DET: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,SAN,D20260023,Tyron Cozad,draft,,LOW,,Drafted in 2026 Amateur Draft (SAN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,POR,D20260008,Brandon Lowitz,draft,,LOW,,Drafted in 2026 Amateur Draft (POR: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 22:24:53,2026-07-21,LOU,D20260101,Michel Barsegyan,draft,,LOW,,Drafted in 2026 Amateur Draft (LOU: LOW roster exceeds 10 players (fix before resuming).)
