balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,991.0,414.0,577.0,246.0,15.0,231.0,92.0,437.0,140.0,0.0,0.0,0.0,271.0,0.4177598385469223,0.5822401614530777,0.015136226034308779,0.248234106962664,0.5942028985507246,0.4409687184661958,0.14127144298688193
0,1,348.0,179.0,169.0,97.0,5.0,92.0,28.0,133.0,36.0,0.0,0.0,0.0,99.0,0.514367816091954,0.48563218390804597,0.014367816091954023,0.27873563218390807,0.5418994413407822,0.382183908045977,0.10344827586206896
0,2,129.0,86.0,43.0,42.0,0.0,42.0,8.0,37.0,6.0,0.0,62.0,0.0,37.0,0.6666666666666666,0.3333333333333333,0.0,0.32558139534883723,0.4883720930232558,0.2868217054263566,0.046511627906976744
1,0,432.0,216.0,216.0,122.0,5.0,117.0,47.0,176.0,40.0,0.0,0.0,0.0,102.0,0.5,0.5,0.011574074074074073,0.2824074074074074,0.5648148148148148,0.4074074074074074,0.09259259259259259
1,1,279.0,157.0,122.0,94.0,4.0,90.0,39.0,91.0,31.0,0.0,0.0,0.0,83.0,0.5627240143369175,0.43727598566308246,0.014336917562724014,0.33691756272401435,0.5987261146496815,0.32616487455197135,0.1111111111111111
1,2,138.0,85.0,53.0,37.0,0.0,37.0,8.0,45.0,8.0,0.0,63.0,0.0,37.0,0.6159420289855072,0.38405797101449274,0.0,0.26811594202898553,0.43529411764705883,0.32608695652173914,0.057971014492753624
2,0,176.0,79.0,97.0,43.0,1.0,42.0,22.0,74.0,23.0,0.0,0.0,0.0,50.0,0.44886363636363635,0.5511363636363636,0.005681818181818182,0.24431818181818182,0.5443037974683544,0.42045454545454547,0.13068181818181818
2,1,156.0,81.0,75.0,39.0,2.0,37.0,17.0,64.0,11.0,0.0,0.0,0.0,40.0,0.5192307692307693,0.4807692307692308,0.01282051282051282,0.25,0.48148148148148145,0.41025641025641024,0.07051282051282051
2,2,120.0,66.0,54.0,24.0,0.0,24.0,3.0,45.0,9.0,0.0,87.0,0.0,26.0,0.55,0.45,0.0,0.2,0.36363636363636365,0.375,0.075
3,0,73.0,25.0,48.0,20.0,2.0,18.0,8.0,44.0,4.0,26.0,0.0,0.0,20.0,0.3424657534246575,0.6575342465753424,0.0273972602739726,0.273972602739726,0.8,0.6027397260273972,0.0547945205479452
3,1,82.0,44.0,38.0,19.0,0.0,19.0,7.0,32.0,6.0,23.0,0.0,0.0,24.0,0.5365853658536586,0.4634146341463415,0.0,0.23170731707317074,0.4318181818181818,0.3902439024390244,0.07317073170731707
3,2,67.0,50.0,17.0,26.0,0.0,26.0,13.0,15.0,2.0,9.0,33.0,0.0,25.0,0.746268656716418,0.2537313432835821,0.0,0.3880597014925373,0.52,0.22388059701492538,0.029850746268656716
