round,overall_pick,team_id,player_id
1,1,HOU,D20250040
1,2,LAS,D20250124
1,3,SAN1,D20250046
1,4,PHO,D20250004
1,5,IND,D20250179
1,6,MEM,D20250016
1,7,SAN,D20250030
1,8,DAL,D20250005
1,9,LOU,D20250108
1,10,SEA,D20250126
1,11,AUS,D20250032
1,12,JAC,D20250058
1,13,NAS,D20250132
1,14,BOS,D20250170
2,15,HOU,D20250003
2,16,LAS,D20250070
2,17,SAN1,D20250142
2,18,PHO,D20250168
2,19,IND,D20250182
2,20,MEM,D20250130
2,21,SAN,D20250191
2,22,DAL,D20250187
2,23,LOU,D20250131
2,24,SEA,D20250109
2,25,AUS,D20250137
2,26,JAC,D20250013
2,27,NAS,D20250021
2,28,BOS,D20250063
3,29,HOU,D20250150
3,30,LAS,D20250129
3,31,SAN1,D20250122
3,32,PHO,D20250149
3,33,IND,D20250014
3,34,MEM,D20250099
3,35,SAN,D20250081
3,36,DAL,D20250164
3,37,LOU,D20250056
3,38,SEA,D20250128
3,39,AUS,D20250092
3,40,JAC,D20250077
3,41,NAS,D20250163
3,42,BOS,D20250029
4,43,HOU,D20250094
4,44,LAS,D20250050
4,45,SAN1,D20250196
4,46,PHO,D20250006
4,47,IND,D20250200
4,48,MEM,D20250096
4,49,SAN,D20250121
4,50,DAL,D20250024
4,51,LOU,D20250188
4,52,SEA,D20250172
4,53,AUS,D20250175
4,54,JAC,D20250103
4,55,NAS,D20250065
4,56,BOS,D20250134
5,57,HOU,D20250193
5,58,LAS,D20250119
5,59,SAN1,D20250111
5,60,PHO,D20250068
5,61,IND,D20250073
5,62,MEM,D20250140
5,63,SAN,D20250186
5,64,DAL,D20250034
5,65,LOU,D20250007
5,66,SEA,D20250026
5,67,AUS,D20250133
5,68,JAC,D20250082
5,69,NAS,D20250011
5,70,BOS,D20250039
6,71,HOU,D20250079
6,72,LAS,D20250019
6,73,SAN1,D20250025
6,74,PHO,D20250192
6,75,IND,D20250087
6,76,MEM,D20250095
6,77,SAN,D20250123
6,78,DAL,D20250184
6,79,LOU,D20250153
6,80,SEA,D20250189
6,81,AUS,D20250151
6,82,JAC,D20250139
6,83,NAS,D20250052
6,84,BOS,D20250147
7,85,HOU,D20250177
7,86,LAS,D20250089
7,87,SAN1,D20250145
7,88,PHO,D20250035
7,89,IND,D20250138
7,90,MEM,D20250041
7,91,SAN,D20250045
7,92,DAL,D20250037
7,93,LOU,D20250155
7,94,SEA,D20250047
7,95,AUS,D20250057
7,96,JAC,D20250169
7,97,NAS,D20250036
7,98,BOS,D20250199
8,99,HOU,D20250008
8,100,LAS,D20250066
8,101,SAN1,D20250090
8,102,PHO,D20250060
8,103,IND,D20250105
8,104,MEM,D20250067
8,105,SAN,D20250018
8,106,DAL,D20250072
8,107,LOU,D20250012
8,108,SEA,D20250135
8,109,AUS,D20250113
8,110,JAC,D20250136
8,111,NAS,D20250146
8,112,BOS,D20250180
9,113,HOU,D20250116
9,114,LAS,D20250110
9,115,SAN1,D20250160
9,116,PHO,D20250178
9,117,IND,D20250054
9,118,MEM,D20250120
9,119,SAN,D20250158
9,120,DAL,D20250069
9,121,LOU,D20250033
9,122,SEA,D20250185
9,123,AUS,D20250028
9,124,JAC,D20250059
9,125,NAS,D20250085
9,126,BOS,D20250097
10,127,HOU,D20250152
10,128,LAS,D20250001
10,129,SAN1,D20250009
10,130,PHO,D20250022
10,131,IND,D20250031
10,132,MEM,D20250038
10,133,SAN,D20250051
10,134,DAL,D20250061
10,135,LOU,D20250078
10,136,SEA,D20250080
10,137,AUS,D20250086
10,138,JAC,D20250093
10,139,NAS,D20250101
10,140,BOS,D20250102
