balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,758.0,279.0,479.0,165.0,12.0,153.0,66.0,268.0,211.0,0.0,0.0,0.0,415.0,0.36807387862796836,0.6319261213720316,0.0158311345646438,0.21767810026385223,0.5913978494623656,0.35356200527704484,0.2783641160949868
0,1,356.0,147.0,209.0,80.0,6.0,74.0,35.0,129.0,80.0,0.0,0.0,0.0,189.0,0.41292134831460675,0.5870786516853933,0.016853932584269662,0.2247191011235955,0.54421768707483,0.36235955056179775,0.2247191011235955
0,2,157.0,106.0,51.0,31.0,0.0,31.0,5.0,27.0,24.0,0.0,116.0,0.0,106.0,0.6751592356687898,0.3248407643312102,0.0,0.19745222929936307,0.29245283018867924,0.17197452229299362,0.15286624203821655
1,0,268.0,108.0,160.0,52.0,2.0,50.0,26.0,80.0,80.0,0.0,0.0,2.0,166.0,0.40298507462686567,0.5970149253731343,0.007462686567164179,0.19402985074626866,0.48148148148148145,0.29850746268656714,0.29850746268656714
1,1,273.0,110.0,163.0,53.0,4.0,49.0,27.0,105.0,58.0,0.0,0.0,2.0,149.0,0.40293040293040294,0.5970695970695971,0.014652014652014652,0.19413919413919414,0.4818181818181818,0.38461538461538464,0.21245421245421245
1,2,152.0,94.0,58.0,26.0,0.0,26.0,4.0,39.0,19.0,0.0,101.0,0.0,95.0,0.618421052631579,0.3815789473684211,0.0,0.17105263157894737,0.2765957446808511,0.2565789473684211,0.125
2,0,77.0,37.0,40.0,21.0,2.0,19.0,8.0,23.0,17.0,0.0,0.0,0.0,45.0,0.4805194805194805,0.5194805194805194,0.025974025974025976,0.2727272727272727,0.5675675675675675,0.2987012987012987,0.22077922077922077
2,1,138.0,62.0,76.0,33.0,5.0,28.0,16.0,37.0,39.0,0.0,0.0,0.0,101.0,0.4492753623188406,0.5507246376811594,0.036231884057971016,0.2391304347826087,0.532258064516129,0.26811594202898553,0.2826086956521739
2,2,130.0,63.0,67.0,23.0,0.0,23.0,5.0,50.0,17.0,0.0,91.0,0.0,80.0,0.4846153846153846,0.5153846153846153,0.0,0.17692307692307693,0.36507936507936506,0.38461538461538464,0.13076923076923078
3,0,23.0,6.0,17.0,6.0,1.0,5.0,0.0,15.0,2.0,9.0,0.0,0.0,6.0,0.2608695652173913,0.7391304347826086,0.043478260869565216,0.2608695652173913,1.0,0.6521739130434783,0.08695652173913043
3,1,35.0,21.0,14.0,12.0,0.0,12.0,3.0,12.0,2.0,9.0,0.0,0.0,14.0,0.6,0.4,0.0,0.34285714285714286,0.5714285714285714,0.34285714285714286,0.05714285714285714
3,2,47.0,45.0,2.0,17.0,0.0,17.0,5.0,2.0,0.0,0.0,38.0,0.0,43.0,0.9574468085106383,0.0425531914893617,0.0,0.3617021276595745,0.37777777777777777,0.0425531914893617,0.0
