balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,852.0,312.0,540.0,194.0,58.0,126.0,89.0,369.0,170.0,0.0,0.0,1.0,364.0,0.36619718309859156,0.6338028169014085,0.06807511737089202,0.22769953051643194,0.6217948717948718,0.43309859154929575,0.19953051643192488
0,1,331.0,65.0,266.0,39.0,15.0,22.0,14.0,229.0,33.0,0.0,0.0,4.0,71.0,0.19637462235649547,0.8036253776435045,0.045317220543806644,0.11782477341389729,0.6,0.6918429003021148,0.09969788519637462
0,2,73.0,21.0,52.0,11.0,0.0,6.0,4.0,39.0,7.0,0.0,28.0,0.0,18.0,0.2876712328767123,0.7123287671232876,0.0,0.1506849315068493,0.5238095238095238,0.5342465753424658,0.0958904109589041
1,0,322.0,127.0,195.0,85.0,23.0,54.0,36.0,128.0,66.0,0.0,0.0,1.0,152.0,0.3944099378881988,0.6055900621118012,0.07142857142857142,0.2639751552795031,0.6692913385826772,0.39751552795031053,0.20496894409937888
1,1,325.0,121.0,204.0,74.0,25.0,44.0,29.0,149.0,55.0,0.0,0.0,0.0,141.0,0.3723076923076923,0.6276923076923077,0.07692307692307693,0.2276923076923077,0.6115702479338843,0.4584615384615385,0.16923076923076924
1,2,158.0,46.0,112.0,20.0,0.0,10.0,6.0,95.0,10.0,0.0,53.0,0.0,40.0,0.2911392405063291,0.7088607594936709,0.0,0.12658227848101267,0.43478260869565216,0.6012658227848101,0.06329113924050633
2,0,115.0,46.0,69.0,29.0,3.0,25.0,15.0,43.0,26.0,0.0,0.0,0.0,60.0,0.4,0.6,0.02608695652173913,0.25217391304347825,0.6304347826086957,0.3739130434782609,0.22608695652173913
2,1,174.0,75.0,99.0,53.0,16.0,31.0,26.0,59.0,35.0,0.0,0.0,2.0,85.0,0.43103448275862066,0.5689655172413793,0.09195402298850575,0.3045977011494253,0.7066666666666667,0.3390804597701149,0.20114942528735633
2,2,155.0,73.0,82.0,29.0,0.0,13.0,8.0,54.0,22.0,0.0,86.0,2.0,62.0,0.47096774193548385,0.5290322580645161,0.0,0.1870967741935484,0.3972602739726027,0.34838709677419355,0.14193548387096774
3,0,38.0,11.0,27.0,6.0,1.0,5.0,4.0,20.0,7.0,20.0,0.0,0.0,12.0,0.2894736842105263,0.7105263157894737,0.02631578947368421,0.15789473684210525,0.5454545454545454,0.5263157894736842,0.18421052631578946
3,1,63.0,25.0,38.0,10.0,4.0,6.0,4.0,30.0,8.0,30.0,0.0,0.0,22.0,0.3968253968253968,0.6031746031746031,0.06349206349206349,0.15873015873015872,0.4,0.47619047619047616,0.12698412698412698
3,2,72.0,35.0,37.0,20.0,0.0,6.0,5.0,27.0,10.0,27.0,39.0,0.0,33.0,0.4861111111111111,0.5138888888888888,0.0,0.2777777777777778,0.5714285714285714,0.375,0.1388888888888889
