round,overall_pick,team_id,player_id
1,1,SAN1,D20260169
1,2,ALB,D20260035
1,3,LOS,D20260131
1,4,SEA,D20260135
1,5,SAN,D20260063
1,6,DAL,D20260100
1,7,IND,D20260142
1,8,ELP,D20260129
1,9,CHA,D20260154
1,10,COL,D20260026
1,11,HOU,D20260153
1,12,DEN,D20260151
1,13,BOS,D20260013
1,14,NAS,D20260052
2,15,SAN1,D20260072
2,16,ALB,D20260193
2,17,LOS,D20260143
2,18,SEA,D20260084
2,19,SAN,D20260116
2,20,DAL,D20260115
2,21,IND,D20260114
2,22,ELP,D20260032
2,23,CHA,D20260179
2,24,COL,D20260170
2,25,HOU,D20260136
2,26,DEN,D20260067
2,27,BOS,D20260173
2,28,NAS,D20260145
3,29,SAN1,D20260165
3,30,ALB,D20260078
3,31,LOS,D20260003
3,32,SEA,D20260132
3,33,SAN,D20260186
3,34,DAL,D20260012
3,35,IND,D20260118
3,36,ELP,D20260089
3,37,CHA,D20260058
3,38,COL,D20260082
3,39,HOU,D20260188
3,40,DEN,D20260086
3,41,BOS,D20260137
3,42,NAS,D20260037
4,43,SAN1,D20260027
4,44,ALB,D20260085
4,45,LOS,D20260195
4,46,SEA,D20260059
4,47,SAN,D20260046
4,48,DAL,D20260106
4,49,IND,D20260016
4,50,ELP,D20260097
4,51,CHA,D20260060
4,52,COL,D20260014
4,53,HOU,D20260011
4,54,DEN,D20260040
4,55,BOS,D20260043
4,56,NAS,D20260141
5,57,SAN1,D20260096
5,58,ALB,D20260130
5,59,LOS,D20260176
5,60,SEA,D20260175
5,61,SAN,D20260066
5,62,DAL,D20260124
5,63,IND,D20260049
5,64,ELP,D20260187
5,65,CHA,D20260156
5,66,COL,D20260051
5,67,HOU,D20260007
5,68,DEN,D20260140
5,69,BOS,D20260125
5,70,NAS,D20260181
6,71,SAN1,D20260182
6,72,ALB,D20260057
6,73,LOS,D20260155
6,74,SEA,D20260081
6,75,SAN,D20260109
6,76,DAL,D20260028
6,77,IND,D20260008
6,78,ELP,D20260064
6,79,CHA,D20260150
6,80,COL,D20260001
6,81,HOU,D20260139
6,82,DEN,D20260194
6,83,BOS,D20260157
6,84,NAS,D20260123
7,85,SAN1,D20260039
7,86,ALB,D20260119
7,87,LOS,D20260054
7,88,SEA,D20260161
7,89,SAN,D20260071
7,90,DAL,D20260068
7,91,IND,D20260167
7,92,ELP,D20260036
7,93,CHA,D20260189
7,94,COL,D20260076
7,95,HOU,D20260069
7,96,DEN,D20260110
7,97,BOS,D20260023
7,98,NAS,D20260152
8,99,SAN1,D20260102
8,100,ALB,D20260099
8,101,LOS,D20260138
8,102,SEA,D20260029
8,103,SAN,D20260147
8,104,DAL,D20260166
8,105,IND,D20260025
8,106,ELP,D20260061
8,107,CHA,D20260091
8,108,COL,D20260107
8,109,HOU,D20260199
8,110,DEN,D20260128
8,111,BOS,D20260168
8,112,NAS,D20260079
9,113,SAN1,D20260108
9,114,ALB,D20260133
9,115,LOS,D20260146
9,116,SEA,D20260162
9,117,SAN,D20260171
9,118,DAL,D20260019
9,119,IND,D20260033
9,120,ELP,D20260042
9,121,CHA,D20260098
9,122,COL,D20260105
9,123,HOU,D20260112
9,124,DEN,D20260126
9,125,BOS,D20260127
9,126,NAS,D20260164
10,127,SAN1,D20260172
10,128,ALB,D20260191
10,129,LOS,D20260002
10,130,SEA,D20260009
10,131,SAN,D20260017
10,132,DAL,D20260020
10,133,IND,D20260024
10,134,ELP,D20260038
10,135,CHA,D20260041
10,136,COL,D20260045
10,137,HOU,D20260047
10,138,DEN,D20260048
10,139,BOS,D20260062
10,140,NAS,D20260087
