balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,775.0,317.0,458.0,205.0,69.0,128.0,90.0,317.0,140.0,0.0,0.0,1.0,363.0,0.40903225806451615,0.5909677419354838,0.08903225806451613,0.2645161290322581,0.6466876971608833,0.40903225806451615,0.18064516129032257
0,1,302.0,60.0,242.0,44.0,15.0,26.0,18.0,207.0,33.0,0.0,0.0,2.0,74.0,0.1986754966887417,0.8013245033112583,0.04966887417218543,0.1456953642384106,0.7333333333333333,0.6854304635761589,0.10927152317880795
0,2,64.0,12.0,52.0,5.0,0.0,4.0,3.0,43.0,4.0,0.0,17.0,0.0,8.0,0.1875,0.8125,0.0,0.078125,0.4166666666666667,0.671875,0.0625
1,0,279.0,104.0,175.0,68.0,22.0,38.0,21.0,115.0,60.0,0.0,0.0,0.0,124.0,0.3727598566308244,0.6272401433691757,0.07885304659498207,0.24372759856630824,0.6538461538461539,0.4121863799283154,0.21505376344086022
1,1,301.0,127.0,174.0,81.0,29.0,49.0,35.0,127.0,47.0,0.0,0.0,0.0,137.0,0.4219269102990033,0.5780730897009967,0.09634551495016612,0.2691029900332226,0.6377952755905512,0.4219269102990033,0.15614617940199335
1,2,159.0,49.0,110.0,21.0,0.0,9.0,7.0,88.0,16.0,0.0,60.0,2.0,54.0,0.3081761006289308,0.6918238993710691,0.0,0.1320754716981132,0.42857142857142855,0.5534591194968553,0.10062893081761007
2,0,103.0,44.0,59.0,26.0,5.0,20.0,15.0,43.0,16.0,0.0,0.0,0.0,41.0,0.42718446601941745,0.5728155339805825,0.04854368932038835,0.2524271844660194,0.5909090909090909,0.4174757281553398,0.1553398058252427
2,1,145.0,54.0,91.0,38.0,12.0,23.0,14.0,55.0,34.0,0.0,0.0,2.0,74.0,0.3724137931034483,0.6275862068965518,0.08275862068965517,0.2620689655172414,0.7037037037037037,0.3793103448275862,0.23448275862068965
2,2,130.0,55.0,75.0,28.0,0.0,10.0,8.0,45.0,22.0,0.0,73.0,2.0,58.0,0.4230769230769231,0.5769230769230769,0.0,0.2153846153846154,0.509090909090909,0.34615384615384615,0.16923076923076924
3,0,33.0,17.0,16.0,13.0,3.0,10.0,7.0,10.0,6.0,10.0,0.0,0.0,17.0,0.5151515151515151,0.48484848484848486,0.09090909090909091,0.3939393939393939,0.7647058823529411,0.30303030303030304,0.18181818181818182
3,1,61.0,18.0,43.0,11.0,5.0,6.0,4.0,30.0,13.0,30.0,0.0,0.0,24.0,0.29508196721311475,0.7049180327868853,0.08196721311475409,0.18032786885245902,0.6111111111111112,0.4918032786885246,0.21311475409836064
3,2,60.0,28.0,32.0,16.0,0.0,7.0,5.0,23.0,8.0,23.0,30.0,0.0,28.0,0.4666666666666667,0.5333333333333333,0.0,0.26666666666666666,0.5714285714285714,0.38333333333333336,0.13333333333333333
