balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,739.0,215.0,524.0,177.0,52.0,90.0,53.0,275.0,87.0,0.0,0.0,2.0,241.0,0.29093369418132614,0.7090663058186739,0.07036535859269283,0.2395128552097429,0.8232558139534883,0.3721244925575101,0.11772665764546685
0,1,350.0,61.0,289.0,62.0,18.0,25.0,21.0,152.0,20.0,0.0,0.0,2.0,59.0,0.1742857142857143,0.8257142857142857,0.05142857142857143,0.17714285714285713,1.0163934426229508,0.4342857142857143,0.05714285714285714
0,2,161.0,14.0,147.0,14.0,0.0,0.0,0.0,51.0,12.0,0.0,109.0,1.0,22.0,0.08695652173913043,0.9130434782608695,0.0,0.08695652173913043,1.0,0.3167701863354037,0.07453416149068323
1,0,234.0,77.0,157.0,65.0,27.0,24.0,16.0,88.0,24.0,0.0,0.0,1.0,79.0,0.32905982905982906,0.6709401709401709,0.11538461538461539,0.2777777777777778,0.8441558441558441,0.37606837606837606,0.10256410256410256
1,1,237.0,57.0,180.0,54.0,19.0,22.0,15.0,83.0,30.0,0.0,0.0,0.0,80.0,0.24050632911392406,0.759493670886076,0.08016877637130802,0.22784810126582278,0.9473684210526315,0.350210970464135,0.12658227848101267
1,2,172.0,41.0,131.0,29.0,0.0,9.0,6.0,56.0,18.0,0.0,107.0,0.0,46.0,0.23837209302325582,0.7616279069767442,0.0,0.1686046511627907,0.7073170731707317,0.32558139534883723,0.10465116279069768
2,0,88.0,21.0,67.0,33.0,11.0,7.0,6.0,29.0,8.0,0.0,0.0,0.0,29.0,0.23863636363636365,0.7613636363636364,0.125,0.375,1.5714285714285714,0.32954545454545453,0.09090909090909091
2,1,135.0,25.0,110.0,44.0,9.0,9.0,4.0,47.0,17.0,0.0,0.0,0.0,42.0,0.18518518518518517,0.8148148148148148,0.06666666666666667,0.32592592592592595,1.76,0.34814814814814815,0.1259259259259259
2,2,135.0,36.0,99.0,48.0,0.0,7.0,6.0,39.0,11.0,0.0,89.0,0.0,47.0,0.26666666666666666,0.7333333333333333,0.0,0.35555555555555557,1.3333333333333333,0.28888888888888886,0.08148148148148149
3,0,28.0,9.0,19.0,11.0,3.0,4.0,2.0,3.0,3.0,3.0,0.0,0.0,10.0,0.32142857142857145,0.6785714285714286,0.10714285714285714,0.39285714285714285,1.2222222222222223,0.10714285714285714,0.10714285714285714
3,1,60.0,22.0,38.0,15.0,5.0,8.0,6.0,18.0,10.0,18.0,0.0,0.0,21.0,0.36666666666666664,0.6333333333333333,0.08333333333333333,0.25,0.6818181818181818,0.3,0.16666666666666666
3,2,64.0,35.0,29.0,19.0,0.0,8.0,4.0,10.0,9.0,10.0,46.0,0.0,30.0,0.546875,0.453125,0.0,0.296875,0.5428571428571428,0.15625,0.140625
