balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,13375.0,3963.0,9412.0,3089.0,998.0,1535.0,894.0,5021.0,1658.0,0.0,0.0,24.0,4390.0,0.2962990654205607,0.7037009345794393,0.07461682242990654,0.2309532710280374,0.7794600050466818,0.3754018691588785,0.1239626168224299
0,1,6263.0,1083.0,5180.0,1012.0,298.0,425.0,239.0,2586.0,480.0,0.0,0.0,11.0,1232.0,0.17292032572249721,0.8270796742775028,0.047581031454574485,0.16158390547660864,0.9344413665743305,0.41290116557560275,0.07664058757783809
0,2,3039.0,458.0,2581.0,377.0,0.0,55.0,32.0,939.0,162.0,0.0,2035.0,10.0,467.0,0.15070746956235603,0.849292530437644,0.0,0.1240539651201053,0.8231441048034934,0.3089832181638697,0.05330700888450148
1,0,4467.0,1303.0,3164.0,1054.0,298.0,549.0,335.0,1714.0,540.0,0.0,0.0,9.0,1415.0,0.29169464965301095,0.708305350346989,0.06671143944481756,0.23595254085516007,0.8089025326170376,0.3837027087530781,0.12088650100738751
1,1,4209.0,1155.0,3054.0,946.0,293.0,462.0,280.0,1468.0,527.0,0.0,0.0,6.0,1319.0,0.27441197434069853,0.7255880256593015,0.06961273461629841,0.22475647422190545,0.819047619047619,0.34877643145640297,0.12520788785934903
1,2,2925.0,714.0,2211.0,475.0,0.0,102.0,62.0,898.0,210.0,0.0,1920.0,5.0,683.0,0.2441025641025641,0.7558974358974359,0.0,0.1623931623931624,0.665266106442577,0.307008547008547,0.07179487179487179
2,0,1714.0,298.0,1416.0,517.0,86.0,125.0,80.0,589.0,168.0,0.0,0.0,3.0,466.0,0.17386231038506417,0.8261376896149358,0.050175029171528586,0.3016336056009335,1.7348993288590604,0.3436406067677946,0.09801633605600933
2,1,2462.0,415.0,2047.0,771.0,146.0,179.0,118.0,783.0,290.0,0.0,0.0,3.0,705.0,0.1685621445978879,0.8314378554021121,0.059301380991064176,0.3131600324939074,1.8578313253012049,0.318034118602762,0.11779041429731925
2,2,2390.0,586.0,1804.0,792.0,0.0,75.0,49.0,540.0,288.0,0.0,1773.0,2.0,874.0,0.24518828451882846,0.7548117154811715,0.0,0.3313807531380753,1.3515358361774743,0.22594142259414227,0.1205020920502092
3,0,565.0,182.0,383.0,179.0,40.0,81.0,58.0,124.0,88.0,124.0,0.0,0.0,183.0,0.32212389380530976,0.6778761061946903,0.07079646017699115,0.3168141592920354,0.9835164835164835,0.21946902654867256,0.15575221238938053
3,1,1034.0,391.0,643.0,303.0,59.0,160.0,110.0,234.0,134.0,234.0,0.0,0.0,318.0,0.3781431334622824,0.6218568665377177,0.05705996131528046,0.293036750483559,0.7749360613810742,0.2263056092843327,0.12959381044487428
3,2,1055.0,458.0,597.0,289.0,0.0,73.0,55.0,215.0,133.0,215.0,767.0,0.0,362.0,0.43412322274881515,0.5658767772511848,0.0,0.2739336492890995,0.631004366812227,0.2037914691943128,0.12606635071090047
