balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,878.0,329.0,549.0,223.0,65.0,150.0,101.0,367.0,164.0,0.0,0.0,18.0,384.0,0.37471526195899774,0.6252847380410023,0.07403189066059225,0.2539863325740319,0.6778115501519757,0.417995444191344,0.1867881548974943
0,1,322.0,71.0,251.0,54.0,22.0,27.0,19.0,188.0,38.0,0.0,0.0,25.0,83.0,0.2204968944099379,0.7795031055900621,0.06832298136645963,0.16770186335403728,0.7605633802816901,0.5838509316770186,0.11801242236024845
0,2,76.0,16.0,60.0,8.0,0.0,6.0,4.0,43.0,6.0,0.0,19.0,8.0,11.0,0.21052631578947367,0.7894736842105263,0.0,0.10526315789473684,0.5,0.5657894736842105,0.07894736842105263
1,0,315.0,125.0,190.0,86.0,27.0,52.0,42.0,124.0,58.0,0.0,0.0,8.0,140.0,0.3968253968253968,0.6031746031746031,0.08571428571428572,0.273015873015873,0.688,0.39365079365079364,0.18412698412698414
1,1,289.0,98.0,191.0,70.0,27.0,35.0,26.0,130.0,53.0,0.0,0.0,8.0,124.0,0.3391003460207612,0.6608996539792388,0.09342560553633218,0.2422145328719723,0.7142857142857143,0.44982698961937717,0.18339100346020762
1,2,139.0,40.0,99.0,20.0,0.0,7.0,6.0,76.0,8.0,0.0,50.0,6.0,35.0,0.28776978417266186,0.7122302158273381,0.0,0.14388489208633093,0.5,0.5467625899280576,0.05755395683453238
2,0,114.0,45.0,69.0,31.0,8.0,22.0,15.0,45.0,23.0,0.0,0.0,1.0,51.0,0.39473684210526316,0.6052631578947368,0.07017543859649122,0.2719298245614035,0.6888888888888889,0.39473684210526316,0.20175438596491227
2,1,154.0,63.0,91.0,48.0,13.0,33.0,22.0,66.0,21.0,0.0,0.0,4.0,65.0,0.4090909090909091,0.5909090909090909,0.08441558441558442,0.3116883116883117,0.7619047619047619,0.42857142857142855,0.13636363636363635
2,2,108.0,52.0,56.0,26.0,0.0,14.0,9.0,36.0,11.0,0.0,55.0,3.0,43.0,0.48148148148148145,0.5185185185185185,0.0,0.24074074074074073,0.5,0.3333333333333333,0.10185185185185185
3,0,40.0,11.0,29.0,9.0,3.0,4.0,3.0,21.0,6.0,21.0,0.0,1.0,13.0,0.275,0.725,0.075,0.225,0.8181818181818182,0.525,0.15
3,1,66.0,27.0,39.0,17.0,9.0,7.0,6.0,26.0,12.0,26.0,0.0,1.0,31.0,0.4090909090909091,0.5909090909090909,0.13636363636363635,0.25757575757575757,0.6296296296296297,0.3939393939393939,0.18181818181818182
3,2,59.0,26.0,33.0,13.0,0.0,8.0,5.0,26.0,6.0,26.0,25.0,0.0,20.0,0.4406779661016949,0.559322033898305,0.0,0.22033898305084745,0.5,0.4406779661016949,0.1016949152542373
