balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,14066.0,4274.0,9792.0,2866.0,963.0,1697.0,1052.0,5350.0,1694.0,0.0,0.0,23.0,4540.0,0.3038532631878288,0.6961467368121712,0.06846296032987345,0.20375373240437936,0.670566214319139,0.38034977961040806,0.12043224797383763
0,1,6512.0,1093.0,5419.0,750.0,252.0,416.0,247.0,2637.0,489.0,0.0,0.0,16.0,1228.0,0.16784398034398035,0.8321560196560197,0.0386977886977887,0.11517199017199017,0.6861848124428179,0.40494471744471744,0.07509213759213759
0,2,3230.0,498.0,2732.0,295.0,0.0,58.0,37.0,962.0,175.0,0.0,2203.0,7.0,507.0,0.15417956656346749,0.8458204334365325,0.0,0.0913312693498452,0.5923694779116466,0.2978328173374613,0.05417956656346749
1,0,4827.0,1425.0,3402.0,978.0,304.0,593.0,384.0,1876.0,602.0,0.0,0.0,9.0,1550.0,0.2952144188937228,0.7047855811062772,0.06297907603066087,0.20261031696706028,0.6863157894736842,0.38864719287342037,0.12471514398176921
1,1,4453.0,1276.0,3177.0,880.0,294.0,526.0,317.0,1476.0,610.0,0.0,0.0,7.0,1497.0,0.2865483943408938,0.7134516056591063,0.0660229059061307,0.19761958230406468,0.6896551724137931,0.33146193577363575,0.136986301369863
1,2,3128.0,730.0,2398.0,402.0,0.0,107.0,78.0,927.0,264.0,0.0,2084.0,10.0,739.0,0.23337595907928388,0.7666240409207161,0.0,0.1285166240409207,0.5506849315068493,0.29635549872122763,0.08439897698209718
2,0,1683.0,529.0,1154.0,356.0,109.0,210.0,152.0,638.0,192.0,0.0,0.0,3.0,554.0,0.3143196672608437,0.6856803327391563,0.0647653000594177,0.21152703505644682,0.6729678638941399,0.3790849673202614,0.1140819964349376
2,1,2036.0,673.0,1363.0,504.0,165.0,292.0,186.0,688.0,263.0,0.0,0.0,1.0,743.0,0.3305500982318271,0.6694499017681729,0.08104125736738703,0.2475442043222004,0.7488855869242199,0.3379174852652259,0.12917485265225934
2,2,1736.0,712.0,1024.0,366.0,0.0,107.0,76.0,456.0,253.0,0.0,1168.0,5.0,723.0,0.41013824884792627,0.5898617511520737,0.0,0.2108294930875576,0.5140449438202247,0.2626728110599078,0.14573732718894009
3,0,567.0,212.0,355.0,145.0,36.0,101.0,70.0,133.0,94.0,133.0,0.0,0.0,200.0,0.37389770723104054,0.6261022927689595,0.06349206349206349,0.25573192239858905,0.6839622641509434,0.2345679012345679,0.1657848324514991
3,1,900.0,439.0,461.0,260.0,65.0,178.0,128.0,208.0,106.0,208.0,0.0,0.0,284.0,0.48777777777777775,0.5122222222222222,0.07222222222222222,0.28888888888888886,0.592255125284738,0.2311111111111111,0.11777777777777777
3,2,845.0,477.0,368.0,192.0,0.0,61.0,45.0,150.0,97.0,150.0,633.0,1.0,336.0,0.5644970414201184,0.43550295857988164,0.0,0.2272189349112426,0.4025157232704403,0.17751479289940827,0.11479289940828402
