balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,727.0,227.0,500.0,156.0,50.0,97.0,59.0,256.0,93.0,0.0,0.0,0.0,254.0,0.312242090784044,0.687757909215956,0.0687757909215956,0.21458046767537828,0.6872246696035242,0.35213204951856947,0.1279229711141678
0,1,353.0,53.0,300.0,34.0,11.0,23.0,13.0,143.0,31.0,0.0,0.0,1.0,69.0,0.1501416430594901,0.8498583569405099,0.031161473087818695,0.09631728045325778,0.6415094339622641,0.40509915014164305,0.08781869688385269
0,2,176.0,36.0,140.0,25.0,0.0,7.0,6.0,45.0,8.0,0.0,124.0,0.0,31.0,0.20454545454545456,0.7954545454545454,0.0,0.14204545454545456,0.6944444444444444,0.2556818181818182,0.045454545454545456
1,0,233.0,72.0,161.0,48.0,13.0,30.0,22.0,98.0,23.0,0.0,0.0,0.0,74.0,0.3090128755364807,0.6909871244635193,0.055793991416309016,0.20600858369098712,0.6666666666666666,0.4206008583690987,0.09871244635193133
1,1,226.0,67.0,159.0,51.0,9.0,39.0,25.0,70.0,30.0,0.0,0.0,0.0,72.0,0.29646017699115046,0.7035398230088495,0.03982300884955752,0.22566371681415928,0.7611940298507462,0.30973451327433627,0.13274336283185842
1,2,149.0,37.0,112.0,19.0,0.0,5.0,3.0,33.0,14.0,0.0,111.0,0.0,37.0,0.2483221476510067,0.7516778523489933,0.0,0.12751677852348994,0.5135135135135135,0.2214765100671141,0.09395973154362416
2,0,84.0,30.0,54.0,21.0,6.0,13.0,6.0,30.0,12.0,0.0,0.0,0.0,32.0,0.35714285714285715,0.6428571428571429,0.07142857142857142,0.25,0.7,0.35714285714285715,0.14285714285714285
2,1,95.0,33.0,62.0,21.0,7.0,12.0,8.0,30.0,10.0,0.0,0.0,0.0,31.0,0.3473684210526316,0.6526315789473685,0.07368421052631578,0.22105263157894736,0.6363636363636364,0.3157894736842105,0.10526315789473684
2,2,71.0,32.0,39.0,12.0,0.0,3.0,3.0,23.0,4.0,0.0,45.0,0.0,21.0,0.4507042253521127,0.5492957746478874,0.0,0.16901408450704225,0.375,0.323943661971831,0.056338028169014086
3,0,27.0,8.0,19.0,6.0,1.0,5.0,3.0,7.0,4.0,7.0,0.0,0.0,8.0,0.2962962962962963,0.7037037037037037,0.037037037037037035,0.2222222222222222,0.75,0.25925925925925924,0.14814814814814814
3,1,40.0,15.0,25.0,11.0,2.0,8.0,7.0,11.0,6.0,11.0,0.0,0.0,10.0,0.375,0.625,0.05,0.275,0.7333333333333333,0.275,0.15
3,2,37.0,23.0,14.0,12.0,0.0,6.0,3.0,4.0,3.0,4.0,27.0,0.0,18.0,0.6216216216216216,0.3783783783783784,0.0,0.32432432432432434,0.5217391304347826,0.10810810810810811,0.08108108108108109
