round,overall_pick,team_id,player_id
1,1,HOU,D20270122
1,2,WAS,D20270086
1,3,NEW,D20270013
1,4,OKL,D20270194
1,5,DEN,D20270137
1,6,LAS,D20270003
1,7,COL,D20270017
1,8,SAN,D20270102
1,9,ALB,D20270117
1,10,ELP,D20270148
1,11,MEM,D20270036
1,12,CHA,D20270088
1,13,LOS,D20270138
1,14,LOU,D20270149
2,15,HOU,D20270053
2,16,WAS,D20270115
2,17,NEW,D20270054
2,18,OKL,D20270167
2,19,DEN,D20270175
2,20,LAS,D20270127
2,21,COL,D20270125
2,22,SAN,D20270100
2,23,ALB,D20270033
2,24,ELP,D20270188
2,25,MEM,D20270058
2,26,CHA,D20270119
2,27,LOS,D20270038
2,28,LOU,D20270055
3,29,HOU,D20270011
3,30,WAS,D20270048
3,31,NEW,D20270085
3,32,OKL,D20270006
3,33,DEN,D20270150
3,34,LAS,D20270074
3,35,COL,D20270049
3,36,SAN,D20270145
3,37,ALB,D20270040
3,38,ELP,D20270134
3,39,MEM,D20270133
3,40,CHA,D20270166
3,41,LOS,D20270135
3,42,LOU,D20270020
4,43,HOU,D20270052
4,44,WAS,D20270142
4,45,NEW,D20270037
4,46,OKL,D20270015
4,47,DEN,D20270193
4,48,LAS,D20270196
4,49,COL,D20270082
4,50,SAN,D20270192
4,51,ALB,D20270047
4,52,ELP,D20270091
4,53,MEM,D20270081
4,54,CHA,D20270009
4,55,LOS,D20270168
4,56,LOU,D20270200
5,57,HOU,D20270191
5,58,WAS,D20270042
5,59,NEW,D20270197
5,60,OKL,D20270076
5,61,DEN,D20270178
5,62,LAS,D20270124
5,63,COL,D20270130
5,64,SAN,D20270109
5,65,ALB,D20270199
5,66,ELP,D20270077
5,67,MEM,D20270004
5,68,CHA,D20270060
5,69,LOS,D20270111
5,70,LOU,D20270065
6,71,HOU,D20270110
6,72,WAS,D20270190
6,73,NEW,D20270094
6,74,OKL,D20270160
6,75,DEN,D20270068
6,76,LAS,D20270131
6,77,COL,D20270177
6,78,SAN,D20270051
6,79,ALB,D20270156
6,80,ELP,D20270128
6,81,MEM,D20270198
6,82,CHA,D20270010
6,83,LOS,D20270184
6,84,LOU,D20270103
7,85,HOU,D20270069
7,86,WAS,D20270092
7,87,NEW,D20270143
7,88,OKL,D20270012
7,89,DEN,D20270189
7,90,LAS,D20270005
7,91,COL,D20270126
7,92,SAN,D20270008
7,93,ALB,D20270108
7,94,ELP,D20270181
7,95,MEM,D20270098
7,96,CHA,D20270114
7,97,LOS,D20270045
7,98,LOU,D20270163
8,99,HOU,D20270031
8,100,WAS,D20270169
8,101,NEW,D20270182
8,102,OKL,D20270001
8,103,DEN,D20270014
8,104,LAS,D20270067
8,105,COL,D20270032
8,106,SAN,D20270080
8,107,ALB,D20270089
8,108,ELP,D20270112
8,109,MEM,D20270116
8,110,CHA,D20270007
8,111,LOS,D20270154
8,112,LOU,D20270024
9,113,HOU,D20270073
9,114,WAS,D20270136
9,115,NEW,D20270028
9,116,OKL,D20270035
9,117,DEN,D20270046
9,118,LAS,D20270056
9,119,COL,D20270084
9,120,SAN,D20270105
9,121,ALB,D20270129
9,122,ELP,D20270152
9,123,MEM,D20270155
9,124,CHA,D20270161
9,125,LOS,D20270180
9,126,LOU,D20270185
10,127,HOU,D20270016
10,128,WAS,D20270021
10,129,NEW,D20270026
10,130,OKL,D20270029
10,131,DEN,D20270044
10,132,LAS,D20270063
10,133,COL,D20270064
10,134,SAN,D20270072
10,135,ALB,D20270078
10,136,ELP,D20270079
10,137,MEM,D20270097
10,138,CHA,D20270107
10,139,LOS,D20270113
10,140,LOU,D20270118
