round,overall_pick,team_id,player_id
1,1,HOU,D20260102
1,2,DEN,D20260133
1,3,WAS,D20260118
1,4,NEW,D20260065
1,5,OKL,D20260082
1,6,LAS,D20260120
1,7,SAN,D20260014
1,8,ALB,D20260181
1,9,COL,D20260112
1,10,MEM,D20260177
1,11,CHA,D20260122
1,12,ELP,D20260141
1,13,LOS,D20260055
1,14,LOU,D20260001
2,15,HOU,D20260051
2,16,DEN,D20260098
2,17,WAS,D20260159
2,18,NEW,D20260064
2,19,OKL,D20260017
2,20,LAS,D20260005
2,21,SAN,D20260160
2,22,ALB,D20260151
2,23,COL,D20260180
2,24,MEM,D20260142
2,25,CHA,D20260095
2,26,ELP,D20260033
2,27,LOS,D20260020
2,28,LOU,D20260116
3,29,HOU,D20260106
3,30,DEN,D20260152
3,31,WAS,D20260153
3,32,NEW,D20260060
3,33,OKL,D20260041
3,34,LAS,D20260188
3,35,SAN,D20260146
3,36,ALB,D20260009
3,37,COL,D20260190
3,38,MEM,D20260007
3,39,CHA,D20260184
3,40,ELP,D20260137
3,41,LOS,D20260090
3,42,LOU,D20260047
4,43,HOU,D20260075
4,44,DEN,D20260176
4,45,WAS,D20260093
4,46,NEW,D20260136
4,47,OKL,D20260182
4,48,LAS,D20260150
4,49,SAN,D20260072
4,50,ALB,D20260164
4,51,COL,D20260022
4,52,MEM,D20260026
4,53,CHA,D20260019
4,54,ELP,D20260161
4,55,LOS,D20260124
4,56,LOU,D20260037
5,57,HOU,D20260042
5,58,DEN,D20260034
5,59,WAS,D20260091
5,60,NEW,D20260179
5,61,OKL,D20260004
5,62,LAS,D20260183
5,63,SAN,D20260086
5,64,ALB,D20260045
5,65,COL,D20260016
5,66,MEM,D20260015
5,67,CHA,D20260023
5,68,ELP,D20260039
5,69,LOS,D20260189
5,70,LOU,D20260031
6,71,HOU,D20260195
6,72,DEN,D20260097
6,73,WAS,D20260162
6,74,NEW,D20260111
6,75,OKL,D20260012
6,76,LAS,D20260156
6,77,SAN,D20260052
6,78,ALB,D20260021
6,79,COL,D20260100
6,80,MEM,D20260108
6,81,CHA,D20260131
6,82,ELP,D20260035
6,83,LOS,D20260117
6,84,LOU,D20260175
7,85,HOU,D20260185
7,86,DEN,D20260103
7,87,WAS,D20260197
7,88,NEW,D20260096
7,89,OKL,D20260144
7,90,LAS,D20260165
7,91,SAN,D20260121
7,92,ALB,D20260169
7,93,COL,D20260123
7,94,MEM,D20260178
7,95,CHA,D20260200
7,96,ELP,D20260166
7,97,LOS,D20260115
7,98,LOU,D20260110
8,99,HOU,D20260125
8,100,DEN,D20260143
8,101,WAS,D20260187
8,102,NEW,D20260101
8,103,OKL,D20260107
8,104,LAS,D20260148
8,105,SAN,D20260046
8,106,ALB,D20260157
8,107,COL,D20260128
8,108,MEM,D20260008
8,109,CHA,D20260149
8,110,ELP,D20260167
8,111,LOS,D20260163
8,112,LOU,D20260126
9,113,HOU,D20260083
9,114,DEN,D20260173
9,115,WAS,D20260018
9,116,NEW,D20260006
9,117,OKL,D20260024
9,118,LAS,D20260027
9,119,SAN,D20260030
9,120,ALB,D20260029
9,121,COL,D20260132
9,122,MEM,D20260194
9,123,CHA,D20260071
9,124,ELP,D20260036
9,125,LOS,D20260094
9,126,LOU,D20260105
10,127,HOU,D20260172
10,128,DEN,D20260040
10,129,WAS,D20260010
10,130,NEW,D20260044
10,131,OKL,D20260057
10,132,LAS,D20260058
10,133,SAN,D20260038
10,134,ALB,D20260066
10,135,COL,D20260059
10,136,MEM,D20260067
10,137,CHA,D20260048
10,138,ELP,D20260070
10,139,LOS,D20260054
10,140,LOU,D20260011
