round,overall_pick,team_id,player_id
1,1,NAS,D20250176
1,2,SEA,D20250025
1,3,AUS,D20250077
1,4,ALB,D20250170
1,5,FOR,D20250189
1,6,BOS,D20250017
1,7,BAL,D20250047
1,8,LAS,D20250088
1,9,POR,D20250125
1,10,MIL,D20250061
1,11,ELP,D20250094
1,12,SAN,D20250199
1,13,MEM,D20250023
1,14,NEW,D20250193
2,15,NAS,D20250102
2,16,SEA,D20250053
2,17,AUS,D20250127
2,18,ALB,D20250040
2,19,FOR,D20250001
2,20,BOS,D20250032
2,21,BAL,D20250160
2,22,LAS,D20250091
2,23,POR,D20250175
2,24,MIL,D20250177
2,25,ELP,D20250036
2,26,SAN,D20250117
2,27,MEM,D20250071
2,28,NEW,D20250078
3,29,NAS,D20250019
3,30,SEA,D20250135
3,31,AUS,D20250090
3,32,ALB,D20250104
3,33,FOR,D20250029
3,34,BOS,D20250114
3,35,BAL,D20250075
3,36,LAS,D20250198
3,37,POR,D20250026
3,38,MIL,D20250107
3,39,ELP,D20250046
3,40,SAN,D20250052
3,41,MEM,D20250149
3,42,NEW,D20250093
4,43,NAS,D20250171
4,44,SEA,D20250121
4,45,AUS,D20250123
4,46,ALB,D20250005
4,47,FOR,D20250009
4,48,BOS,D20250133
4,49,BAL,D20250011
4,50,LAS,D20250095
4,51,POR,D20250004
4,52,MIL,D20250183
4,53,ELP,D20250006
4,54,SAN,D20250035
4,55,MEM,D20250138
4,56,NEW,D20250197
5,57,NAS,D20250022
5,58,SEA,D20250038
5,59,AUS,D20250089
5,60,ALB,D20250159
5,61,FOR,D20250109
5,62,BOS,D20250156
5,63,BAL,D20250030
5,64,LAS,D20250174
5,65,POR,D20250042
5,66,MIL,D20250092
5,67,ELP,D20250014
5,68,SAN,D20250099
5,69,MEM,D20250044
5,70,NEW,D20250002
6,71,NAS,D20250034
6,72,SEA,D20250188
6,73,AUS,D20250084
6,74,ALB,D20250111
6,75,FOR,D20250163
6,76,BOS,D20250015
6,77,BAL,D20250192
6,78,LAS,D20250037
6,79,POR,D20250101
6,80,MIL,D20250067
6,81,ELP,D20250116
6,82,SAN,D20250027
6,83,MEM,D20250100
6,84,NEW,D20250070
7,85,NAS,D20250063
7,86,SEA,D20250164
7,87,AUS,D20250168
7,88,ALB,D20250150
7,89,FOR,D20250016
7,90,BOS,D20250118
7,91,BAL,D20250122
7,92,LAS,D20250194
7,93,POR,D20250153
7,94,MIL,D20250110
7,95,ELP,D20250096
7,96,SAN,D20250162
7,97,MEM,D20250167
7,98,NEW,D20250130
8,99,NAS,D20250010
8,100,SEA,D20250166
8,101,AUS,D20250080
8,102,ALB,D20250158
8,103,FOR,D20250012
8,104,BOS,D20250041
8,105,BAL,D20250112
8,106,LAS,D20250108
8,107,POR,D20250043
8,108,MIL,D20250151
8,109,ELP,D20250028
8,110,SAN,D20250054
8,111,MEM,D20250062
8,112,NEW,D20250097
9,113,NAS,D20250139
9,114,SEA,D20250141
9,115,AUS,D20250196
9,116,ALB,D20250020
9,117,FOR,D20250050
9,118,BOS,D20250051
9,119,BAL,D20250140
9,120,LAS,D20250018
9,121,POR,D20250060
9,122,MIL,D20250182
9,123,ELP,D20250115
9,124,SAN,D20250065
9,125,MEM,D20250068
9,126,NEW,D20250069
10,127,NAS,D20250079
10,128,SEA,D20250086
10,129,AUS,D20250137
10,130,ALB,D20250161
10,131,FOR,D20250173
10,132,BOS,D20250190
10,133,BAL,D20250106
10,134,LAS,D20250007
10,135,POR,D20250021
10,136,MIL,D20250157
10,137,ELP,D20250128
10,138,SAN,D20250033
10,139,MEM,D20250045
10,140,NEW,D20250048
