balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,17991.0,7489.0,10502.0,4114.0,1003.0,2917.0,1986.0,7239.0,3221.0,0.0,0.0,42.0,7766.0,0.4162636873992552,0.5837363126007448,0.055750097270857654,0.22866989050080597,0.5493390305781813,0.4023678505919627,0.179033961425157
0,1,7429.0,1813.0,5616.0,960.0,244.0,676.0,423.0,4752.0,823.0,0.0,0.0,41.0,1971.0,0.24404361286848836,0.7559563871315117,0.03284425898505856,0.12922331403957463,0.5295091009376723,0.6396554044958944,0.11078207026517702
0,2,1880.0,450.0,1430.0,186.0,0.0,98.0,65.0,1173.0,122.0,0.0,592.0,17.0,383.0,0.2393617021276596,0.7606382978723404,0.0,0.09893617021276596,0.41333333333333333,0.6239361702127659,0.06489361702127659
1,0,6653.0,2864.0,3789.0,1621.0,347.0,1218.0,833.0,2626.0,1144.0,0.0,0.0,19.0,2869.0,0.43048248910266046,0.5695175108973396,0.0521569216894634,0.24364948143694573,0.5659916201117319,0.3947091537652187,0.1719525026303923
1,1,6974.0,2746.0,4228.0,1523.0,364.0,1095.0,717.0,2987.0,1223.0,0.0,0.0,18.0,2887.0,0.3937482076283338,0.6062517923716662,0.05219386291941497,0.21838256380843132,0.554624908958485,0.42830513335245196,0.1753656438199025
1,2,3854.0,1219.0,2635.0,503.0,0.0,270.0,171.0,2029.0,343.0,0.0,1527.0,28.0,1094.0,0.31629475869226775,0.6837052413077322,0.0,0.1305137519460301,0.41263330598851516,0.5264660093409445,0.08899844317592112
2,0,2380.0,1019.0,1361.0,555.0,127.0,394.0,268.0,925.0,424.0,0.0,0.0,8.0,1039.0,0.42815126050420166,0.5718487394957983,0.053361344537815124,0.23319327731092437,0.5446516192345436,0.38865546218487396,0.1781512605042017
2,1,3714.0,1588.0,2126.0,854.0,197.0,611.0,409.0,1408.0,708.0,0.0,0.0,3.0,1685.0,0.42757135164243404,0.572428648357566,0.053042541733979535,0.2299407646742057,0.5377833753148614,0.37910608508346794,0.19063004846526657
2,2,3460.0,1772.0,1688.0,715.0,0.0,444.0,310.0,1085.0,455.0,0.0,1918.0,13.0,1496.0,0.5121387283236994,0.48786127167630056,0.0,0.20664739884393063,0.40349887133182843,0.31358381502890176,0.1315028901734104
3,0,854.0,309.0,545.0,180.0,33.0,136.0,105.0,392.0,149.0,392.0,0.0,1.0,323.0,0.3618266978922717,0.6381733021077284,0.03864168618266979,0.2107728337236534,0.5825242718446602,0.45901639344262296,0.17447306791569087
3,1,1587.0,609.0,978.0,361.0,85.0,263.0,181.0,678.0,293.0,678.0,0.0,6.0,626.0,0.3837429111531191,0.6162570888468809,0.05356017643352237,0.22747321991178324,0.5927750410509032,0.42722117202268434,0.18462507876496534
3,2,1576.0,788.0,788.0,323.0,0.0,206.0,141.0,536.0,228.0,536.0,829.0,5.0,674.0,0.5,0.5,0.0,0.2049492385786802,0.4098984771573604,0.3401015228426396,0.1446700507614213
