balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,740.0,219.0,521.0,157.0,48.0,89.0,54.0,244.0,92.0,0.0,0.0,2.0,241.0,0.2959459459459459,0.7040540540540541,0.06486486486486487,0.21216216216216216,0.7168949771689498,0.32972972972972975,0.12432432432432433
0,1,384.0,59.0,325.0,55.0,15.0,19.0,16.0,161.0,25.0,0.0,0.0,1.0,61.0,0.15364583333333334,0.8463541666666666,0.0390625,0.14322916666666666,0.9322033898305084,0.4192708333333333,0.06510416666666667
0,2,199.0,24.0,175.0,27.0,8.0,5.0,3.0,64.0,14.0,0.0,121.0,1.0,33.0,0.12060301507537688,0.8793969849246231,0.04020100502512563,0.135678391959799,1.125,0.32160804020100503,0.07035175879396985
1,0,208.0,65.0,143.0,48.0,21.0,22.0,15.0,74.0,31.0,0.0,0.0,0.0,77.0,0.3125,0.6875,0.10096153846153846,0.23076923076923078,0.7384615384615385,0.3557692307692308,0.14903846153846154
1,1,237.0,67.0,170.0,53.0,14.0,27.0,17.0,81.0,22.0,0.0,0.0,0.0,67.0,0.28270042194092826,0.7172995780590717,0.05907172995780591,0.22362869198312235,0.7910447761194029,0.34177215189873417,0.09282700421940929
1,2,184.0,40.0,144.0,30.0,13.0,4.0,2.0,54.0,16.0,0.0,113.0,0.0,42.0,0.21739130434782608,0.782608695652174,0.07065217391304347,0.16304347826086957,0.75,0.29347826086956524,0.08695652173913043
2,0,74.0,15.0,59.0,23.0,6.0,6.0,4.0,25.0,6.0,0.0,0.0,2.0,21.0,0.20270270270270271,0.7972972972972973,0.08108108108108109,0.3108108108108108,1.5333333333333334,0.33783783783783783,0.08108108108108109
2,1,122.0,24.0,98.0,42.0,10.0,10.0,5.0,40.0,14.0,0.0,0.0,0.0,38.0,0.19672131147540983,0.8032786885245902,0.08196721311475409,0.3442622950819672,1.75,0.32786885245901637,0.11475409836065574
2,2,141.0,30.0,111.0,48.0,15.0,5.0,3.0,31.0,18.0,0.0,90.0,0.0,48.0,0.2127659574468085,0.7872340425531915,0.10638297872340426,0.3404255319148936,1.6,0.2198581560283688,0.1276595744680851
3,0,25.0,11.0,14.0,9.0,0.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,8.0,0.44,0.56,0.0,0.36,0.8181818181818182,0.16,0.12
3,1,54.0,21.0,33.0,18.0,4.0,8.0,5.0,6.0,10.0,6.0,0.0,0.0,19.0,0.3888888888888889,0.6111111111111112,0.07407407407407407,0.3333333333333333,0.8571428571428571,0.1111111111111111,0.18518518518518517
3,2,69.0,33.0,36.0,13.0,3.0,6.0,5.0,17.0,7.0,17.0,43.0,0.0,19.0,0.4782608695652174,0.5217391304347826,0.043478260869565216,0.18840579710144928,0.3939393939393939,0.2463768115942029,0.10144927536231885
