balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,14786.0,4484.0,10302.0,3275.0,1032.0,1650.0,934.0,4882.0,1810.0,0.0,0.0,38.0,4814.0,0.30325984038955767,0.6967401596104423,0.06979575273907751,0.22149330447720816,0.7303746654772525,0.33017719464358175,0.12241309346679291
0,1,7651.0,1313.0,6338.0,1180.0,309.0,483.0,298.0,3078.0,622.0,0.0,0.0,27.0,1495.0,0.17161155404522285,0.8283884459547771,0.040386877532348715,0.15422820546333812,0.8987052551408987,0.4023003528950464,0.08129656254084433
0,2,4031.0,619.0,3412.0,536.0,221.0,47.0,23.0,1205.0,215.0,0.0,2540.0,18.0,632.0,0.15355991069213595,0.8464400893078641,0.054825105432895066,0.13296948647978168,0.8659127625201939,0.29893326717936,0.05333664103200198
1,0,4347.0,1256.0,3091.0,923.0,291.0,467.0,273.0,1715.0,490.0,0.0,0.0,10.0,1339.0,0.2889348976305498,0.7110651023694502,0.06694271911663216,0.21233034276512538,0.7348726114649682,0.394524959742351,0.11272141706924316
1,1,4659.0,1351.0,3308.0,1064.0,334.0,531.0,313.0,1572.0,586.0,0.0,0.0,14.0,1480.0,0.28997638978321527,0.7100236102167847,0.07168920369177935,0.2283751878085426,0.7875647668393783,0.3374114616870573,0.12577806396222366
1,2,3715.0,908.0,2807.0,612.0,295.0,83.0,55.0,1044.0,266.0,0.0,2282.0,11.0,856.0,0.24441453566621804,0.7555854643337819,0.07940780619111709,0.16473755047106325,0.6740088105726872,0.2810228802153432,0.07160161507402422
2,0,1715.0,284.0,1431.0,438.0,79.0,111.0,63.0,595.0,172.0,0.0,0.0,7.0,456.0,0.16559766763848396,0.8344023323615161,0.046064139941690965,0.2553935860058309,1.5422535211267605,0.3469387755102041,0.10029154518950437
2,1,2571.0,437.0,2134.0,718.0,128.0,179.0,107.0,798.0,306.0,0.0,0.0,2.0,743.0,0.16997277323998444,0.8300272267600156,0.049786075457020615,0.279268767016725,1.643020594965675,0.3103850641773629,0.11901983663943991
2,2,2962.0,720.0,2242.0,918.0,332.0,53.0,34.0,641.0,357.0,0.0,1931.0,5.0,1077.0,0.24307900067521945,0.7569209993247805,0.11208642808912897,0.3099257258609048,1.275,0.2164078325455773,0.12052667116812964
3,0,566.0,190.0,376.0,175.0,48.0,75.0,46.0,112.0,91.0,112.0,0.0,1.0,199.0,0.33568904593639576,0.6643109540636042,0.08480565371024736,0.30918727915194344,0.9210526315789473,0.1978798586572438,0.1607773851590106
3,1,1089.0,442.0,647.0,354.0,57.0,191.0,115.0,238.0,118.0,238.0,0.0,1.0,289.0,0.40587695133149676,0.5941230486685032,0.05234159779614325,0.325068870523416,0.8009049773755657,0.21854912764003673,0.10835629017447199
3,2,1336.0,600.0,736.0,353.0,160.0,61.0,44.0,235.0,192.0,235.0,879.0,1.0,510.0,0.4491017964071856,0.5508982035928144,0.11976047904191617,0.26422155688622756,0.5883333333333334,0.17589820359281438,0.1437125748502994
