balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,20421.0,5068.0,15353.0,3932.0,2188.0,1195.0,699.0,4417.0,10697.0,0.0,0.0,0.0,15024.0,0.2481758973605602,0.7518241026394398,0.10714460604279907,0.19254688800744332,0.7758484609313339,0.2162969492189413,0.5238235150090593
0,1,14640.0,3710.0,10930.0,2810.0,1607.0,801.0,488.0,3034.0,7707.0,0.0,0.0,0.0,10885.0,0.25341530054644806,0.7465846994535519,0.10976775956284153,0.1919398907103825,0.7574123989218329,0.20724043715846996,0.5264344262295082
0,2,13593.0,3860.0,9733.0,3069.0,2791.0,110.0,82.0,2951.0,6562.0,0.0,7741.0,0.0,9647.0,0.28396969028176267,0.7160303097182373,0.20532627087471492,0.22577797395718385,0.7950777202072539,0.2170970352387258,0.4827484734789965
1,0,4371.0,1157.0,3214.0,857.0,489.0,262.0,172.0,728.0,2451.0,0.0,0.0,0.0,3484.0,0.2646991535117822,0.7353008464882178,0.11187371310912834,0.19606497369023107,0.7407087294727744,0.16655227636696407,0.5607412491420728
1,1,6361.0,1709.0,4652.0,1305.0,769.0,397.0,267.0,941.0,3669.0,0.0,0.0,0.0,5224.0,0.26866844835717657,0.7313315516428235,0.12089294136142116,0.20515642194623487,0.7636044470450556,0.1479327149819211,0.5767961012419431
1,2,10190.0,3051.0,7139.0,2364.0,2217.0,74.0,56.0,1835.0,5209.0,0.0,6064.0,0.0,7746.0,0.29941118743866535,0.7005888125613347,0.21756624141315015,0.23199214916584887,0.7748279252704031,0.1800785083415113,0.5111874386653582
2,0,722.0,205.0,517.0,157.0,94.0,41.0,23.0,116.0,389.0,0.0,0.0,0.0,577.0,0.2839335180055402,0.7160664819944599,0.13019390581717452,0.21745152354570638,0.7658536585365854,0.16066481994459833,0.538781163434903
2,1,1493.0,416.0,1077.0,335.0,182.0,98.0,60.0,196.0,871.0,0.0,0.0,0.0,1253.0,0.27863362357669125,0.7213663764233088,0.12190221031480242,0.22438044206296048,0.8052884615384616,0.13127930341594105,0.5833891493636972
2,2,3887.0,1180.0,2707.0,903.0,853.0,31.0,20.0,439.0,2242.0,0.0,2564.0,0.0,3308.0,0.3035760226395678,0.6964239773604322,0.21944944687419604,0.23231283766400823,0.7652542372881356,0.11294057113455107,0.5767944430151788
3,0,115.0,36.0,79.0,32.0,14.0,12.0,5.0,9.0,68.0,9.0,0.0,0.0,98.0,0.3130434782608696,0.6869565217391305,0.12173913043478261,0.2782608695652174,0.8888888888888888,0.0782608695652174,0.591304347826087
3,1,287.0,80.0,207.0,60.0,31.0,18.0,13.0,39.0,166.0,39.0,0.0,0.0,238.0,0.2787456445993031,0.7212543554006968,0.10801393728222997,0.20905923344947736,0.75,0.13588850174216027,0.578397212543554
3,2,846.0,261.0,585.0,193.0,177.0,15.0,13.0,101.0,483.0,101.0,553.0,0.0,711.0,0.30851063829787234,0.6914893617021277,0.20921985815602837,0.2281323877068558,0.7394636015325671,0.11938534278959811,0.5709219858156028
