balls,strikes,samples,avg_base_lookup,avg_base_raw,avg_scale,avg_count_adjust,avg_close_ball_bonus,avg_discipline_adjust,avg_discipline_bias,avg_discipline_logit_offset,avg_close_strike_mix,avg_penalty_source,avg_penalty_factor,avg_penalty_floor,avg_penalty_delta,avg_penalty_multiplier,avg_location_adjust,avg_take_bonus,avg_pre_two_strike,avg_two_strike_bonus,avg_final,avg_discipline,avg_discipline_raw,avg_discipline_raw_scaled,avg_discipline_norm,avg_discipline_clamped,avg_discipline_logit,avg_discipline_pct,avg_discipline_penalty,pitch_kind_sure_strike_pct,pitch_kind_close_strike_pct,pitch_kind_close_ball_pct,pitch_kind_sure_ball_pct
0,0,1062,0.28383152542373075,0.3605649717514118,0.7956101694915272,0.0004999999999999971,0.0,0.009625104329310913,0.20880120806931335,0.0,0.22146892655367445,0.7088012080693082,0.9140406197050115,-0.19999999999999668,-0.02218587261097575,0.669067796610175,0.0,-0.000720338983050848,0.271050418159012,0.0,0.271050418159012,1.0,188.46751412429379,165.85141242937794,1.6585141242937815,1.0,0.7088012080693082,1.0,0.7200000000000177,0.3983050847457627,0.5536723163841808,0.0480225988700565,0.0
0,1,764,0.2847201832460729,0.3599869109947649,0.8016832460732994,0.00020000000000000305,0.002460732984293195,0.008664126800969117,0.19138175594372972,0.0,0.21204188481675554,0.6913817559437276,0.9148823430944221,-0.19999999999999982,-0.022674797625690413,0.6746073298429277,0.0,-0.0009227748691099483,0.2724474705365351,0.0,0.2724474705365351,1.0,163.35929319371726,143.75617801047034,1.4375617801047123,1.0,0.6913817559437276,1.0,0.7200000000000141,0.4083769633507853,0.5301047120418848,0.061518324607329845,0.0
0,2,701,0.28308145506419313,0.3589871611982896,0.7977517831669051,0.0008000000000000112,0.0042225392296718995,0.007431663168281338,0.16646879699932185,0.0,0.2242510699001443,0.6664687969993198,0.9169333804928037,-0.20000000000000084,-0.02272929698352239,0.6626248216833048,0.0,0.0,0.27280636047862467,0.024723737517831513,0.2975300979964579,1.0,143.32738944365192,126.1281027104146,1.261281027104137,1.0,0.6664687969993198,1.0,0.720000000000013,0.38659058487874465,0.5606276747503567,0.052781740370898715,0.0
1,0,240,0.2865907500000003,0.36654166666666654,0.7871250000000006,0.0003999999999999985,0.0,0.011129171433325131,0.21469102945507143,0.0,0.21166666666666617,0.7146910294550712,0.9225476540975905,0.1000000000000003,-0.02003512132653785,0.6929166666666663,0.0,-0.0004375,0.2776473001067877,0.0,0.2776473001067877,1.0,203.75,179.29999999999967,1.7930000000000001,1.0,0.7146910294550712,1.0,0.7199999999999991,0.44166666666666665,0.5291666666666667,0.029166666666666667,0.0
1,1,335,0.29076770149253756,0.3718507462686567,0.7874328358208963,9.99999999999998e-05,0.0011940298507462685,0.010217923733155016,0.18058090982621844,0.0,0.1874626865671637,0.6805809098262199,0.9334641013006398,0.10000000000000062,-0.01753612665046822,0.7258208955223858,0.0,-0.0004477611940298508,0.28429576723194055,0.0,0.28429576723194055,1.0,153.6,135.1679999999997,1.3516800000000018,1.0,0.6805809098262199,1.0,0.7199999999999991,0.5014925373134328,0.46865671641791046,0.029850746268656716,0.0
1,2,487,0.28428024640657085,0.3583572895277215,0.8054168377823412,0.0005999999999999951,0.005585215605749489,0.007270725282072958,0.1664959301189399,0.0,0.21190965092402544,0.6664959301189385,0.9155094572588294,0.10000000000000087,-0.023459619356421067,0.6702258726899348,0.0,0.0,0.27427656793797184,0.02431186858316209,0.298588436521134,1.0,143.3542094455852,126.1517043121153,1.2615170431211489,1.0,0.6664959301189385,1.0,0.7200000000000066,0.4004106776180698,0.5297741273100616,0.06981519507186858,0.0
2,0,40,0.29790900000000003,0.3785,0.7965000000000007,0.00019999999999999987,0.0,0.01290912087322572,0.2086261025442957,0.0,0.14,0.7086261025442961,0.9393546488922914,0.21999999999999997,-0.015575493877972838,0.7799999999999999,0.0,-0.00075,0.29469262699525284,0.0,0.29469262699525284,1.0,187.5875,165.077,1.6507700000000003,1.0,0.7086261025442961,1.0,0.7199999999999996,0.6,0.35,0.05,0.0
2,1,80,0.2949502500000002,0.37787500000000007,0.7852500000000007,-0.00020000000000000017,0.001,0.011541236540033917,0.1858266118291719,0.0,0.1650000000000001,0.6858266118291722,0.9414067945535128,0.22000000000000014,-0.015416192045462221,0.7593750000000006,0.0,-0.000375,0.2915002944945716,0.0,0.2915002944945716,1.0,157.34375,138.4625,1.3846250000000013,1.0,0.6858266118291722,1.0,0.7199999999999993,0.5625,0.4125,0.025,0.0
2,2,237,0.2945688607594939,0.3773417721518989,0.785392405063292,0.0003999999999999985,0.0020253164556962027,0.011083802415877982,0.18006922576601092,0.0,0.16708860759493638,0.6800692257660111,0.9411318403978663,0.2199999999999993,-0.015831376232825628,0.7563291139240501,0.0,0.0,0.2922466033982419,0.0253878481012657,0.31763445149950814,1.0,152.55696202531647,134.25012658227814,1.3425012658227857,1.0,0.6800692257660111,1.0,0.7199999999999991,0.5569620253164557,0.4177215189873418,0.02531645569620253,0.0
3,0,4,0.272835,0.35250000000000004,0.774,-0.0002,0.0,0.0,0.0,0.0,0.30000000000000004,0.5,1.0,-0.1,0.0,0.5875,0.0,0.0,0.272635,0.0,0.272635,0.5,183.25,161.26,1.6126,0.5,0.5,1.0,0.72,0.25,0.75,0.0,0.0
3,1,7,0.2952257142857143,0.3814285714285714,0.774,0.0035999999999999995,0.0,0.0,0.0,0.0,0.17142857142857146,0.5,1.0,-0.09999999999999999,0.0,0.7642857142857143,0.0,0.0,0.2988257142857143,0.0,0.2988257142857143,0.5,99.28571428571429,87.37142857142858,0.8737142857142857,0.5,0.5,1.0,0.7199999999999999,0.5714285714285714,0.42857142857142855,0.0,0.0
3,2,41,0.29143756097560986,0.37341463414634146,0.7849756097560981,0.004000000000000003,0.001951219512195122,0.0,0.0,0.0,0.18536585365853664,0.5,1.0,-0.05000000000000002,0.0,0.7317073170731705,0.0,0.0,0.2973887804878049,0.02541024390243904,0.3227990243902438,0.5,92.1951219512195,81.13170731707318,0.8113170731707318,0.5,0.5,1.0,0.7199999999999996,0.5121951219512195,0.4634146341463415,0.024390243902439025,0.0
