balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,890.0,257.0,633.0,157.0,44.0,90.0,49.0,327.0,108.0,0.0,0.0,2.0,272.0,0.28876404494382024,0.7112359550561798,0.04943820224719101,0.17640449438202246,0.6108949416342413,0.36741573033707864,0.12134831460674157
0,1,450.0,70.0,380.0,61.0,19.0,25.0,14.0,183.0,35.0,0.0,0.0,2.0,81.0,0.15555555555555556,0.8444444444444444,0.042222222222222223,0.13555555555555557,0.8714285714285714,0.4066666666666667,0.07777777777777778
0,2,225.0,33.0,192.0,19.0,0.0,2.0,1.0,69.0,10.0,0.0,154.0,0.0,29.0,0.14666666666666667,0.8533333333333334,0.0,0.08444444444444445,0.5757575757575758,0.30666666666666664,0.044444444444444446
1,0,291.0,90.0,201.0,65.0,22.0,32.0,21.0,96.0,33.0,0.0,0.0,0.0,94.0,0.30927835051546393,0.6907216494845361,0.07560137457044673,0.22336769759450173,0.7222222222222222,0.32989690721649484,0.1134020618556701
1,1,307.0,74.0,233.0,59.0,23.0,24.0,16.0,108.0,42.0,0.0,0.0,0.0,91.0,0.24104234527687296,0.758957654723127,0.0749185667752443,0.19218241042345277,0.7972972972972973,0.3517915309446254,0.13680781758957655
1,2,221.0,60.0,161.0,37.0,0.0,9.0,7.0,65.0,24.0,0.0,147.0,0.0,63.0,0.27149321266968324,0.7285067873303167,0.0,0.167420814479638,0.6166666666666667,0.29411764705882354,0.1085972850678733
2,0,96.0,19.0,77.0,28.0,9.0,5.0,3.0,30.0,13.0,0.0,0.0,1.0,32.0,0.19791666666666666,0.8020833333333334,0.09375,0.2916666666666667,1.4736842105263157,0.3125,0.13541666666666666
2,1,168.0,35.0,133.0,59.0,10.0,16.0,9.0,44.0,18.0,0.0,0.0,0.0,53.0,0.20833333333333334,0.7916666666666666,0.05952380952380952,0.35119047619047616,1.6857142857142857,0.2619047619047619,0.10714285714285714
2,2,173.0,36.0,137.0,53.0,0.0,4.0,4.0,54.0,11.0,0.0,115.0,0.0,47.0,0.20809248554913296,0.791907514450867,0.0,0.3063583815028902,1.4722222222222223,0.31213872832369943,0.06358381502890173
3,0,28.0,10.0,18.0,8.0,2.0,5.0,3.0,7.0,4.0,7.0,0.0,0.0,11.0,0.35714285714285715,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.8,0.25,0.14285714285714285
3,1,56.0,27.0,29.0,17.0,3.0,10.0,6.0,12.0,2.0,12.0,0.0,0.0,17.0,0.48214285714285715,0.5178571428571429,0.05357142857142857,0.30357142857142855,0.6296296296296297,0.21428571428571427,0.03571428571428571
3,2,80.0,36.0,44.0,20.0,0.0,4.0,3.0,14.0,10.0,14.0,62.0,0.0,28.0,0.45,0.55,0.0,0.25,0.5555555555555556,0.175,0.125
