balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,980.0,130.0,850.0,81.0,16.0,58.0,41.0,488.0,61.0,0.0,0.0,7.0,140.0,0.1326530612244898,0.8673469387755102,0.0163265306122449,0.0826530612244898,0.6230769230769231,0.49795918367346936,0.06224489795918367
0,1,410.0,71.0,339.0,38.0,9.0,25.0,12.0,166.0,34.0,0.0,0.0,3.0,80.0,0.17317073170731706,0.8268292682926829,0.02195121951219512,0.09268292682926829,0.5352112676056338,0.40487804878048783,0.08292682926829269
0,2,201.0,40.0,161.0,15.0,0.0,5.0,4.0,62.0,12.0,0.0,134.0,0.0,34.0,0.19900497512437812,0.8009950248756219,0.0,0.07462686567164178,0.375,0.30845771144278605,0.05970149253731343
1,0,458.0,92.0,366.0,43.0,6.0,37.0,29.0,205.0,42.0,0.0,0.0,0.0,96.0,0.20087336244541484,0.7991266375545851,0.013100436681222707,0.09388646288209607,0.4673913043478261,0.44759825327510916,0.09170305676855896
1,1,359.0,109.0,250.0,57.0,17.0,36.0,22.0,121.0,46.0,0.0,0.0,2.0,109.0,0.30362116991643456,0.6963788300835655,0.04735376044568245,0.15877437325905291,0.5229357798165137,0.3370473537604457,0.12813370473537605
1,2,246.0,75.0,171.0,29.0,0.0,11.0,7.0,73.0,16.0,0.0,161.0,1.0,57.0,0.3048780487804878,0.6951219512195121,0.0,0.11788617886178862,0.38666666666666666,0.2967479674796748,0.06504065040650407
2,0,191.0,45.0,146.0,28.0,7.0,20.0,13.0,77.0,21.0,0.0,0.0,1.0,49.0,0.2356020942408377,0.7643979057591623,0.03664921465968586,0.14659685863874344,0.6222222222222222,0.4031413612565445,0.1099476439790576
2,1,198.0,66.0,132.0,39.0,7.0,30.0,18.0,58.0,30.0,0.0,0.0,0.0,71.0,0.3333333333333333,0.6666666666666666,0.03535353535353535,0.19696969696969696,0.5909090909090909,0.29292929292929293,0.15151515151515152
2,2,170.0,73.0,97.0,28.0,0.0,10.0,4.0,48.0,17.0,0.0,112.0,0.0,61.0,0.4294117647058823,0.5705882352941176,0.0,0.16470588235294117,0.3835616438356164,0.2823529411764706,0.1
3,0,68.0,36.0,32.0,16.0,1.0,15.0,12.0,14.0,9.0,14.0,0.0,0.0,24.0,0.5294117647058824,0.47058823529411764,0.014705882352941176,0.23529411764705882,0.4444444444444444,0.20588235294117646,0.1323529411764706
3,1,83.0,41.0,42.0,21.0,4.0,16.0,9.0,21.0,5.0,21.0,0.0,1.0,24.0,0.4939759036144578,0.5060240963855421,0.04819277108433735,0.25301204819277107,0.5121951219512195,0.25301204819277107,0.060240963855421686
3,2,82.0,41.0,41.0,17.0,0.0,8.0,7.0,12.0,15.0,12.0,62.0,0.0,33.0,0.5,0.5,0.0,0.2073170731707317,0.4146341463414634,0.14634146341463414,0.18292682926829268
