round,overall_pick,team_id,player_id
1,1,CHI,D20280161
1,2,LAS,D20280074
1,3,COL,D20280047
1,4,MIL,D20280076
1,5,LOS,D20280043
1,6,SAN,D20280103
1,7,BAL,D20280029
1,8,DET,D20280109
1,9,DEN,D20280193
1,10,WAS,D20280121
1,11,BOS,D20280035
1,12,POR,D20280162
1,13,LOU,D20280106
1,14,AUS,D20280191
2,15,CHI,D20280085
2,16,LAS,D20280027
2,17,COL,D20280007
2,18,MIL,D20280063
2,19,LOS,D20280135
2,20,SAN,D20280054
2,21,BAL,D20280065
2,22,DET,D20280087
2,23,DEN,D20280093
2,24,WAS,D20280172
2,25,BOS,D20280133
2,26,POR,D20280066
2,27,LOU,D20280028
2,28,AUS,D20280025
3,29,CHI,D20280136
3,30,LAS,D20280107
3,31,COL,D20280130
3,32,MIL,D20280058
3,33,LOS,D20280060
3,34,SAN,D20280175
3,35,BAL,D20280078
3,36,DET,D20280014
3,37,DEN,D20280123
3,38,WAS,D20280181
3,39,BOS,D20280177
3,40,POR,D20280113
3,41,LOU,D20280105
3,42,AUS,D20280081
4,43,CHI,D20280067
4,44,LAS,D20280073
4,45,COL,D20280178
4,46,MIL,D20280174
4,47,LOS,D20280051
4,48,SAN,D20280056
4,49,BAL,D20280005
4,50,DET,D20280053
4,51,DEN,D20280077
4,52,WAS,D20280042
4,53,BOS,D20280033
4,54,POR,D20280038
4,55,LOU,D20280147
4,56,AUS,D20280142
5,57,CHI,D20280112
5,58,LAS,D20280030
5,59,COL,D20280069
5,60,MIL,D20280061
5,61,LOS,D20280088
5,62,SAN,D20280185
5,63,BAL,D20280002
5,64,DET,D20280189
5,65,DEN,D20280131
5,66,WAS,D20280144
5,67,BOS,D20280184
5,68,POR,D20280090
5,69,LOU,D20280019
5,70,AUS,D20280148
6,71,CHI,D20280141
6,72,LAS,D20280138
6,73,COL,D20280158
6,74,MIL,D20280156
6,75,LOS,D20280196
6,76,SAN,D20280188
6,77,BAL,D20280128
6,78,DET,D20280082
6,79,DEN,D20280132
6,80,WAS,D20280171
6,81,BOS,D20280154
6,82,POR,D20280098
6,83,LOU,D20280124
6,84,AUS,D20280170
7,85,CHI,D20280097
7,86,LAS,D20280026
7,87,COL,D20280173
7,88,MIL,D20280095
7,89,LOS,D20280070
7,90,SAN,D20280180
7,91,BAL,D20280114
7,92,DET,D20280015
7,93,DEN,D20280104
7,94,WAS,D20280122
7,95,BOS,D20280143
7,96,POR,D20280110
7,97,LOU,D20280120
7,98,AUS,D20280127
8,99,CHI,D20280126
8,100,LAS,D20280195
8,101,COL,D20280039
8,102,MIL,D20280013
8,103,LOS,D20280062
8,104,SAN,D20280117
8,105,BAL,D20280150
8,106,DET,D20280086
8,107,DEN,D20280092
8,108,WAS,D20280165
8,109,BOS,D20280023
8,110,POR,D20280016
8,111,LOU,D20280083
8,112,AUS,D20280057
9,113,CHI,D20280064
9,114,LAS,D20280072
9,115,COL,D20280075
9,116,MIL,D20280102
9,117,LOS,D20280119
9,118,SAN,D20280168
9,119,BAL,D20280190
9,120,DET,D20280192
9,121,DEN,D20280004
9,122,WAS,D20280017
9,123,BOS,D20280032
9,124,POR,D20280044
9,125,LOU,D20280045
9,126,AUS,D20280059
10,127,CHI,D20280071
10,128,LAS,D20280089
10,129,COL,D20280108
10,130,MIL,D20280111
10,131,LOS,D20280129
10,132,SAN,D20280134
10,133,BAL,D20280139
10,134,DET,D20280146
10,135,DEN,D20280155
10,136,WAS,D20280169
10,137,BOS,D20280183
10,138,POR,D20280187
10,139,LOU,D20280197
10,140,AUS,D20280200
