round,overall_pick,team_id,player_id
1,1,CHI,D20290062
1,2,COL,D20290118
1,3,LAS,D20290167
1,4,MIL,D20290003
1,5,SAN,D20290046
1,6,LOS,D20290137
1,7,BAL,D20290124
1,8,WAS,D20290150
1,9,DEN,D20290177
1,10,DET,D20290050
1,11,POR,D20290176
1,12,BOS,D20290001
1,13,LOU,D20290199
1,14,AUS,D20290160
2,15,CHI,D20290195
2,16,COL,D20290141
2,17,LAS,D20290179
2,18,MIL,D20290149
2,19,SAN,D20290190
2,20,LOS,D20290116
2,21,BAL,D20290144
2,22,WAS,D20290170
2,23,DEN,D20290191
2,24,DET,D20290146
2,25,POR,D20290112
2,26,BOS,D20290078
2,27,LOU,D20290126
2,28,AUS,D20290143
3,29,CHI,D20290117
3,30,COL,D20290014
3,31,LAS,D20290028
3,32,MIL,D20290184
3,33,SAN,D20290047
3,34,LOS,D20290155
3,35,BAL,D20290037
3,36,WAS,D20290044
3,37,DEN,D20290059
3,38,DET,D20290040
3,39,POR,D20290018
3,40,BOS,D20290128
3,41,LOU,D20290077
3,42,AUS,D20290123
4,43,CHI,D20290045
4,44,COL,D20290099
4,45,LAS,D20290100
4,46,MIL,D20290166
4,47,SAN,D20290158
4,48,LOS,D20290157
4,49,BAL,D20290061
4,50,WAS,D20290198
4,51,DEN,D20290093
4,52,DET,D20290145
4,53,POR,D20290034
4,54,BOS,D20290032
4,55,LOU,D20290080
4,56,AUS,D20290107
5,57,CHI,D20290098
5,58,COL,D20290162
5,59,LAS,D20290072
5,60,MIL,D20290122
5,61,SAN,D20290175
5,62,LOS,D20290082
5,63,BAL,D20290121
5,64,WAS,D20290053
5,65,DEN,D20290020
5,66,DET,D20290138
5,67,POR,D20290104
5,68,BOS,D20290023
5,69,LOU,D20290186
5,70,AUS,D20290187
6,71,CHI,D20290019
6,72,COL,D20290185
6,73,LAS,D20290043
6,74,MIL,D20290108
6,75,SAN,D20290070
6,76,LOS,D20290090
6,77,BAL,D20290114
6,78,WAS,D20290006
6,79,DEN,D20290042
6,80,DET,D20290095
6,81,POR,D20290017
6,82,BOS,D20290033
6,83,LOU,D20290088
6,84,AUS,D20290089
7,85,CHI,D20290127
7,86,COL,D20290030
7,87,LAS,D20290071
7,88,MIL,D20290074
7,89,SAN,D20290178
7,90,LOS,D20290010
7,91,BAL,D20290056
7,92,WAS,D20290076
7,93,DEN,D20290153
7,94,DET,D20290096
7,95,POR,D20290196
7,96,BOS,D20290129
7,97,LOU,D20290073
7,98,AUS,D20290084
8,99,CHI,D20290133
8,100,COL,D20290164
8,101,LAS,D20290004
8,102,MIL,D20290007
8,103,SAN,D20290169
8,104,LOS,D20290197
8,105,BAL,D20290200
8,106,WAS,D20290015
8,107,DEN,D20290060
8,108,DET,D20290021
8,109,POR,D20290094
8,110,BOS,D20290024
8,111,LOU,D20290147
8,112,AUS,D20290171
9,113,CHI,D20290025
9,114,COL,D20290036
9,115,LAS,D20290041
9,116,MIL,D20290052
9,117,SAN,D20290012
9,118,LOS,D20290085
9,119,BAL,D20290055
9,120,WAS,D20290063
9,121,DEN,D20290064
9,122,DET,D20290066
9,123,POR,D20290075
9,124,BOS,D20290086
9,125,LOU,D20290105
9,126,AUS,D20290115
10,127,CHI,D20290120
10,128,COL,D20290130
10,129,LAS,D20290131
10,130,MIL,D20290134
10,131,SAN,D20290136
10,132,LOS,D20290140
10,133,BAL,D20290148
10,134,WAS,D20290154
10,135,DEN,D20290159
10,136,DET,D20290168
10,137,POR,D20290172
10,138,BOS,D20290189
10,139,LOU,D20290013
10,140,AUS,D20290022
