date,home,away,result,played,boxscore
2026-04-01,BAL,PHO,4-3,1,
2026-04-01,CHI,SAN,7-10,1,
2026-04-01,LAS,LOU,8-3,1,
2026-04-01,MEM,POR,0-3,1,
2026-04-01,NAS,HOU,7-1,1,
2026-04-01,NEW,SAN1,4-6,1,
2026-04-01,SAN2,JAC,6-7,1,
2026-04-02,BAL,PHO,15-3,1,
2026-04-02,CHI,SAN,7-1,1,
2026-04-02,LAS,LOU,3-2,1,
2026-04-02,MEM,POR,3-6,1,
2026-04-02,NAS,HOU,5-3,1,
2026-04-02,NEW,SAN1,4-3,1,
2026-04-02,SAN2,JAC,1-11,1,
2026-04-03,BAL,PHO,4-2,1,
2026-04-03,CHI,SAN,4-2,1,
2026-04-03,LAS,LOU,3-4,1,
2026-04-03,MEM,POR,8-2,1,
2026-04-03,NAS,HOU,1-4,1,
2026-04-03,NEW,SAN1,4-3,1,
2026-04-03,SAN2,JAC,8-2,1,
2026-04-04,BAL,PHO,4-3,1,
2026-04-04,CHI,SAN,0-3,1,
2026-04-04,LAS,LOU,3-2,1,
2026-04-04,MEM,POR,2-4,1,
2026-04-04,NAS,HOU,0-4,1,
2026-04-04,NEW,SAN1,3-2,1,
2026-04-04,SAN2,JAC,7-3,1,
2026-04-06,HOU,MEM,4-5,1,
2026-04-06,JAC,NEW,4-7,1,
2026-04-06,LAS,CHI,1-2,1,
2026-04-06,PHO,NAS,2-5,1,
2026-04-06,POR,LOU,3-2,1,
2026-04-06,SAN,SAN2,6-5,1,
2026-04-06,SAN1,BAL,7-6,1,
2026-04-07,HOU,MEM,1-4,1,
2026-04-07,JAC,NEW,3-4,1,
2026-04-07,LAS,CHI,2-1,1,
2026-04-07,PHO,NAS,10-8,1,
2026-04-07,POR,LOU,1-3,1,
2026-04-07,SAN,SAN2,1-5,1,
2026-04-07,SAN1,BAL,7-4,1,
2026-04-08,HOU,MEM,9-3,1,
2026-04-08,JAC,NEW,1-5,1,
2026-04-08,LAS,CHI,4-1,1,
2026-04-08,PHO,NAS,1-18,1,
2026-04-08,POR,LOU,5-6,1,
2026-04-08,SAN,SAN2,4-2,1,
2026-04-08,SAN1,BAL,10-4,1,
2026-04-10,BAL,SAN1,4-6,1,
2026-04-10,CHI,LAS,3-6,1,
2026-04-10,LOU,POR,0-4,1,
2026-04-10,MEM,HOU,4-6,1,
2026-04-10,NAS,PHO,1-6,1,
2026-04-10,NEW,JAC,6-2,1,
2026-04-10,SAN2,SAN,0-10,1,
2026-04-11,BAL,SAN1,1-5,1,
2026-04-11,CHI,LAS,4-1,1,
2026-04-11,LOU,POR,5-3,1,
2026-04-11,MEM,HOU,5-1,1,
2026-04-11,NAS,PHO,13-6,1,
2026-04-11,NEW,JAC,6-5,1,
2026-04-11,SAN2,SAN,9-3,1,
2026-04-12,BAL,SAN1,9-2,1,
2026-04-12,CHI,LAS,5-2,1,
2026-04-12,LOU,POR,13-7,1,
2026-04-12,MEM,HOU,2-5,1,
2026-04-12,NAS,PHO,5-2,1,
2026-04-12,NEW,JAC,3-9,1,
2026-04-12,SAN2,SAN,6-3,1,
2026-04-13,BAL,SAN1,5-4,1,
2026-04-13,CHI,LAS,6-2,1,
2026-04-13,LOU,POR,3-0,1,
2026-04-13,MEM,HOU,2-6,1,
2026-04-13,NAS,PHO,10-2,1,
2026-04-13,NEW,JAC,0-4,1,
2026-04-13,SAN2,SAN,5-3,1,
2026-04-15,CHI,SAN2,3-5,1,
2026-04-15,HOU,LOU,2-1,1,
2026-04-15,JAC,BAL,6-7,1,
2026-04-15,PHO,MEM,6-3,1,
2026-04-15,POR,LAS,3-4,1,
