balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,13137.0,5877.0,7260.0,3494.0,547.0,2284.0,1570.0,5556.0,1693.0,0.0,0.0,0.0,4874.0,0.44736241150947703,0.5526375884905229,0.041638121336682654,0.2659663545710588,0.5945210141228517,0.4229276090431605,0.1288726497678313
0,1,4281.0,1948.0,2333.0,1095.0,179.0,717.0,458.0,1752.0,577.0,0.0,0.0,0.0,1617.0,0.45503387059098344,0.5449661294090166,0.04181266059331932,0.255781359495445,0.5621149897330595,0.409250175192712,0.13478159308572762
0,2,1407.0,666.0,741.0,296.0,0.0,109.0,71.0,552.0,186.0,0.0,746.0,0.0,542.0,0.47334754797441364,0.5266524520255863,0.0,0.2103766879886283,0.4444444444444444,0.39232409381663114,0.13219616204690832
1,0,4914.0,1873.0,3041.0,1587.0,142.0,754.0,511.0,1937.0,569.0,0.0,0.0,0.0,1636.0,0.38115588115588117,0.6188441188441188,0.028897028897028897,0.322954822954823,0.8473037907100908,0.3941798941798942,0.11579161579161579
1,1,3495.0,1361.0,2134.0,1157.0,122.0,551.0,373.0,1336.0,403.0,0.0,0.0,0.0,1145.0,0.3894134477825465,0.6105865522174535,0.03490701001430615,0.33104434907010016,0.8501102130786187,0.3822603719599428,0.11530758226037197
1,2,1863.0,755.0,1108.0,591.0,0.0,131.0,78.0,637.0,202.0,0.0,1095.0,0.0,645.0,0.4052603327965647,0.5947396672034353,0.0,0.3172302737520129,0.7827814569536424,0.34192163177670426,0.1084272678475577
2,0,1687.0,609.0,1078.0,534.0,46.0,258.0,182.0,708.0,184.0,0.0,0.0,0.0,524.0,0.36099585062240663,0.6390041493775933,0.027267338470657973,0.31653823355068167,0.8768472906403941,0.4196799051570836,0.10906935388263189
2,1,1828.0,646.0,1182.0,574.0,59.0,248.0,172.0,744.0,202.0,0.0,0.0,0.0,556.0,0.3533916849015317,0.6466083150984683,0.032275711159737416,0.31400437636761486,0.8885448916408669,0.40700218818380746,0.11050328227571116
2,2,1285.0,505.0,780.0,381.0,0.0,83.0,62.0,446.0,146.0,0.0,756.0,0.0,420.0,0.39299610894941633,0.6070038910505836,0.0,0.2964980544747082,0.7544554455445545,0.3470817120622568,0.11361867704280156
3,0,695.0,143.0,552.0,228.0,25.0,55.0,45.0,245.0,88.0,245.0,0.0,0.0,219.0,0.20575539568345325,0.7942446043165468,0.03597122302158273,0.32805755395683456,1.5944055944055944,0.35251798561151076,0.12661870503597122
3,1,1080.0,255.0,825.0,361.0,34.0,110.0,82.0,394.0,117.0,394.0,0.0,0.0,326.0,0.2361111111111111,0.7638888888888888,0.03148148148148148,0.33425925925925926,1.415686274509804,0.3648148148148148,0.10833333333333334
3,2,948.0,255.0,693.0,305.0,0.0,42.0,28.0,289.0,106.0,289.0,617.0,0.0,298.0,0.2689873417721519,0.7310126582278481,0.0,0.3217299578059072,1.196078431372549,0.3048523206751055,0.11181434599156118
