round,overall_pick,team_id,player_id
1,1,LAS,D20260033
1,2,PHI,D20260143
1,3,MEM,D20260078
1,4,IND,D20260099
1,5,POR,D20260035
1,6,SAN1,D20260001
1,7,CHI,D20260043
1,8,ALB,D20260104
1,9,OKL,D20260189
1,10,ELP,D20260055
1,11,SAN,D20260166
1,12,BAL,D20260097
1,13,SEA,D20260024
1,14,LOU,D20260034
2,15,LAS,D20260146
2,16,PHI,D20260185
2,17,MEM,D20260037
2,18,IND,D20260065
2,19,POR,D20260019
2,20,SAN1,D20260096
2,21,CHI,D20260128
2,22,ALB,D20260011
2,23,OKL,D20260176
2,24,ELP,D20260121
2,25,SAN,D20260177
2,26,BAL,D20260130
2,27,SEA,D20260127
2,28,LOU,D20260172
3,29,LAS,D20260169
3,30,PHI,D20260148
3,31,MEM,D20260053
3,32,IND,D20260105
3,33,POR,D20260159
3,34,SAN1,D20260082
3,35,CHI,D20260152
3,36,ALB,D20260122
3,37,OKL,D20260156
3,38,ELP,D20260174
3,39,SAN,D20260087
3,40,BAL,D20260108
3,41,SEA,D20260083
3,42,LOU,D20260150
4,43,LAS,D20260131
4,44,PHI,D20260038
4,45,MEM,D20260005
4,46,IND,D20260175
4,47,POR,D20260160
4,48,SAN1,D20260102
4,49,CHI,D20260153
4,50,ALB,D20260076
4,51,OKL,D20260084
4,52,ELP,D20260091
4,53,SAN,D20260194
4,54,BAL,D20260138
4,55,SEA,D20260022
4,56,LOU,D20260002
5,57,LAS,D20260048
5,58,PHI,D20260023
5,59,MEM,D20260190
5,60,IND,D20260003
5,61,POR,D20260116
5,62,SAN1,D20260044
5,63,CHI,D20260089
5,64,ALB,D20260004
5,65,OKL,D20260039
5,66,ELP,D20260136
5,67,SAN,D20260115
5,68,BAL,D20260195
5,69,SEA,D20260165
5,70,LOU,D20260077
6,71,LAS,D20260095
6,72,PHI,D20260113
6,73,MEM,D20260126
6,74,IND,D20260072
6,75,POR,D20260063
6,76,SAN1,D20260079
6,77,CHI,D20260052
6,78,ALB,D20260196
6,79,OKL,D20260040
6,80,ELP,D20260180
6,81,SAN,D20260006
6,82,BAL,D20260141
6,83,SEA,D20260075
6,84,LOU,D20260199
7,85,LAS,D20260158
7,86,PHI,D20260010
7,87,MEM,D20260014
7,88,IND,D20260027
7,89,POR,D20260154
7,90,SAN1,D20260061
7,91,CHI,D20260012
7,92,ALB,D20260064
7,93,OKL,D20260046
7,94,ELP,D20260173
7,95,SAN,D20260125
7,96,BAL,D20260058
7,97,SEA,D20260163
7,98,LOU,D20260107
8,99,LAS,D20260071
8,100,PHI,D20260191
8,101,MEM,D20260025
8,102,IND,D20260170
8,103,POR,D20260132
8,104,SAN1,D20260124
8,105,CHI,D20260017
8,106,ALB,D20260182
8,107,OKL,D20260086
8,108,ELP,D20260144
8,109,SAN,D20260085
8,110,BAL,D20260020
8,111,SEA,D20260118
8,112,LOU,D20260178
9,113,LAS,D20260088
9,114,PHI,D20260026
9,115,MEM,D20260111
9,116,IND,D20260183
9,117,POR,D20260147
9,118,SAN1,D20260041
9,119,CHI,D20260114
9,120,ALB,D20260109
9,121,OKL,D20260186
9,122,ELP,D20260129
9,123,SAN,D20260142
9,124,BAL,D20260042
9,125,SEA,D20260049
9,126,LOU,D20260161
10,127,LAS,D20260140
10,128,PHI,D20260050
10,129,MEM,D20260090
10,130,IND,D20260093
10,131,POR,D20260092
10,132,SAN1,D20260101
10,133,CHI,D20260117
10,134,ALB,D20260134
10,135,OKL,D20260112
10,136,ELP,D20260137
10,137,SAN,D20260139
10,138,BAL,D20260167
10,139,SEA,D20260013
10,140,LOU,D20260018
