balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,604.0,214.0,390.0,171.0,54.0,98.0,67.0,185.0,205.0,0.0,0.0,0.0,374.0,0.3543046357615894,0.6456953642384106,0.08940397350993377,0.28311258278145696,0.7990654205607477,0.30629139072847683,0.3394039735099338
0,1,260.0,102.0,158.0,80.0,32.0,43.0,29.0,81.0,77.0,0.0,0.0,0.0,150.0,0.3923076923076923,0.6076923076923076,0.12307692307692308,0.3076923076923077,0.7843137254901961,0.31153846153846154,0.29615384615384616
0,2,110.0,48.0,62.0,28.0,0.0,4.0,1.0,38.0,24.0,0.0,68.0,0.0,58.0,0.43636363636363634,0.5636363636363636,0.0,0.2545454545454545,0.5833333333333334,0.34545454545454546,0.21818181818181817
1,0,150.0,57.0,93.0,47.0,17.0,22.0,15.0,47.0,46.0,0.0,0.0,0.0,92.0,0.38,0.62,0.11333333333333333,0.31333333333333335,0.8245614035087719,0.31333333333333335,0.30666666666666664
1,1,134.0,53.0,81.0,40.0,8.0,21.0,17.0,44.0,37.0,0.0,0.0,0.0,78.0,0.39552238805970147,0.6044776119402985,0.05970149253731343,0.29850746268656714,0.7547169811320755,0.3283582089552239,0.27611940298507465
1,2,85.0,42.0,43.0,27.0,0.0,12.0,10.0,23.0,20.0,0.0,50.0,0.0,50.0,0.49411764705882355,0.5058823529411764,0.0,0.3176470588235294,0.6428571428571429,0.27058823529411763,0.23529411764705882
2,0,35.0,11.0,24.0,6.0,3.0,1.0,1.0,13.0,11.0,0.0,0.0,0.0,19.0,0.3142857142857143,0.6857142857142857,0.08571428571428572,0.17142857142857143,0.5454545454545454,0.37142857142857144,0.3142857142857143
2,1,51.0,16.0,35.0,13.0,5.0,7.0,4.0,20.0,15.0,0.0,0.0,0.0,27.0,0.3137254901960784,0.6862745098039216,0.09803921568627451,0.2549019607843137,0.8125,0.39215686274509803,0.29411764705882354
2,2,39.0,23.0,16.0,13.0,0.0,3.0,1.0,6.0,10.0,0.0,30.0,0.0,27.0,0.5897435897435898,0.41025641025641024,0.0,0.3333333333333333,0.5652173913043478,0.15384615384615385,0.2564102564102564
3,0,9.0,2.0,7.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,6.0,0.2222222222222222,0.7777777777777778,0.0,0.1111111111111111,0.5,0.3333333333333333,0.4444444444444444
3,1,20.0,8.0,12.0,5.0,1.0,4.0,4.0,7.0,5.0,7.0,0.0,0.0,10.0,0.4,0.6,0.05,0.25,0.625,0.35,0.25
3,2,13.0,6.0,7.0,3.0,0.0,0.0,0.0,4.0,3.0,4.0,9.0,0.0,7.0,0.46153846153846156,0.5384615384615384,0.0,0.23076923076923078,0.5,0.3076923076923077,0.23076923076923078
