timestamp,season_date,team_id,player_id,player_name,action,from_level,to_level,counterparty,details
2025-12-30 17:14:19,2026-07-21,WAS,D20260073,Cyrus Theus,draft,,LOW,,Drafted in 2026 Amateur Draft (WAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,IND,D20260132,Rufus Young,draft,,LOW,,Drafted in 2026 Amateur Draft (IND: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,SAN,D20260155,Jose Ramirez,draft,,LOW,,Drafted in 2026 Amateur Draft (SAN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,SEA,D20260017,Rolland Cranker,draft,,LOW,,Drafted in 2026 Amateur Draft (SEA: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,CHI,D20260050,Francisco Diaz,draft,,LOW,,Drafted in 2026 Amateur Draft (CHI: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,CHA,D20260051,Deshawn Mitchell,draft,,LOW,,Drafted in 2026 Amateur Draft (CHA: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,DET,D20260105,Hector Martinez,draft,,LOW,,Drafted in 2026 Amateur Draft (DET: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,ALB,D20260171,Henry Remele,draft,,LOW,,Drafted in 2026 Amateur Draft (ALB: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,PHO,D20260118,Reuben Ballowe,draft,,LOW,,Drafted in 2026 Amateur Draft (PHO: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,NEW,D20260188,Francisco Cruz,draft,,LOW,,Drafted in 2026 Amateur Draft (NEW: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,COL,D20260028,Raul Rivera,draft,,LOW,,Drafted in 2026 Amateur Draft (COL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,PHI,D20260041,Yong Hassan,draft,,LOW,,Drafted in 2026 Amateur Draft (PHI: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,LOS,D20260146,Alejandro Lopez,draft,,LOW,,Drafted in 2026 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,POR,D20260137,Bernard Resureccion,draft,,LOW,,Drafted in 2026 Amateur Draft (POR: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,WAS,D20260027,Luis Morales,draft,,LOW,,Drafted in 2026 Amateur Draft (WAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,IND,D20260124,Percy Green,draft,,LOW,,Drafted in 2026 Amateur Draft (IND: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,SAN,D20260109,Jose Ramirez,draft,,LOW,,Drafted in 2026 Amateur Draft (SAN: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,SEA,D20260061,Oscar Oetzel,draft,,LOW,,Drafted in 2026 Amateur Draft (SEA: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,CHI,D20260185,Sung Liu,draft,,LOW,,Drafted in 2026 Amateur Draft (CHI: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,CHA,D20260167,Jamey Monagan,draft,,LOW,,Drafted in 2026 Amateur Draft (CHA: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,DET,D20260096,Sung Tran,draft,,LOW,,Drafted in 2026 Amateur Draft (DET: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,ALB,D20260131,Lou Schange,draft,,LOW,,Drafted in 2026 Amateur Draft (ALB: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,PHO,D20260116,Hubert Rommelfanger,draft,,LOW,,Drafted in 2026 Amateur Draft (PHO: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,NEW,D20260177,Dong Cahoon,draft,,LOW,,Drafted in 2026 Amateur Draft (NEW: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,COL,D20260181,Jose Hernandez,draft,,LOW,,Drafted in 2026 Amateur Draft (COL: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,PHI,D20260107,Manuel Lopez,draft,,LOW,,Drafted in 2026 Amateur Draft (PHI: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,LOS,D20260088,Fernando Morales,draft,,LOW,,Drafted in 2026 Amateur Draft (LOS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,POR,D20260103,Alejandro Flores,draft,,LOW,,Drafted in 2026 Amateur Draft (POR: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,WAS,D20260158,Pedro Garcia,draft,,LOW,,Drafted in 2026 Amateur Draft (WAS: LOW roster exceeds 10 players (fix before resuming).)
2025-12-30 17:14:19,2026-07-21,IND,D20260010,Yong Li,draft,,LOW,,Drafted in 2026 Amateur Draft (IND: LOW roster exceeds 10 players (fix before resuming).)
