balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,14669.0,4441.0,10228.0,3233.0,1020.0,1631.0,925.0,4860.0,1802.0,0.0,0.0,38.0,4772.0,0.30274729020383123,0.6972527097961688,0.0695343922557775,0.22039675506169473,0.7279891916235082,0.3313109278069398,0.1228440929852069
0,1,7576.0,1303.0,6273.0,1169.0,306.0,480.0,294.0,3043.0,615.0,0.0,0.0,27.0,1481.0,0.17199049630411828,0.8280095036958818,0.04039070749736008,0.15430306230200633,0.8971603990790483,0.40166314677930304,0.08117740232312566
0,2,3994.0,618.0,3376.0,530.0,219.0,46.0,22.0,1190.0,214.0,0.0,2521.0,18.0,627.0,0.15473209814722083,0.8452679018527791,0.05483224837255884,0.1326990485728593,0.8576051779935275,0.29794692038057086,0.05358037055583375
1,0,4334.0,1255.0,3079.0,920.0,290.0,466.0,273.0,1713.0,489.0,0.0,0.0,9.0,1336.0,0.28957083525611443,0.7104291647438855,0.06691278264882326,0.21227503461006,0.7330677290836654,0.3952468850946008,0.11282879556991232
1,1,4624.0,1338.0,3286.0,1054.0,331.0,526.0,312.0,1564.0,581.0,0.0,0.0,14.0,1471.0,0.2893598615916955,0.7106401384083045,0.07158304498269896,0.22794117647058823,0.7877428998505231,0.3382352941176471,0.12564878892733564
1,2,3678.0,909.0,2769.0,607.0,294.0,82.0,54.0,1036.0,263.0,0.0,2256.0,10.0,855.0,0.24714518760195758,0.7528548123980424,0.0799347471451876,0.16503534529635672,0.6677667766776678,0.2816748232735182,0.07150625339858618
2,0,1713.0,280.0,1433.0,431.0,76.0,110.0,64.0,597.0,174.0,0.0,0.0,7.0,454.0,0.1634559252772913,0.8365440747227088,0.044366608289550497,0.2516053706946877,1.5392857142857144,0.34851138353765326,0.10157618213660245
2,1,2560.0,436.0,2124.0,715.0,133.0,172.0,102.0,793.0,307.0,0.0,0.0,2.0,743.0,0.1703125,0.8296875,0.051953125,0.279296875,1.639908256880734,0.309765625,0.119921875
2,2,2955.0,718.0,2237.0,915.0,332.0,52.0,34.0,638.0,360.0,0.0,1928.0,5.0,1078.0,0.24297800338409475,0.7570219966159052,0.11235194585448392,0.3096446700507614,1.2743732590529249,0.21590524534686972,0.1218274111675127
3,0,568.0,192.0,376.0,176.0,48.0,77.0,46.0,112.0,94.0,112.0,0.0,1.0,205.0,0.3380281690140845,0.6619718309859155,0.08450704225352113,0.30985915492957744,0.9166666666666666,0.19718309859154928,0.16549295774647887
3,1,1085.0,445.0,640.0,359.0,57.0,194.0,119.0,233.0,117.0,233.0,0.0,1.0,290.0,0.41013824884792627,0.5898617511520737,0.052534562211981564,0.33087557603686635,0.8067415730337079,0.21474654377880184,0.10783410138248847
3,2,1326.0,599.0,727.0,349.0,156.0,62.0,45.0,234.0,189.0,234.0,873.0,1.0,503.0,0.4517345399698341,0.548265460030166,0.11764705882352941,0.2631975867269985,0.5826377295492488,0.17647058823529413,0.1425339366515837
