balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,939.0,442.0,497.0,191.0,28.0,157.0,94.0,360.0,132.0,0.0,0.0,5.0,370.0,0.47071352502662406,0.5292864749733759,0.029818956336528223,0.20340788072417465,0.4321266968325792,0.38338658146964855,0.14057507987220447
0,1,411.0,103.0,308.0,39.0,10.0,27.0,17.0,268.0,37.0,0.0,0.0,3.0,94.0,0.25060827250608275,0.7493917274939172,0.024330900243309004,0.0948905109489051,0.3786407766990291,0.6520681265206812,0.09002433090024331
0,2,111.0,26.0,85.0,2.0,0.0,2.0,1.0,70.0,4.0,0.0,38.0,1.0,11.0,0.23423423423423423,0.7657657657657657,0.0,0.018018018018018018,0.07692307692307693,0.6306306306306306,0.036036036036036036
1,0,343.0,167.0,176.0,57.0,4.0,48.0,34.0,122.0,54.0,0.0,0.0,0.0,132.0,0.4868804664723032,0.5131195335276968,0.011661807580174927,0.1661807580174927,0.3413173652694611,0.3556851311953353,0.15743440233236153
1,1,434.0,189.0,245.0,94.0,16.0,78.0,48.0,187.0,57.0,0.0,0.0,1.0,167.0,0.43548387096774194,0.5645161290322581,0.03686635944700461,0.21658986175115208,0.4973544973544973,0.4308755760368664,0.1313364055299539
1,2,232.0,79.0,153.0,18.0,0.0,16.0,10.0,113.0,20.0,0.0,103.0,0.0,53.0,0.34051724137931033,0.6594827586206896,0.0,0.07758620689655173,0.22784810126582278,0.4870689655172414,0.08620689655172414
2,0,115.0,57.0,58.0,27.0,1.0,26.0,16.0,45.0,12.0,0.0,0.0,0.0,40.0,0.4956521739130435,0.5043478260869565,0.008695652173913044,0.23478260869565218,0.47368421052631576,0.391304347826087,0.10434782608695652
2,1,226.0,93.0,133.0,35.0,2.0,31.0,20.0,84.0,49.0,0.0,0.0,0.0,96.0,0.41150442477876104,0.588495575221239,0.008849557522123894,0.15486725663716813,0.3763440860215054,0.37168141592920356,0.2168141592920354
2,2,213.0,100.0,113.0,33.0,0.0,19.0,12.0,78.0,30.0,0.0,116.0,0.0,82.0,0.4694835680751174,0.5305164319248826,0.0,0.15492957746478872,0.33,0.36619718309859156,0.14084507042253522
3,0,45.0,15.0,30.0,8.0,1.0,7.0,2.0,23.0,7.0,23.0,0.0,0.0,15.0,0.3333333333333333,0.6666666666666666,0.022222222222222223,0.17777777777777778,0.5333333333333333,0.5111111111111111,0.15555555555555556
3,1,94.0,37.0,57.0,17.0,1.0,14.0,12.0,43.0,13.0,43.0,0.0,0.0,29.0,0.39361702127659576,0.6063829787234043,0.010638297872340425,0.18085106382978725,0.4594594594594595,0.4574468085106383,0.13829787234042554
3,2,109.0,59.0,50.0,15.0,0.0,12.0,7.0,37.0,12.0,37.0,59.0,1.0,39.0,0.5412844036697247,0.45871559633027525,0.0,0.13761467889908258,0.2542372881355932,0.3394495412844037,0.11009174311926606
