balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,794.0,320.0,474.0,176.0,21.0,155.0,65.0,265.0,209.0,0.0,0.0,4.0,465.0,0.40302267002518893,0.5969773299748111,0.02644836272040302,0.2216624685138539,0.55,0.3337531486146096,0.26322418136020154
0,1,399.0,160.0,239.0,73.0,8.0,65.0,27.0,141.0,98.0,0.0,0.0,2.0,213.0,0.40100250626566414,0.5989974937343359,0.020050125313283207,0.18295739348370926,0.45625,0.3533834586466165,0.24561403508771928
0,2,202.0,137.0,65.0,41.0,0.0,41.0,3.0,30.0,35.0,0.0,155.0,0.0,144.0,0.6782178217821783,0.3217821782178218,0.0,0.20297029702970298,0.29927007299270075,0.1485148514851485,0.17326732673267325
1,0,261.0,77.0,184.0,43.0,2.0,41.0,19.0,141.0,43.0,0.0,0.0,2.0,87.0,0.2950191570881226,0.7049808429118773,0.007662835249042145,0.16475095785440613,0.5584415584415584,0.5402298850574713,0.16475095785440613
1,1,222.0,91.0,131.0,51.0,2.0,49.0,25.0,89.0,42.0,0.0,0.0,0.0,107.0,0.4099099099099099,0.5900900900900901,0.009009009009009009,0.22972972972972974,0.5604395604395604,0.4009009009009009,0.1891891891891892
1,2,120.0,76.0,44.0,30.0,0.0,30.0,6.0,27.0,17.0,0.0,74.0,0.0,77.0,0.6333333333333333,0.36666666666666664,0.0,0.25,0.39473684210526316,0.225,0.14166666666666666
2,0,138.0,51.0,87.0,34.0,3.0,31.0,9.0,70.0,17.0,0.0,0.0,0.0,47.0,0.3695652173913043,0.6304347826086957,0.021739130434782608,0.2463768115942029,0.6666666666666666,0.5072463768115942,0.12318840579710146
2,1,132.0,37.0,95.0,25.0,1.0,24.0,14.0,74.0,21.0,0.0,0.0,0.0,58.0,0.2803030303030303,0.7196969696969697,0.007575757575757576,0.1893939393939394,0.6756756756756757,0.5606060606060606,0.1590909090909091
2,2,86.0,32.0,54.0,17.0,0.0,17.0,5.0,44.0,10.0,0.0,53.0,2.0,42.0,0.37209302325581395,0.627906976744186,0.0,0.19767441860465115,0.53125,0.5116279069767442,0.11627906976744186
3,0,68.0,20.0,48.0,16.0,0.0,16.0,7.0,41.0,7.0,20.0,0.0,2.0,21.0,0.29411764705882354,0.7058823529411765,0.0,0.23529411764705882,0.8,0.6029411764705882,0.10294117647058823
3,1,90.0,57.0,33.0,35.0,1.0,34.0,13.0,24.0,9.0,16.0,0.0,1.0,30.0,0.6333333333333333,0.36666666666666664,0.011111111111111112,0.3888888888888889,0.6140350877192983,0.26666666666666666,0.1
3,2,71.0,51.0,20.0,17.0,0.0,17.0,5.0,17.0,3.0,14.0,47.0,0.0,28.0,0.7183098591549296,0.28169014084507044,0.0,0.23943661971830985,0.3333333333333333,0.23943661971830985,0.04225352112676056
