balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,17267.0,6053.0,11214.0,3429.0,324.0,3105.0,1267.0,6433.0,4781.0,0.0,0.0,76.0,9231.0,0.3505530781259049,0.6494469218740951,0.018764116522847048,0.19858689986679795,0.5664959524202875,0.37256037528233044,0.27688654659176465
0,1,8117.0,3794.0,4323.0,2006.0,200.0,1806.0,849.0,2370.0,1953.0,0.0,0.0,21.0,4949.0,0.467414069237403,0.532585930762597,0.02463964518910928,0.24713564124676604,0.5287295730100158,0.29197979549094494,0.2406061352716521
0,2,4177.0,2811.0,1366.0,1049.0,0.0,1049.0,282.0,745.0,621.0,0.0,2827.0,4.0,2782.0,0.6729710318410342,0.32702896815896576,0.0,0.2511371797941106,0.37317680540732834,0.17835767297103183,0.14867129518793393
1,0,6357.0,2369.0,3988.0,1369.0,91.0,1278.0,578.0,3034.0,954.0,0.0,0.0,19.0,2378.0,0.3726600597766242,0.6273399402233758,0.014314928425357873,0.21535315400346075,0.5778809624314056,0.47726915211577786,0.1500707881075979
1,1,4519.0,1833.0,2686.0,993.0,74.0,919.0,435.0,2002.0,684.0,0.0,0.0,24.0,1897.0,0.4056207125470237,0.5943792874529763,0.016375304270856383,0.2197388802832485,0.5417348608837971,0.4430183668953308,0.1513609205576455
1,2,2427.0,1451.0,976.0,562.0,0.0,562.0,155.0,632.0,344.0,0.0,1492.0,5.0,1447.0,0.5978574371652245,0.40214256283477545,0.0,0.23156159868149978,0.3873190902825637,0.2604037906880923,0.14173877214668315
2,0,3003.0,942.0,2061.0,582.0,39.0,543.0,222.0,1653.0,408.0,0.0,0.0,11.0,967.0,0.31368631368631367,0.6863136863136863,0.012987012987012988,0.1938061938061938,0.6178343949044586,0.5504495504495505,0.13586413586413587
2,1,2923.0,771.0,2152.0,517.0,40.0,477.0,189.0,1747.0,405.0,0.0,0.0,15.0,1176.0,0.2637700992131372,0.7362299007868628,0.013684570646595963,0.17687307560725282,0.6705577172503242,0.5976736229900786,0.13855627779678412
2,2,1938.0,670.0,1268.0,410.0,0.0,410.0,81.0,1086.0,182.0,0.0,1142.0,7.0,852.0,0.3457172342621259,0.6542827657378741,0.0,0.21155830753353974,0.6119402985074627,0.5603715170278638,0.09391124871001032
3,0,1593.0,484.0,1109.0,383.0,10.0,373.0,146.0,955.0,154.0,587.0,0.0,20.0,495.0,0.30382925298179536,0.6961707470182047,0.006277463904582548,0.24042686754551162,0.7913223140495868,0.5994978028876334,0.09667294413057125
3,1,2012.0,1141.0,871.0,646.0,30.0,616.0,298.0,676.0,195.0,570.0,0.0,9.0,697.0,0.5670974155069582,0.43290258449304175,0.014910536779324055,0.3210735586481113,0.5661700262927257,0.3359840954274354,0.09691848906560636
3,2,1544.0,1040.0,504.0,440.0,0.0,440.0,129.0,384.0,120.0,332.0,862.0,7.0,581.0,0.6735751295336787,0.32642487046632124,0.0,0.2849740932642487,0.4230769230769231,0.24870466321243523,0.07772020725388601
