balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,753.0,302.0,451.0,167.0,19.0,148.0,55.0,177.0,274.0,0.0,0.0,0.0,529.0,0.40106241699867196,0.598937583001328,0.025232403718459494,0.22177954847277556,0.5529801324503312,0.2350597609561753,0.36387782204515273
0,1,452.0,266.0,186.0,140.0,21.0,119.0,53.0,37.0,149.0,0.0,0.0,0.0,386.0,0.588495575221239,0.41150442477876104,0.046460176991150445,0.30973451327433627,0.5263157894736842,0.08185840707964602,0.32964601769911506
0,2,316.0,234.0,82.0,86.0,0.0,86.0,22.0,13.0,69.0,0.0,266.0,0.0,289.0,0.740506329113924,0.25949367088607594,0.0,0.2721518987341772,0.36752136752136755,0.04113924050632911,0.21835443037974683
1,0,177.0,81.0,96.0,39.0,2.0,37.0,14.0,73.0,23.0,0.0,0.0,0.0,56.0,0.4576271186440678,0.5423728813559322,0.011299435028248588,0.22033898305084745,0.48148148148148145,0.4124293785310734,0.12994350282485875
1,1,106.0,51.0,55.0,17.0,0.0,17.0,9.0,47.0,8.0,0.0,0.0,0.0,34.0,0.4811320754716981,0.5188679245283019,0.0,0.16037735849056603,0.3333333333333333,0.44339622641509435,0.07547169811320754
1,2,55.0,31.0,24.0,16.0,0.0,16.0,4.0,19.0,5.0,0.0,26.0,0.0,20.0,0.5636363636363636,0.43636363636363634,0.0,0.2909090909090909,0.5161290322580645,0.34545454545454546,0.09090909090909091
2,0,73.0,32.0,41.0,22.0,0.0,22.0,6.0,31.0,10.0,0.0,0.0,0.0,18.0,0.4383561643835616,0.5616438356164384,0.0,0.3013698630136986,0.6875,0.4246575342465753,0.136986301369863
2,1,68.0,13.0,55.0,10.0,0.0,10.0,4.0,52.0,3.0,0.0,0.0,0.0,16.0,0.19117647058823528,0.8088235294117647,0.0,0.14705882352941177,0.7692307692307693,0.7647058823529411,0.04411764705882353
2,2,58.0,17.0,41.0,11.0,0.0,11.0,3.0,39.0,2.0,0.0,36.0,0.0,19.0,0.29310344827586204,0.7068965517241379,0.0,0.1896551724137931,0.6470588235294118,0.6724137931034483,0.034482758620689655
3,0,31.0,6.0,25.0,6.0,0.0,6.0,1.0,19.0,6.0,13.0,0.0,0.0,10.0,0.1935483870967742,0.8064516129032258,0.0,0.1935483870967742,1.0,0.6129032258064516,0.1935483870967742
3,1,39.0,14.0,25.0,8.0,1.0,7.0,5.0,23.0,2.0,18.0,0.0,0.0,11.0,0.358974358974359,0.6410256410256411,0.02564102564102564,0.20512820512820512,0.5714285714285714,0.5897435897435898,0.05128205128205128
3,2,34.0,24.0,10.0,10.0,0.0,10.0,2.0,8.0,2.0,6.0,22.0,0.0,15.0,0.7058823529411765,0.29411764705882354,0.0,0.29411764705882354,0.4166666666666667,0.23529411764705882,0.058823529411764705
