balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,18082.0,7914.0,10168.0,3664.0,755.0,2781.0,1903.0,6983.0,3153.0,0.0,0.0,32.0,7718.0,0.4376728238026767,0.5623271761973233,0.041754230726689524,0.2026324521623714,0.46297700277988374,0.3861851565092357,0.17437230394867825
0,1,7973.0,2025.0,5948.0,892.0,198.0,663.0,429.0,5060.0,816.0,0.0,0.0,72.0,2008.0,0.2539821898908817,0.7460178101091183,0.02483381412266399,0.11187758685563778,0.44049382716049384,0.6346419164680798,0.1023454157782516
0,2,2132.0,556.0,1576.0,187.0,0.0,100.0,66.0,1281.0,135.0,0.0,733.0,18.0,457.0,0.2607879924953096,0.7392120075046904,0.0,0.0877110694183865,0.3363309352517986,0.600844277673546,0.06332082551594746
1,0,6558.0,2939.0,3619.0,1331.0,260.0,1029.0,720.0,2482.0,1121.0,0.0,0.0,16.0,2753.0,0.4481549252820982,0.5518450747179018,0.03964623360780726,0.20295821896919794,0.4528751275944199,0.37846904544068316,0.17093626105519977
1,1,7661.0,3104.0,4557.0,1409.0,267.0,1089.0,708.0,3329.0,1205.0,0.0,0.0,23.0,2925.0,0.4051690379845973,0.5948309620154026,0.03485184701736066,0.18391854849236391,0.453930412371134,0.4345385719879911,0.15729017099595352
1,2,4316.0,1384.0,2932.0,463.0,0.0,283.0,173.0,2200.0,405.0,0.0,1797.0,36.0,1208.0,0.3206672845227062,0.6793327154772938,0.0,0.10727525486561632,0.3345375722543353,0.5097312326227988,0.0938368860055607
2,0,2337.0,1070.0,1267.0,501.0,101.0,382.0,268.0,869.0,387.0,0.0,0.0,7.0,964.0,0.45785194694052206,0.542148053059478,0.04321780059905862,0.21437740693196405,0.46822429906542057,0.3718442447582371,0.16559691912708602
2,1,4119.0,1709.0,2410.0,796.0,158.0,611.0,410.0,1627.0,769.0,0.0,0.0,7.0,1696.0,0.4149065307113377,0.5850934692886623,0.03835882495751396,0.19325078902646273,0.4657694558221182,0.39499878611313427,0.18669579995144453
2,2,3855.0,2062.0,1793.0,659.0,0.0,434.0,292.0,1193.0,489.0,0.0,2219.0,9.0,1616.0,0.5348897535667964,0.46511024643320364,0.0,0.17094682230869002,0.3195926285160039,0.30946822308690014,0.12684824902723735
3,0,821.0,294.0,527.0,151.0,30.0,112.0,76.0,374.0,146.0,374.0,0.0,3.0,307.0,0.35809987819732036,0.6419001218026796,0.03654080389768575,0.18392204628501826,0.5136054421768708,0.45554202192448234,0.17783191230207065
3,1,1858.0,738.0,1120.0,357.0,52.0,288.0,208.0,785.0,326.0,785.0,0.0,5.0,725.0,0.39720129171151775,0.6027987082884823,0.02798708288482239,0.19214208826695373,0.483739837398374,0.422497308934338,0.17545748116254037
3,2,1840.0,972.0,868.0,297.0,0.0,196.0,144.0,560.0,276.0,560.0,1079.0,5.0,791.0,0.5282608695652173,0.4717391304347826,0.0,0.16141304347826088,0.3055555555555556,0.30434782608695654,0.15
