balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,742.0,261.0,481.0,160.0,14.0,146.0,53.0,256.0,225.0,0.0,0.0,5.0,423.0,0.35175202156334234,0.6482479784366577,0.018867924528301886,0.215633423180593,0.6130268199233716,0.3450134770889488,0.3032345013477089
0,1,361.0,158.0,203.0,76.0,9.0,67.0,28.0,123.0,80.0,0.0,0.0,0.0,201.0,0.4376731301939058,0.5623268698060941,0.024930747922437674,0.21052631578947367,0.4810126582278481,0.3407202216066482,0.22160664819944598
0,2,183.0,116.0,67.0,37.0,0.0,37.0,7.0,37.0,30.0,0.0,130.0,0.0,122.0,0.6338797814207651,0.366120218579235,0.0,0.20218579234972678,0.31896551724137934,0.20218579234972678,0.16393442622950818
1,0,251.0,95.0,156.0,49.0,2.0,47.0,23.0,84.0,72.0,0.0,0.0,0.0,148.0,0.3784860557768924,0.6215139442231076,0.00796812749003984,0.1952191235059761,0.5157894736842106,0.3346613545816733,0.2868525896414343
1,1,252.0,107.0,145.0,56.0,7.0,49.0,28.0,98.0,47.0,0.0,0.0,1.0,140.0,0.4246031746031746,0.5753968253968254,0.027777777777777776,0.2222222222222222,0.5233644859813084,0.3888888888888889,0.1865079365079365
1,2,150.0,86.0,64.0,28.0,0.0,28.0,4.0,42.0,22.0,0.0,96.0,1.0,93.0,0.5733333333333334,0.4266666666666667,0.0,0.18666666666666668,0.32558139534883723,0.28,0.14666666666666667
2,0,84.0,32.0,52.0,12.0,3.0,9.0,3.0,27.0,25.0,0.0,0.0,0.0,50.0,0.38095238095238093,0.6190476190476191,0.03571428571428571,0.14285714285714285,0.375,0.32142857142857145,0.2976190476190476
2,1,145.0,65.0,80.0,42.0,9.0,33.0,18.0,48.0,32.0,0.0,0.0,0.0,97.0,0.4482758620689655,0.5517241379310345,0.06206896551724138,0.2896551724137931,0.6461538461538462,0.3310344827586207,0.2206896551724138
2,2,133.0,66.0,67.0,30.0,0.0,30.0,7.0,43.0,24.0,0.0,109.0,0.0,90.0,0.49624060150375937,0.5037593984962406,0.0,0.22556390977443608,0.45454545454545453,0.3233082706766917,0.18045112781954886
3,0,27.0,10.0,17.0,7.0,1.0,6.0,2.0,16.0,1.0,9.0,0.0,0.0,6.0,0.37037037037037035,0.6296296296296297,0.037037037037037035,0.25925925925925924,0.7,0.5925925925925926,0.037037037037037035
3,1,43.0,26.0,17.0,12.0,0.0,12.0,4.0,13.0,4.0,10.0,0.0,0.0,14.0,0.6046511627906976,0.3953488372093023,0.0,0.27906976744186046,0.46153846153846156,0.3023255813953488,0.09302325581395349
3,2,38.0,30.0,8.0,15.0,0.0,15.0,4.0,6.0,2.0,4.0,24.0,0.0,26.0,0.7894736842105263,0.21052631578947367,0.0,0.39473684210526316,0.5,0.15789473684210525,0.05263157894736842
