P8555,ACT
P4437,ACT
P6045,ACT
P6200,ACT
P4426,ACT
P7115,ACT
P1765,ACT
P4969,ACT
P8647,ACT
P7825,ACT
P9546,ACT
P7800,ACT
P1068,ACT
P6028,ACT
P8667,ACT
P8340,ACT
P6525,ACT
P1747,ACT
P8996,ACT
P6078,ACT
P8935,ACT
P8476,ACT
P7707,ACT
P1317,ACT
P3590,ACT
P7193,AAA
P2314,AAA
P6458,AAA
P8857,AAA
P5498,AAA
P8455,AAA
P2710,AAA
P4681,AAA
D20250047,AAA
P2143,AAA
D20250030,AAA
P1589,AAA
P7212,AAA
P7143,AAA
P6908,AAA
D20250029,LOW
P8732,LOW
P6970,LOW
P2429,LOW
P4405,LOW
P7269,LOW
P3241,LOW
P3647,LOW
P6377,LOW
P1195,LOW
D20250021,LOW
D20250015,LOW
D20250010,LOW
