balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,760.0,303.0,457.0,204.0,60.0,130.0,96.0,315.0,139.0,0.0,0.0,3.0,345.0,0.3986842105263158,0.6013157894736842,0.07894736842105263,0.26842105263157895,0.6732673267326733,0.4144736842105263,0.18289473684210528
0,1,285.0,65.0,220.0,48.0,19.0,27.0,20.0,183.0,34.0,0.0,0.0,3.0,79.0,0.22807017543859648,0.7719298245614035,0.06666666666666667,0.16842105263157894,0.7384615384615385,0.6421052631578947,0.11929824561403508
0,2,69.0,15.0,54.0,7.0,0.0,4.0,2.0,47.0,4.0,0.0,18.0,0.0,9.0,0.21739130434782608,0.782608695652174,0.0,0.10144927536231885,0.4666666666666667,0.6811594202898551,0.057971014492753624
1,0,281.0,117.0,164.0,76.0,23.0,44.0,31.0,104.0,58.0,0.0,0.0,2.0,130.0,0.41637010676156583,0.5836298932384342,0.08185053380782918,0.2704626334519573,0.6495726495726496,0.3701067615658363,0.20640569395017794
1,1,278.0,103.0,175.0,61.0,17.0,41.0,28.0,124.0,51.0,0.0,0.0,0.0,124.0,0.37050359712230213,0.6294964028776978,0.06115107913669065,0.21942446043165467,0.5922330097087378,0.4460431654676259,0.18345323741007194
1,2,143.0,45.0,98.0,20.0,0.0,10.0,6.0,76.0,14.0,0.0,56.0,1.0,48.0,0.3146853146853147,0.6853146853146853,0.0,0.13986013986013987,0.4444444444444444,0.5314685314685315,0.0979020979020979
2,0,92.0,40.0,52.0,21.0,5.0,15.0,11.0,33.0,19.0,0.0,0.0,0.0,44.0,0.43478260869565216,0.5652173913043478,0.05434782608695652,0.22826086956521738,0.525,0.358695652173913,0.20652173913043478
2,1,149.0,65.0,84.0,37.0,8.0,27.0,14.0,51.0,31.0,0.0,0.0,2.0,75.0,0.436241610738255,0.5637583892617449,0.053691275167785234,0.2483221476510067,0.5692307692307692,0.3422818791946309,0.2080536912751678
2,2,126.0,57.0,69.0,27.0,0.0,14.0,9.0,41.0,21.0,0.0,68.0,3.0,55.0,0.4523809523809524,0.5476190476190477,0.0,0.21428571428571427,0.47368421052631576,0.3253968253968254,0.16666666666666666
3,0,26.0,9.0,17.0,6.0,1.0,4.0,2.0,12.0,4.0,12.0,0.0,1.0,9.0,0.34615384615384615,0.6538461538461539,0.038461538461538464,0.23076923076923078,0.6666666666666666,0.46153846153846156,0.15384615384615385
3,1,52.0,19.0,33.0,10.0,4.0,6.0,4.0,22.0,11.0,22.0,0.0,0.0,24.0,0.36538461538461536,0.6346153846153846,0.07692307692307693,0.19230769230769232,0.5263157894736842,0.4230769230769231,0.21153846153846154
3,2,58.0,32.0,26.0,18.0,0.0,6.0,5.0,22.0,3.0,22.0,30.0,0.0,23.0,0.5517241379310345,0.4482758620689655,0.0,0.3103448275862069,0.5625,0.3793103448275862,0.05172413793103448
