balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,829.0,303.0,526.0,184.0,20.0,164.0,71.0,299.0,227.0,0.0,0.0,4.0,451.0,0.36550060313630883,0.6344993968636912,0.024125452352231604,0.22195416164053075,0.6072607260726073,0.3606755126658625,0.2738238841978287
0,1,383.0,180.0,203.0,87.0,5.0,82.0,36.0,100.0,103.0,0.0,0.0,1.0,243.0,0.4699738903394256,0.5300261096605744,0.013054830287206266,0.22715404699738903,0.48333333333333334,0.26109660574412535,0.2689295039164491
0,2,211.0,129.0,82.0,48.0,0.0,48.0,13.0,39.0,43.0,0.0,148.0,0.0,139.0,0.6113744075829384,0.3886255924170616,0.0,0.22748815165876776,0.37209302325581395,0.1848341232227488,0.2037914691943128
1,0,295.0,148.0,147.0,80.0,9.0,71.0,32.0,80.0,67.0,0.0,0.0,1.0,183.0,0.5016949152542373,0.49830508474576274,0.030508474576271188,0.2711864406779661,0.5405405405405406,0.2711864406779661,0.2271186440677966
1,1,250.0,118.0,132.0,49.0,1.0,48.0,25.0,91.0,41.0,0.0,0.0,1.0,142.0,0.472,0.528,0.004,0.196,0.4152542372881356,0.364,0.164
1,2,156.0,80.0,76.0,29.0,0.0,29.0,10.0,46.0,30.0,0.0,94.0,0.0,94.0,0.5128205128205128,0.48717948717948717,0.0,0.1858974358974359,0.3625,0.2948717948717949,0.19230769230769232
2,0,79.0,34.0,45.0,21.0,5.0,16.0,13.0,21.0,24.0,0.0,0.0,0.0,53.0,0.43037974683544306,0.569620253164557,0.06329113924050633,0.26582278481012656,0.6176470588235294,0.26582278481012656,0.3037974683544304
2,1,131.0,53.0,78.0,25.0,4.0,21.0,11.0,44.0,34.0,0.0,0.0,1.0,87.0,0.40458015267175573,0.5954198473282443,0.030534351145038167,0.19083969465648856,0.4716981132075472,0.33587786259541985,0.2595419847328244
2,2,130.0,63.0,67.0,31.0,0.0,31.0,4.0,45.0,22.0,0.0,90.0,0.0,85.0,0.4846153846153846,0.5153846153846153,0.0,0.23846153846153847,0.49206349206349204,0.34615384615384615,0.16923076923076924
3,0,21.0,4.0,17.0,4.0,0.0,4.0,1.0,15.0,2.0,9.0,0.0,0.0,3.0,0.19047619047619047,0.8095238095238095,0.0,0.19047619047619047,1.0,0.7142857142857143,0.09523809523809523
3,1,40.0,27.0,13.0,15.0,1.0,14.0,7.0,10.0,3.0,8.0,0.0,0.0,14.0,0.675,0.325,0.025,0.375,0.5555555555555556,0.25,0.075
3,2,52.0,42.0,10.0,16.0,0.0,16.0,2.0,4.0,6.0,3.0,39.0,0.0,32.0,0.8076923076923077,0.19230769230769232,0.0,0.3076923076923077,0.38095238095238093,0.07692307692307693,0.11538461538461539
