balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,14821.0,4432.0,10389.0,2959.0,1017.0,1701.0,1117.0,5253.0,1831.0,0.0,0.0,602.0,4802.0,0.2990351528236961,0.7009648471763039,0.06861885162944471,0.19964914648134405,0.66764440433213,0.3544295256730315,0.12354092166520478
0,1,6789.0,1206.0,5583.0,808.0,265.0,461.0,306.0,2558.0,527.0,0.0,0.0,355.0,1346.0,0.17764030048608043,0.8223596995139196,0.0390337310354986,0.11901605538370894,0.6699834162520729,0.37678597731624686,0.0776255707762557
0,2,3207.0,552.0,2655.0,322.0,0.0,107.0,78.0,839.0,166.0,0.0,2026.0,235.0,531.0,0.17212347988774557,0.8278765201122544,0.0,0.10040536326785157,0.5833333333333334,0.26161521671343935,0.05176177112566261
1,0,4705.0,1406.0,3299.0,942.0,303.0,558.0,384.0,1680.0,596.0,0.0,0.0,221.0,1547.0,0.29883103081827844,0.7011689691817216,0.06439957492029756,0.20021253985122212,0.6699857752489331,0.357066950053135,0.12667375132837408
1,1,4276.0,1205.0,3071.0,832.0,253.0,514.0,345.0,1415.0,517.0,0.0,0.0,185.0,1351.0,0.28180542563143124,0.7181945743685687,0.05916744621141253,0.19457436856875585,0.6904564315352697,0.33091674462114123,0.12090739008419084
1,2,2790.0,664.0,2126.0,375.0,0.0,123.0,90.0,741.0,254.0,0.0,1784.0,142.0,706.0,0.23799283154121864,0.7620071684587814,0.0,0.13440860215053763,0.5647590361445783,0.26559139784946234,0.0910394265232975
2,0,1499.0,444.0,1055.0,295.0,93.0,189.0,129.0,524.0,183.0,0.0,0.0,70.0,468.0,0.2961974649766511,0.7038025350233489,0.06204136090727151,0.19679786524349566,0.6644144144144144,0.3495663775850567,0.12208138759172782
2,1,1896.0,575.0,1321.0,403.0,135.0,235.0,172.0,611.0,295.0,0.0,0.0,70.0,675.0,0.3032700421940928,0.6967299578059072,0.07120253164556962,0.21255274261603377,0.7008695652173913,0.3222573839662447,0.15559071729957805
2,2,1533.0,645.0,888.0,351.0,0.0,129.0,89.0,384.0,203.0,0.0,981.0,39.0,654.0,0.4207436399217221,0.5792563600782779,0.0,0.22896281800391388,0.5441860465116279,0.25048923679060664,0.1324200913242009
3,0,475.0,198.0,277.0,120.0,36.0,76.0,54.0,112.0,72.0,112.0,0.0,8.0,172.0,0.4168421052631579,0.5831578947368421,0.07578947368421053,0.25263157894736843,0.6060606060606061,0.23578947368421052,0.15157894736842106
3,1,803.0,379.0,424.0,229.0,51.0,161.0,108.0,185.0,96.0,185.0,0.0,21.0,241.0,0.47198007471980075,0.5280199252801993,0.06351183063511831,0.2851805728518057,0.604221635883905,0.23038605230386053,0.11955168119551682
3,2,716.0,401.0,315.0,178.0,0.0,89.0,69.0,139.0,79.0,139.0,474.0,14.0,256.0,0.5600558659217877,0.4399441340782123,0.0,0.24860335195530725,0.44389027431421446,0.1941340782122905,0.11033519553072625
