balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,18315.0,9654.0,8661.0,4966.0,240.0,4726.0,2005.0,6624.0,2037.0,0.0,0.0,0.0,5361.0,0.5271089271089271,0.4728910728910729,0.013104013104013105,0.2711438711438711,0.5143981769214834,0.3616707616707617,0.11122031122031122
0,1,7245.0,4106.0,3139.0,2029.0,92.0,1937.0,833.0,2412.0,727.0,0.0,0.0,0.0,2157.0,0.5667356797791581,0.43326432022084194,0.012698412698412698,0.2800552104899931,0.494154895275207,0.33291925465838507,0.10034506556245687
0,2,2996.0,1995.0,1001.0,779.0,0.0,779.0,233.0,767.0,234.0,0.0,1616.0,0.0,919.0,0.6658878504672897,0.3341121495327103,0.0,0.26001335113484647,0.3904761904761905,0.2560080106809079,0.07810413885180241
1,0,6624.0,3580.0,3044.0,1829.0,103.0,1726.0,809.0,2424.0,620.0,0.0,0.0,0.0,1853.0,0.5404589371980676,0.45954106280193235,0.01554951690821256,0.2761171497584541,0.5108938547486034,0.36594202898550726,0.09359903381642512
1,1,4970.0,2812.0,2158.0,1382.0,80.0,1302.0,583.0,1671.0,487.0,0.0,0.0,0.0,1457.0,0.56579476861167,0.43420523138833,0.01609657947686117,0.27806841046277664,0.4914651493598862,0.33621730382293763,0.09798792756539236
1,2,2830.0,1862.0,968.0,744.0,0.0,744.0,195.0,757.0,211.0,0.0,1485.0,0.0,890.0,0.6579505300353357,0.3420494699646643,0.0,0.2628975265017668,0.3995703544575725,0.26749116607773854,0.07455830388692579
2,0,2424.0,1085.0,1339.0,611.0,19.0,592.0,263.0,1145.0,194.0,0.0,0.0,0.0,644.0,0.4476072607260726,0.5523927392739274,0.007838283828382838,0.25206270627062705,0.5631336405529954,0.47235973597359737,0.08003300330033003
2,1,2808.0,1306.0,1502.0,752.0,36.0,716.0,280.0,1271.0,231.0,0.0,0.0,0.0,801.0,0.4650997150997151,0.5349002849002849,0.01282051282051282,0.2678062678062678,0.5758039816232772,0.45263532763532766,0.08226495726495726
2,2,2080.0,1044.0,1036.0,495.0,0.0,495.0,118.0,905.0,131.0,0.0,1199.0,0.0,557.0,0.5019230769230769,0.4980769230769231,0.0,0.23798076923076922,0.47413793103448276,0.43509615384615385,0.06298076923076923
3,0,820.0,350.0,470.0,207.0,10.0,197.0,95.0,411.0,59.0,274.0,0.0,0.0,204.0,0.4268292682926829,0.573170731707317,0.012195121951219513,0.2524390243902439,0.5914285714285714,0.501219512195122,0.07195121951219512
3,1,1309.0,595.0,714.0,354.0,16.0,338.0,149.0,603.0,111.0,400.0,0.0,0.0,370.0,0.45454545454545453,0.5454545454545454,0.012223071046600458,0.27043544690603516,0.5949579831932773,0.46065699006875477,0.08479755538579067
3,2,1237.0,649.0,588.0,329.0,0.0,329.0,86.0,526.0,62.0,255.0,778.0,0.0,309.0,0.5246564268391269,0.47534357316087306,0.0,0.26596604688763137,0.5069337442218799,0.42522231204527083,0.050121261115602264
