balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,768.0,280.0,488.0,162.0,14.0,148.0,58.0,271.0,217.0,0.0,0.0,1.0,423.0,0.3645833333333333,0.6354166666666666,0.018229166666666668,0.2109375,0.5785714285714286,0.3528645833333333,0.2825520833333333
0,1,359.0,150.0,209.0,83.0,9.0,74.0,30.0,126.0,83.0,0.0,0.0,1.0,195.0,0.4178272980501393,0.5821727019498607,0.025069637883008356,0.23119777158774374,0.5533333333333333,0.35097493036211697,0.23119777158774374
0,2,167.0,121.0,46.0,35.0,0.0,35.0,2.0,24.0,22.0,0.0,130.0,0.0,112.0,0.7245508982035929,0.2754491017964072,0.0,0.20958083832335328,0.2892561983471074,0.1437125748502994,0.1317365269461078
1,0,270.0,113.0,157.0,63.0,4.0,59.0,29.0,83.0,74.0,0.0,0.0,1.0,167.0,0.4185185185185185,0.5814814814814815,0.014814814814814815,0.23333333333333334,0.5575221238938053,0.3074074074074074,0.2740740740740741
1,1,268.0,120.0,148.0,61.0,6.0,55.0,26.0,98.0,50.0,0.0,0.0,2.0,152.0,0.44776119402985076,0.5522388059701493,0.022388059701492536,0.22761194029850745,0.5083333333333333,0.3656716417910448,0.1865671641791045
1,2,151.0,91.0,60.0,32.0,0.0,32.0,7.0,43.0,17.0,0.0,90.0,0.0,85.0,0.6026490066225165,0.3973509933774834,0.0,0.2119205298013245,0.3516483516483517,0.2847682119205298,0.11258278145695365
2,0,81.0,28.0,53.0,14.0,2.0,12.0,5.0,28.0,25.0,0.0,0.0,0.0,46.0,0.345679012345679,0.654320987654321,0.024691358024691357,0.1728395061728395,0.5,0.345679012345679,0.30864197530864196
2,1,137.0,61.0,76.0,36.0,4.0,32.0,18.0,39.0,37.0,0.0,0.0,0.0,98.0,0.44525547445255476,0.5547445255474452,0.029197080291970802,0.26277372262773724,0.5901639344262295,0.2846715328467153,0.27007299270072993
2,2,130.0,60.0,70.0,21.0,0.0,21.0,5.0,53.0,17.0,0.0,81.0,0.0,77.0,0.46153846153846156,0.5384615384615384,0.0,0.16153846153846155,0.35,0.4076923076923077,0.13076923076923078
3,0,28.0,9.0,19.0,6.0,1.0,5.0,2.0,17.0,2.0,13.0,0.0,0.0,10.0,0.32142857142857145,0.6785714285714286,0.03571428571428571,0.21428571428571427,0.6666666666666666,0.6071428571428571,0.07142857142857142
3,1,36.0,20.0,16.0,11.0,0.0,11.0,5.0,13.0,3.0,10.0,0.0,0.0,16.0,0.5555555555555556,0.4444444444444444,0.0,0.3055555555555556,0.55,0.3611111111111111,0.08333333333333333
3,2,57.0,45.0,12.0,19.0,0.0,19.0,10.0,3.0,9.0,3.0,39.0,0.0,51.0,0.7894736842105263,0.21052631578947367,0.0,0.3333333333333333,0.4222222222222222,0.05263157894736842,0.15789473684210525
