round,overall_pick,team_id,player_id
1,1,MIL,D20330040
1,2,OKL,D20330108
1,3,BOS,D20330044
1,4,DET,D20330039
1,5,LOS,D20330067
1,6,DEN,D20330046
1,7,NAS,D20330066
1,8,NEW,D20330184
1,9,JAC,D20330111
1,10,POR,D20330033
1,11,LAS,D20330179
1,12,SAN,D20330081
1,13,WAS,D20330173
1,14,SAN1,D20330055
2,15,MIL,D20330168
2,16,OKL,D20330140
2,17,BOS,D20330143
2,18,DET,D20330030
2,19,LOS,D20330028
2,20,DEN,D20330136
2,21,NAS,D20330106
2,22,NEW,D20330121
2,23,JAC,D20330200
2,24,POR,D20330063
2,25,LAS,D20330041
2,26,SAN,D20330152
2,27,WAS,D20330197
2,28,SAN1,D20330196
3,29,MIL,D20330172
3,30,OKL,D20330167
3,31,BOS,D20330020
3,32,DET,D20330042
3,33,LOS,D20330102
3,34,DEN,D20330050
3,35,NAS,D20330177
3,36,NEW,D20330014
3,37,JAC,D20330125
3,38,POR,D20330130
3,39,LAS,D20330159
3,40,SAN,D20330175
3,41,WAS,D20330113
3,42,SAN1,D20330127
4,43,MIL,D20330002
4,44,OKL,D20330054
4,45,BOS,D20330124
4,46,DET,D20330189
4,47,LOS,D20330114
4,48,DEN,D20330017
4,49,NAS,D20330133
4,50,NEW,D20330057
4,51,JAC,D20330160
4,52,POR,D20330145
4,53,LAS,D20330023
4,54,SAN,D20330147
4,55,WAS,D20330149
4,56,SAN1,D20330132
5,57,MIL,D20330154
5,58,OKL,D20330181
5,59,BOS,D20330144
5,60,DET,D20330025
5,61,LOS,D20330052
5,62,DEN,D20330093
5,63,NAS,D20330187
5,64,NEW,D20330101
5,65,JAC,D20330061
5,66,POR,D20330120
5,67,LAS,D20330089
5,68,SAN,D20330105
5,69,WAS,D20330138
5,70,SAN1,D20330110
6,71,MIL,D20330092
6,72,OKL,D20330079
6,73,BOS,D20330150
6,74,DET,D20330198
6,75,LOS,D20330194
6,76,DEN,D20330155
6,77,NAS,D20330183
6,78,NEW,D20330003
6,79,JAC,D20330031
6,80,POR,D20330065
6,81,LAS,D20330163
6,82,SAN,D20330060
6,83,WAS,D20330062
6,84,SAN1,D20330086
7,85,MIL,D20330161
7,86,OKL,D20330022
7,87,BOS,D20330116
7,88,DET,D20330074
7,89,LOS,D20330053
7,90,DEN,D20330156
7,91,NAS,D20330099
7,92,NEW,D20330115
7,93,JAC,D20330071
7,94,POR,D20330009
7,95,LAS,D20330072
7,96,SAN,D20330199
7,97,WAS,D20330019
7,98,SAN1,D20330069
8,99,MIL,D20330012
8,100,OKL,D20330021
8,101,BOS,D20330098
8,102,DET,D20330018
8,103,LOS,D20330188
8,104,DEN,D20330032
8,105,NAS,D20330077
8,106,NEW,D20330186
8,107,JAC,D20330153
8,108,POR,D20330191
8,109,LAS,D20330107
8,110,SAN,D20330024
8,111,WAS,D20330027
8,112,SAN1,D20330048
9,113,MIL,D20330128
9,114,OKL,D20330036
9,115,BOS,D20330178
9,116,DET,D20330073
9,117,LOS,D20330083
9,118,DEN,D20330142
9,119,NAS,D20330004
9,120,NEW,D20330118
9,121,JAC,D20330026
9,122,POR,D20330034
9,123,LAS,D20330029
9,124,SAN,D20330049
9,125,WAS,D20330064
9,126,SAN1,D20330084
10,127,MIL,D20330088
10,128,OKL,D20330097
10,129,BOS,D20330129
10,130,DET,D20330135
10,131,LOS,D20330137
10,132,DEN,D20330151
10,133,NAS,D20330158
10,134,NEW,D20330162
10,135,JAC,D20330164
10,136,POR,D20330169
10,137,LAS,D20330171
10,138,SAN,D20330174
10,139,WAS,D20330180
10,140,SAN1,D20330005
