balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,753.0,289.0,464.0,174.0,17.0,157.0,58.0,257.0,207.0,0.0,0.0,2.0,420.0,0.3837981407702523,0.6162018592297477,0.02257636122177955,0.23107569721115537,0.6020761245674741,0.34130146082337315,0.2749003984063745
0,1,355.0,149.0,206.0,90.0,9.0,81.0,37.0,126.0,80.0,0.0,0.0,0.0,188.0,0.4197183098591549,0.5802816901408451,0.02535211267605634,0.2535211267605634,0.6040268456375839,0.35492957746478876,0.22535211267605634
0,2,156.0,107.0,49.0,47.0,0.0,47.0,6.0,24.0,25.0,0.0,106.0,0.0,99.0,0.6858974358974359,0.3141025641025641,0.0,0.30128205128205127,0.4392523364485981,0.15384615384615385,0.16025641025641027
1,0,255.0,121.0,134.0,54.0,4.0,50.0,23.0,65.0,69.0,0.0,0.0,0.0,171.0,0.4745098039215686,0.5254901960784314,0.01568627450980392,0.21176470588235294,0.4462809917355372,0.2549019607843137,0.27058823529411763
1,1,272.0,120.0,152.0,59.0,8.0,51.0,29.0,92.0,60.0,0.0,0.0,2.0,159.0,0.4411764705882353,0.5588235294117647,0.029411764705882353,0.21691176470588236,0.49166666666666664,0.3382352941176471,0.22058823529411764
1,2,161.0,95.0,66.0,33.0,0.0,33.0,5.0,46.0,20.0,0.0,100.0,0.0,100.0,0.5900621118012422,0.40993788819875776,0.0,0.20496894409937888,0.3473684210526316,0.2857142857142857,0.12422360248447205
2,0,65.0,27.0,38.0,13.0,1.0,12.0,4.0,25.0,13.0,0.0,0.0,0.0,31.0,0.4153846153846154,0.5846153846153846,0.015384615384615385,0.2,0.48148148148148145,0.38461538461538464,0.2
2,1,119.0,47.0,72.0,24.0,2.0,22.0,13.0,37.0,35.0,0.0,0.0,0.0,82.0,0.3949579831932773,0.6050420168067226,0.01680672268907563,0.20168067226890757,0.5106382978723404,0.31092436974789917,0.29411764705882354
2,2,117.0,56.0,61.0,17.0,0.0,17.0,3.0,39.0,22.0,0.0,88.0,0.0,78.0,0.47863247863247865,0.5213675213675214,0.0,0.1452991452991453,0.30357142857142855,0.3333333333333333,0.18803418803418803
3,0,23.0,8.0,15.0,4.0,0.0,4.0,2.0,13.0,2.0,7.0,0.0,0.0,6.0,0.34782608695652173,0.6521739130434783,0.0,0.17391304347826086,0.5,0.5652173913043478,0.08695652173913043
3,1,38.0,22.0,16.0,13.0,0.0,13.0,4.0,13.0,3.0,11.0,0.0,0.0,16.0,0.5789473684210527,0.42105263157894735,0.0,0.34210526315789475,0.5909090909090909,0.34210526315789475,0.07894736842105263
3,2,41.0,33.0,8.0,10.0,0.0,10.0,3.0,3.0,5.0,2.0,34.0,0.0,34.0,0.8048780487804879,0.1951219512195122,0.0,0.24390243902439024,0.30303030303030304,0.07317073170731707,0.12195121951219512
