balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,709.0,222.0,487.0,169.0,43.0,96.0,66.0,383.0,104.0,0.0,0.0,0.0,244.0,0.3131170662905501,0.68688293370945,0.06064880112834979,0.2383638928067701,0.7612612612612613,0.5401974612129761,0.1466854724964739
0,1,179.0,58.0,121.0,47.0,13.0,23.0,18.0,94.0,27.0,0.0,0.0,0.0,67.0,0.3240223463687151,0.6759776536312849,0.07262569832402235,0.26256983240223464,0.8103448275862069,0.5251396648044693,0.15083798882681565
0,2,46.0,20.0,26.0,13.0,0.0,5.0,4.0,22.0,4.0,0.0,19.0,0.0,18.0,0.43478260869565216,0.5652173913043478,0.0,0.2826086956521739,0.65,0.4782608695652174,0.08695652173913043
1,0,303.0,91.0,212.0,63.0,12.0,38.0,26.0,156.0,56.0,0.0,0.0,0.0,112.0,0.30033003300330036,0.6996699669966997,0.039603960396039604,0.2079207920792079,0.6923076923076923,0.5148514851485149,0.1848184818481848
1,1,170.0,58.0,112.0,45.0,6.0,32.0,22.0,84.0,27.0,0.0,0.0,0.0,59.0,0.3411764705882353,0.6588235294117647,0.03529411764705882,0.2647058823529412,0.7758620689655172,0.49411764705882355,0.1588235294117647
1,2,55.0,18.0,37.0,11.0,0.0,4.0,3.0,31.0,6.0,0.0,20.0,0.0,18.0,0.32727272727272727,0.6727272727272727,0.0,0.2,0.6111111111111112,0.5636363636363636,0.10909090909090909
2,0,137.0,35.0,102.0,36.0,6.0,14.0,11.0,66.0,25.0,0.0,0.0,0.0,47.0,0.25547445255474455,0.7445255474452555,0.043795620437956206,0.26277372262773724,1.0285714285714285,0.48175182481751827,0.18248175182481752
2,1,126.0,27.0,99.0,33.0,1.0,13.0,10.0,61.0,25.0,0.0,0.0,0.0,43.0,0.21428571428571427,0.7857142857142857,0.007936507936507936,0.2619047619047619,1.2222222222222223,0.48412698412698413,0.1984126984126984
2,2,71.0,24.0,47.0,23.0,0.0,4.0,3.0,32.0,7.0,0.0,35.0,0.0,25.0,0.3380281690140845,0.6619718309859155,0.0,0.323943661971831,0.9583333333333334,0.4507042253521127,0.09859154929577464
3,0,60.0,11.0,49.0,16.0,2.0,4.0,3.0,33.0,8.0,33.0,0.0,0.0,17.0,0.18333333333333332,0.8166666666666667,0.03333333333333333,0.26666666666666666,1.4545454545454546,0.55,0.13333333333333333
3,1,74.0,20.0,54.0,26.0,8.0,6.0,5.0,31.0,14.0,31.0,0.0,0.0,29.0,0.2702702702702703,0.7297297297297297,0.10810810810810811,0.35135135135135137,1.3,0.4189189189189189,0.1891891891891892
3,2,59.0,13.0,46.0,15.0,0.0,1.0,1.0,30.0,9.0,30.0,28.0,0.0,19.0,0.22033898305084745,0.7796610169491526,0.0,0.2542372881355932,1.1538461538461537,0.5084745762711864,0.15254237288135594
