round,overall_pick,team_id,player_id
1,1,POR,D20250009
1,2,JAC,D20250019
1,3,OKL,D20250113
1,4,SAN1,D20250146
1,5,COL,D20250133
1,6,PHI,D20250162
1,7,SEA,D20250114
1,8,IND,D20250040
1,9,NEW,D20250118
1,10,DAL,D20250134
1,11,MEM,D20250043
1,12,SAN,D20250076
1,13,CHA,D20250018
1,14,DEN,D20250147
2,15,POR,D20250002
2,16,JAC,D20250115
2,17,OKL,D20250053
2,18,SAN1,D20250122
2,19,COL,D20250001
2,20,PHI,D20250187
2,21,SEA,D20250136
2,22,IND,D20250144
2,23,NEW,D20250164
2,24,DAL,D20250045
2,25,MEM,D20250036
2,26,SAN,D20250196
2,27,CHA,D20250068
2,28,DEN,D20250173
3,29,POR,D20250048
3,30,JAC,D20250082
3,31,OKL,D20250060
3,32,SAN1,D20250091
3,33,COL,D20250165
3,34,PHI,D20250038
3,35,SEA,D20250059
3,36,IND,D20250051
3,37,NEW,D20250003
3,38,DAL,D20250170
3,39,MEM,D20250057
3,40,SAN,D20250041
3,41,CHA,D20250069
3,42,DEN,D20250075
4,43,POR,D20250100
4,44,JAC,D20250027
4,45,OKL,D20250049
4,46,SAN1,D20250108
4,47,COL,D20250032
4,48,PHI,D20250008
4,49,SEA,D20250021
4,50,IND,D20250096
4,51,NEW,D20250090
4,52,DAL,D20250111
4,53,MEM,D20250012
4,54,SAN,D20250129
4,55,CHA,D20250094
4,56,DEN,D20250151
5,57,POR,D20250086
5,58,JAC,D20250061
5,59,OKL,D20250175
5,60,SAN1,D20250017
5,61,COL,D20250155
5,62,PHI,D20250198
5,63,SEA,D20250179
5,64,IND,D20250135
5,65,NEW,D20250183
5,66,DAL,D20250093
5,67,MEM,D20250181
5,68,SAN,D20250056
5,69,CHA,D20250106
5,70,DEN,D20250138
6,71,POR,D20250042
6,72,JAC,D20250194
6,73,OKL,D20250013
6,74,SAN1,D20250029
6,75,COL,D20250004
6,76,PHI,D20250158
6,77,SEA,D20250124
6,78,IND,D20250193
6,79,NEW,D20250047
6,80,DAL,D20250197
6,81,MEM,D20250148
6,82,SAN,D20250110
6,83,CHA,D20250199
6,84,DEN,D20250054
7,85,POR,D20250010
7,86,JAC,D20250039
7,87,OKL,D20250014
7,88,SAN1,D20250117
7,89,COL,D20250191
7,90,PHI,D20250127
7,91,SEA,D20250154
7,92,IND,D20250055
7,93,NEW,D20250062
7,94,DAL,D20250105
7,95,MEM,D20250190
7,96,SAN,D20250150
7,97,CHA,D20250067
7,98,DEN,D20250028
8,99,POR,D20250095
8,100,JAC,D20250005
8,101,OKL,D20250007
8,102,SAN1,D20250188
8,103,COL,D20250046
8,104,PHI,D20250074
8,105,SEA,D20250087
8,106,IND,D20250145
8,107,NEW,D20250023
8,108,DAL,D20250171
8,109,MEM,D20250157
8,110,SAN,D20250006
8,111,CHA,D20250020
8,112,DEN,D20250022
9,113,POR,D20250034
9,114,JAC,D20250050
9,115,OKL,D20250052
9,116,SAN1,D20250079
9,117,COL,D20250085
9,118,PHI,D20250088
9,119,SEA,D20250101
9,120,IND,D20250125
9,121,NEW,D20250126
9,122,DAL,D20250128
9,123,MEM,D20250137
9,124,SAN,D20250142
9,125,CHA,D20250143
9,126,DEN,D20250149
10,127,POR,D20250153
10,128,JAC,D20250163
10,129,OKL,D20250167
10,130,SAN1,D20250169
10,131,COL,D20250178
10,132,PHI,D20250180
10,133,SEA,D20250185
10,134,IND,D20250016
10,135,NEW,D20250066
10,136,DAL,D20250070
10,137,MEM,D20250072
10,138,SAN,D20250073
10,139,CHA,D20250089
10,140,DEN,D20250092
