balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,855.0,339.0,516.0,186.0,22.0,164.0,72.0,233.0,283.0,0.0,0.0,2.0,557.0,0.39649122807017545,0.6035087719298246,0.025730994152046785,0.21754385964912282,0.5486725663716814,0.27251461988304093,0.3309941520467836
0,1,481.0,260.0,221.0,129.0,13.0,116.0,58.0,48.0,173.0,0.0,0.0,0.0,426.0,0.5405405405405406,0.4594594594594595,0.02702702702702703,0.2681912681912682,0.49615384615384617,0.0997920997920998,0.3596673596673597
0,2,342.0,247.0,95.0,86.0,0.0,86.0,28.0,11.0,84.0,0.0,285.0,0.0,329.0,0.7222222222222222,0.2777777777777778,0.0,0.25146198830409355,0.3481781376518219,0.03216374269005848,0.24561403508771928
1,0,231.0,55.0,176.0,31.0,0.0,31.0,13.0,165.0,11.0,0.0,0.0,0.0,32.0,0.23809523809523808,0.7619047619047619,0.0,0.1341991341991342,0.5636363636363636,0.7142857142857143,0.047619047619047616
1,1,85.0,31.0,54.0,13.0,0.0,13.0,4.0,48.0,6.0,0.0,0.0,1.0,16.0,0.36470588235294116,0.6352941176470588,0.0,0.15294117647058825,0.41935483870967744,0.5647058823529412,0.07058823529411765
1,2,36.0,12.0,24.0,6.0,0.0,6.0,2.0,23.0,1.0,0.0,10.0,0.0,7.0,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.5,0.6388888888888888,0.027777777777777776
2,0,164.0,39.0,125.0,29.0,0.0,29.0,11.0,112.0,13.0,0.0,0.0,0.0,23.0,0.23780487804878048,0.7621951219512195,0.0,0.17682926829268292,0.7435897435897436,0.6829268292682927,0.07926829268292683
2,1,76.0,8.0,68.0,10.0,0.0,10.0,4.0,65.0,3.0,0.0,0.0,0.0,11.0,0.10526315789473684,0.8947368421052632,0.0,0.13157894736842105,1.25,0.8552631578947368,0.039473684210526314
2,2,41.0,3.0,38.0,7.0,0.0,7.0,0.0,35.0,3.0,0.0,22.0,0.0,6.0,0.07317073170731707,0.926829268292683,0.0,0.17073170731707318,2.3333333333333335,0.8536585365853658,0.07317073170731707
3,0,109.0,25.0,84.0,26.0,0.0,26.0,5.0,81.0,3.0,41.0,0.0,0.0,16.0,0.22935779816513763,0.7706422018348624,0.0,0.23853211009174313,1.04,0.7431192660550459,0.027522935779816515
3,1,107.0,44.0,63.0,22.0,1.0,21.0,9.0,57.0,6.0,46.0,0.0,0.0,17.0,0.411214953271028,0.5887850467289719,0.009345794392523364,0.205607476635514,0.5,0.5327102803738317,0.056074766355140186
3,2,63.0,33.0,30.0,14.0,0.0,14.0,5.0,27.0,3.0,23.0,28.0,1.0,11.0,0.5238095238095238,0.47619047619047616,0.0,0.2222222222222222,0.42424242424242425,0.42857142857142855,0.047619047619047616
