round,overall_pick,team_id,player_id
1,1,POR,D20270070
1,2,LAS,D20270150
1,3,WAS,D20270050
1,4,CHI,D20270110
1,5,PHI,D20270004
1,6,BAL,D20270077
1,7,ELP,D20270113
1,8,JAC,D20270144
1,9,CHA,D20270120
1,10,SAN2,D20270047
1,11,SAN,D20270117
1,12,SAN1,D20270123
1,13,NAS,D20270045
1,14,COL,D20270183
2,15,POR,D20270178
2,16,LAS,D20270112
2,17,WAS,D20270125
2,18,CHI,D20270092
2,19,PHI,D20270197
2,20,BAL,D20270028
2,21,ELP,D20270111
2,22,JAC,D20270082
2,23,CHA,D20270105
2,24,SAN2,D20270008
2,25,SAN,D20270088
2,26,SAN1,D20270179
2,27,NAS,D20270132
2,28,COL,D20270076
3,29,POR,D20270003
3,30,LAS,D20270107
3,31,WAS,D20270130
3,32,CHI,D20270100
3,33,PHI,D20270035
3,34,BAL,D20270041
3,35,ELP,D20270017
3,36,JAC,D20270186
3,37,CHA,D20270032
3,38,SAN2,D20270097
3,39,SAN,D20270140
3,40,SAN1,D20270181
3,41,NAS,D20270033
3,42,COL,D20270040
4,43,POR,D20270151
4,44,LAS,D20270116
4,45,WAS,D20270060
4,46,CHI,D20270078
4,47,PHI,D20270042
4,48,BAL,D20270010
4,49,ELP,D20270145
4,50,JAC,D20270061
4,51,CHA,D20270022
4,52,SAN2,D20270166
4,53,SAN,D20270073
4,54,SAN1,D20270170
4,55,NAS,D20270066
4,56,COL,D20270013
5,57,POR,D20270164
5,58,LAS,D20270054
5,59,WAS,D20270121
5,60,CHI,D20270025
5,61,PHI,D20270149
5,62,BAL,D20270062
5,63,ELP,D20270074
5,64,JAC,D20270115
5,65,CHA,D20270182
5,66,SAN2,D20270057
5,67,SAN,D20270199
5,68,SAN1,D20270137
5,69,NAS,D20270021
5,70,COL,D20270086
6,71,POR,D20270191
6,72,LAS,D20270127
6,73,WAS,D20270038
6,74,CHI,D20270138
6,75,PHI,D20270007
6,76,BAL,D20270154
6,77,ELP,D20270094
6,78,JAC,D20270023
6,79,CHA,D20270142
6,80,SAN2,D20270161
6,81,SAN,D20270084
6,82,SAN1,D20270069
6,83,NAS,D20270026
6,84,COL,D20270158
7,85,POR,D20270135
7,86,LAS,D20270090
7,87,WAS,D20270064
7,88,CHI,D20270089
7,89,PHI,D20270196
7,90,BAL,D20270002
7,91,ELP,D20270118
7,92,JAC,D20270087
7,93,CHA,D20270046
7,94,SAN2,D20270055
7,95,SAN,D20270139
7,96,SAN1,D20270185
7,97,NAS,D20270039
7,98,COL,D20270058
8,99,POR,D20270160
8,100,LAS,D20270044
8,101,WAS,D20270001
8,102,CHI,D20270012
8,103,PHI,D20270143
8,104,BAL,D20270015
8,105,ELP,D20270029
8,106,JAC,D20270051
8,107,CHA,D20270053
8,108,SAN2,D20270067
8,109,SAN,D20270159
8,110,SAN1,D20270083
8,111,NAS,D20270099
8,112,COL,D20270072
9,113,POR,D20270075
9,114,LAS,D20270133
9,115,WAS,D20270081
9,116,CHI,D20270091
9,117,PHI,D20270079
9,118,BAL,D20270101
9,119,ELP,D20270134
9,120,JAC,D20270146
9,121,CHA,D20270147
9,122,SAN2,D20270162
9,123,SAN,D20270167
9,124,SAN1,D20270169
9,125,NAS,D20270173
9,126,COL,D20270176
10,127,POR,D20270184
10,128,LAS,D20270189
10,129,WAS,D20270193
10,130,CHI,D20270200
10,131,PHI,D20270024
10,132,BAL,D20270065
10,133,ELP,D20270085
10,134,JAC,D20270093
10,135,CHA,D20270095
10,136,SAN2,D20270098
10,137,SAN,D20270103
10,138,SAN1,D20270106
10,139,NAS,D20270108
10,140,COL,D20270128
