balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,13329.0,5208.0,8121.0,3656.0,1437.0,1943.0,1338.0,4212.0,3909.0,0.0,0.0,0.0,7607.0,0.3907269862705379,0.6092730137294621,0.10781003826243529,0.2742891439717908,0.7019969278033794,0.31600270087778526,0.2932703128516768
0,1,6107.0,2274.0,3833.0,1611.0,643.0,827.0,548.0,1956.0,1877.0,0.0,0.0,0.0,3525.0,0.3723595873587686,0.6276404126412314,0.10528901260848207,0.2637956443425577,0.7084432717678101,0.32028819387588015,0.30735221876535124
0,2,2807.0,1187.0,1620.0,720.0,0.0,177.0,120.0,808.0,812.0,0.0,1822.0,0.0,1653.0,0.4228713929462059,0.5771286070537941,0.0,0.2565016031350196,0.6065711878685762,0.2878517990737442,0.2892768079800499
1,0,3561.0,1324.0,2237.0,956.0,352.0,525.0,363.0,1169.0,1068.0,0.0,0.0,0.0,1979.0,0.3718056725638865,0.6281943274361135,0.09884863802302724,0.2684639146307217,0.7220543806646526,0.3282785734344285,0.2999157540016849
1,1,3284.0,1143.0,2141.0,830.0,316.0,437.0,303.0,1086.0,1055.0,0.0,0.0,0.0,1858.0,0.34805115712545676,0.6519488428745432,0.09622411693057248,0.25274056029232644,0.726159230096238,0.33069427527405604,0.3212545676004872
1,2,2141.0,899.0,1242.0,579.0,0.0,150.0,106.0,657.0,585.0,0.0,1334.0,0.0,1245.0,0.4198972442783746,0.5801027557216254,0.0,0.27043437645959834,0.6440489432703004,0.30686595049042503,0.27323680523120036
2,0,1001.0,391.0,610.0,287.0,104.0,165.0,125.0,353.0,254.0,0.0,0.0,0.0,519.0,0.3906093906093906,0.6093906093906094,0.1038961038961039,0.2867132867132867,0.7340153452685422,0.35264735264735264,0.25374625374625376
2,1,1326.0,481.0,845.0,348.0,133.0,190.0,141.0,463.0,377.0,0.0,0.0,0.0,692.0,0.3627450980392157,0.6372549019607843,0.10030165912518854,0.26244343891402716,0.7234927234927235,0.3491704374057315,0.28431372549019607
2,2,1096.0,477.0,619.0,298.0,0.0,80.0,67.0,302.0,310.0,0.0,714.0,0.0,666.0,0.4352189781021898,0.5647810218978102,0.0,0.2718978102189781,0.6247379454926625,0.2755474452554745,0.28284671532846717
3,0,301.0,85.0,216.0,67.0,20.0,44.0,32.0,124.0,92.0,124.0,0.0,0.0,149.0,0.2823920265780731,0.717607973421927,0.0664451827242525,0.22259136212624583,0.788235294117647,0.4119601328903654,0.30564784053156147
3,1,506.0,180.0,326.0,131.0,46.0,74.0,52.0,171.0,154.0,171.0,0.0,0.0,256.0,0.3557312252964427,0.6442687747035574,0.09090909090909091,0.25889328063241107,0.7277777777777777,0.33794466403162055,0.30434782608695654
3,2,474.0,183.0,291.0,112.0,0.0,31.0,27.0,150.0,140.0,150.0,293.0,0.0,268.0,0.3860759493670886,0.6139240506329114,0.0,0.23628691983122363,0.6120218579234973,0.31645569620253167,0.29535864978902954
