round,overall_pick,team_id,player_id
1,1,SAN1,D20260171
1,2,LAS,D20260089
1,3,JAC,D20260002
1,4,POR,D20260052
1,5,LOU,D20260027
1,6,SAN,D20260044
1,7,SEA,D20260059
1,8,PHO,D20260161
1,9,PHI,D20260096
1,10,WAS,D20260025
1,11,IND,D20260137
1,12,FOR,D20260160
1,13,BAL,D20260075
1,14,DAL,D20260079
2,15,SAN1,D20260060
2,16,LAS,D20260143
2,17,JAC,D20260190
2,18,POR,D20260175
2,19,LOU,D20260176
2,20,SAN,D20260072
2,21,SEA,D20260192
2,22,PHO,D20260082
2,23,PHI,D20260061
2,24,WAS,D20260132
2,25,IND,D20260066
2,26,FOR,D20260162
2,27,BAL,D20260083
2,28,DAL,D20260195
3,29,SAN1,D20260113
3,30,LAS,D20260115
3,31,JAC,D20260071
3,32,POR,D20260105
3,33,LOU,D20260191
3,34,SAN,D20260198
3,35,SEA,D20260173
3,36,PHO,D20260142
3,37,PHI,D20260109
3,38,WAS,D20260033
3,39,IND,D20260007
3,40,FOR,D20260103
3,41,BAL,D20260123
3,42,DAL,D20260036
4,43,SAN1,D20260037
4,44,LAS,D20260055
4,45,JAC,D20260058
4,46,POR,D20260124
4,47,LOU,D20260168
4,48,SAN,D20260039
4,49,SEA,D20260070
4,50,PHO,D20260170
4,51,PHI,D20260127
4,52,WAS,D20260080
4,53,IND,D20260024
4,54,FOR,D20260108
4,55,BAL,D20260091
4,56,DAL,D20260165
5,57,SAN1,D20260065
5,58,LAS,D20260013
5,59,JAC,D20260088
5,60,POR,D20260196
5,61,LOU,D20260095
5,62,SAN,D20260197
5,63,SEA,D20260178
5,64,PHO,D20260117
5,65,PHI,D20260163
5,66,WAS,D20260078
5,67,IND,D20260045
5,68,FOR,D20260006
5,69,BAL,D20260102
5,70,DAL,D20260135
6,71,SAN1,D20260183
6,72,LAS,D20260139
6,73,JAC,D20260111
6,74,POR,D20260048
6,75,LOU,D20260003
6,76,SAN,D20260174
6,77,SEA,D20260125
6,78,PHO,D20260041
6,79,PHI,D20260158
6,80,WAS,D20260157
6,81,IND,D20260085
6,82,FOR,D20260097
6,83,BAL,D20260104
6,84,DAL,D20260194
7,85,SAN1,D20260015
7,86,LAS,D20260094
7,87,JAC,D20260159
7,88,POR,D20260031
7,89,LOU,D20260100
7,90,SAN,D20260050
7,91,SEA,D20260005
7,92,PHO,D20260099
7,93,PHI,D20260008
7,94,WAS,D20260034
7,95,IND,D20260018
7,96,FOR,D20260023
7,97,BAL,D20260152
7,98,DAL,D20260053
8,99,SAN1,D20260004
8,100,LAS,D20260016
8,101,JAC,D20260068
8,102,POR,D20260081
8,103,LOU,D20260017
8,104,SAN,D20260177
8,105,SEA,D20260110
8,106,PHO,D20260046
8,107,PHI,D20260118
8,108,WAS,D20260056
8,109,IND,D20260077
8,110,FOR,D20260114
8,111,BAL,D20260001
8,112,DAL,D20260026
9,113,SAN1,D20260035
9,114,LAS,D20260116
9,115,JAC,D20260141
9,116,POR,D20260038
9,117,LOU,D20260049
9,118,SAN,D20260054
9,119,SEA,D20260087
9,120,PHO,D20260098
9,121,PHI,D20260107
9,122,WAS,D20260120
9,123,IND,D20260129
9,124,FOR,D20260130
9,125,BAL,D20260138
9,126,DAL,D20260140
10,127,SAN1,D20260154
10,128,LAS,D20260169
10,129,JAC,D20260122
10,130,POR,D20260185
10,131,LOU,D20260179
10,132,SAN,D20260184
10,133,SEA,D20260187
10,134,PHO,D20260200
10,135,PHI,D20260090
10,136,WAS,D20260011
10,137,IND,D20260014
10,138,FOR,D20260029
10,139,BAL,D20260040
10,140,DAL,D20260043
