balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,17474.0,7623.0,9851.0,3195.0,656.0,2431.0,1620.0,6829.0,2982.0,0.0,0.0,40.0,7337.0,0.4362481400938537,0.5637518599061463,0.037541490214032275,0.18284308114913586,0.41912632821723733,0.39080920224333293,0.17065354240586014
0,1,7906.0,2022.0,5884.0,835.0,185.0,620.0,408.0,5008.0,826.0,0.0,0.0,50.0,1989.0,0.2557551226916266,0.7442448773083734,0.0233999494055148,0.10561598785732355,0.41295746785361026,0.6334429547179358,0.1044776119402985
0,2,2176.0,628.0,1548.0,178.0,0.0,115.0,72.0,1262.0,150.0,0.0,793.0,6.0,479.0,0.28860294117647056,0.7113970588235294,0.0,0.0818014705882353,0.28343949044585987,0.5799632352941176,0.06893382352941177
1,0,6486.0,2940.0,3546.0,1251.0,226.0,981.0,685.0,2404.0,1131.0,0.0,0.0,11.0,2759.0,0.4532839962997225,0.5467160037002775,0.03484427998766574,0.19287696577243293,0.42551020408163265,0.3706444650015418,0.17437557816836263
1,1,7710.0,3096.0,4614.0,1258.0,252.0,947.0,609.0,3351.0,1236.0,0.0,0.0,27.0,2970.0,0.40155642023346305,0.598443579766537,0.03268482490272374,0.16316472114137484,0.40633074935400515,0.43463035019455254,0.16031128404669262
1,2,4491.0,1493.0,2998.0,442.0,0.0,258.0,163.0,2312.0,369.0,0.0,1882.0,39.0,1213.0,0.33244266310398574,0.6675573368960143,0.0,0.09841906034290804,0.2960482250502344,0.5148073925629035,0.08216432865731463
2,0,2286.0,1000.0,1286.0,442.0,85.0,339.0,241.0,905.0,372.0,0.0,0.0,3.0,908.0,0.4374453193350831,0.5625546806649169,0.03718285214348206,0.19335083114610674,0.442,0.39588801399825024,0.16272965879265092
2,1,4163.0,1870.0,2293.0,795.0,162.0,612.0,391.0,1513.0,764.0,0.0,0.0,8.0,1838.0,0.449195291856834,0.550804708143166,0.03891424453519097,0.19096805188565938,0.42513368983957217,0.3634398270478021,0.18352149891904876
2,2,4139.0,2196.0,1943.0,577.0,0.0,386.0,261.0,1279.0,523.0,0.0,2463.0,11.0,1767.0,0.5305629379077071,0.4694370620922928,0.0,0.1394056535395023,0.2627504553734062,0.3090118386083595,0.12635902391882098
3,0,867.0,320.0,547.0,139.0,28.0,108.0,78.0,373.0,161.0,373.0,0.0,7.0,336.0,0.3690888119953864,0.6309111880046137,0.03229527104959631,0.16032295271049596,0.434375,0.4302191464821223,0.18569780853517878
3,1,1797.0,735.0,1062.0,328.0,52.0,261.0,188.0,746.0,309.0,746.0,0.0,4.0,703.0,0.4090150250417362,0.5909849749582637,0.028937117417918753,0.18252643294379522,0.44625850340136053,0.41513633834168057,0.17195325542570952
3,2,1951.0,1014.0,937.0,272.0,0.0,167.0,114.0,621.0,278.0,621.0,1159.0,4.0,817.0,0.5197334700153767,0.48026652998462327,0.0,0.13941568426447976,0.2682445759368836,0.318298308559713,0.1424910302409021
