balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,834.0,373.0,461.0,164.0,28.0,136.0,85.0,330.0,128.0,0.0,0.0,3.0,322.0,0.447242206235012,0.552757793764988,0.03357314148681055,0.19664268585131894,0.43967828418230565,0.39568345323741005,0.15347721822541965
0,1,356.0,94.0,262.0,35.0,10.0,21.0,13.0,219.0,42.0,0.0,0.0,1.0,98.0,0.2640449438202247,0.7359550561797753,0.028089887640449437,0.09831460674157304,0.3723404255319149,0.6151685393258427,0.11797752808988764
0,2,111.0,31.0,80.0,11.0,0.0,6.0,4.0,66.0,7.0,0.0,39.0,0.0,27.0,0.27927927927927926,0.7207207207207207,0.0,0.0990990990990991,0.3548387096774194,0.5945945945945946,0.06306306306306306
1,0,308.0,141.0,167.0,55.0,11.0,42.0,28.0,109.0,57.0,0.0,0.0,1.0,124.0,0.4577922077922078,0.5422077922077922,0.03571428571428571,0.17857142857142858,0.3900709219858156,0.3538961038961039,0.18506493506493507
1,1,356.0,147.0,209.0,62.0,11.0,51.0,36.0,146.0,61.0,0.0,0.0,2.0,145.0,0.41292134831460675,0.5870786516853933,0.03089887640449438,0.17415730337078653,0.4217687074829932,0.4101123595505618,0.17134831460674158
1,2,218.0,78.0,140.0,16.0,0.0,7.0,7.0,118.0,15.0,0.0,93.0,0.0,49.0,0.3577981651376147,0.6422018348623854,0.0,0.07339449541284404,0.20512820512820512,0.5412844036697247,0.06880733944954129
2,0,103.0,52.0,51.0,28.0,5.0,22.0,17.0,33.0,18.0,0.0,0.0,0.0,43.0,0.5048543689320388,0.49514563106796117,0.04854368932038835,0.27184466019417475,0.5384615384615384,0.32038834951456313,0.17475728155339806
2,1,189.0,73.0,116.0,28.0,7.0,18.0,14.0,71.0,44.0,0.0,0.0,0.0,83.0,0.3862433862433862,0.6137566137566137,0.037037037037037035,0.14814814814814814,0.3835616438356164,0.37566137566137564,0.2328042328042328
2,2,202.0,98.0,104.0,27.0,0.0,16.0,10.0,67.0,28.0,0.0,119.0,0.0,83.0,0.48514851485148514,0.5148514851485149,0.0,0.13366336633663367,0.2755102040816326,0.3316831683168317,0.13861386138613863
3,0,31.0,9.0,22.0,4.0,0.0,4.0,4.0,12.0,10.0,12.0,0.0,0.0,16.0,0.2903225806451613,0.7096774193548387,0.0,0.12903225806451613,0.4444444444444444,0.3870967741935484,0.3225806451612903
3,1,81.0,29.0,52.0,10.0,2.0,6.0,3.0,36.0,16.0,36.0,0.0,0.0,32.0,0.35802469135802467,0.6419753086419753,0.024691358024691357,0.12345679012345678,0.3448275862068966,0.4444444444444444,0.19753086419753085
3,2,99.0,43.0,56.0,10.0,0.0,5.0,3.0,36.0,19.0,36.0,58.0,0.0,44.0,0.43434343434343436,0.5656565656565656,0.0,0.10101010101010101,0.23255813953488372,0.36363636363636365,0.1919191919191919
