balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,720.0,118.0,602.0,60.0,10.0,43.0,28.0,311.0,56.0,0.0,0.0,4.0,134.0,0.1638888888888889,0.8361111111111111,0.013888888888888888,0.08333333333333333,0.5084745762711864,0.43194444444444446,0.07777777777777778
0,1,352.0,48.0,304.0,23.0,4.0,19.0,14.0,140.0,31.0,0.0,0.0,2.0,55.0,0.13636363636363635,0.8636363636363636,0.011363636363636364,0.06534090909090909,0.4791666666666667,0.3977272727272727,0.08806818181818182
0,2,184.0,31.0,153.0,12.0,0.0,2.0,2.0,65.0,6.0,0.0,117.0,0.0,29.0,0.16847826086956522,0.8315217391304348,0.0,0.06521739130434782,0.3870967741935484,0.3532608695652174,0.03260869565217391
1,0,296.0,86.0,210.0,50.0,11.0,38.0,29.0,126.0,27.0,0.0,0.0,3.0,74.0,0.2905405405405405,0.7094594594594594,0.037162162162162164,0.16891891891891891,0.5813953488372093,0.42567567567567566,0.09121621621621621
1,1,257.0,60.0,197.0,33.0,6.0,27.0,23.0,96.0,30.0,0.0,0.0,4.0,65.0,0.23346303501945526,0.7665369649805448,0.023346303501945526,0.12840466926070038,0.55,0.3735408560311284,0.11673151750972763
1,2,186.0,42.0,144.0,28.0,0.0,12.0,7.0,54.0,11.0,0.0,120.0,0.0,41.0,0.22580645161290322,0.7741935483870968,0.0,0.15053763440860216,0.6666666666666666,0.2903225806451613,0.05913978494623656
2,0,119.0,34.0,85.0,21.0,5.0,15.0,11.0,45.0,15.0,0.0,0.0,2.0,37.0,0.2857142857142857,0.7142857142857143,0.04201680672268908,0.17647058823529413,0.6176470588235294,0.37815126050420167,0.12605042016806722
2,1,135.0,49.0,86.0,26.0,5.0,19.0,13.0,51.0,9.0,0.0,0.0,2.0,36.0,0.362962962962963,0.6370370370370371,0.037037037037037035,0.1925925925925926,0.5306122448979592,0.37777777777777777,0.06666666666666667
2,2,108.0,50.0,58.0,19.0,0.0,11.0,7.0,21.0,14.0,0.0,76.0,0.0,43.0,0.46296296296296297,0.5370370370370371,0.0,0.17592592592592593,0.38,0.19444444444444445,0.12962962962962962
3,0,43.0,16.0,27.0,11.0,0.0,11.0,7.0,7.0,7.0,7.0,0.0,0.0,14.0,0.37209302325581395,0.627906976744186,0.0,0.2558139534883721,0.6875,0.16279069767441862,0.16279069767441862
3,1,71.0,34.0,37.0,23.0,3.0,19.0,13.0,13.0,11.0,13.0,0.0,0.0,29.0,0.4788732394366197,0.5211267605633803,0.04225352112676056,0.323943661971831,0.6764705882352942,0.18309859154929578,0.15492957746478872
3,2,55.0,29.0,26.0,9.0,0.0,7.0,7.0,11.0,5.0,11.0,36.0,1.0,13.0,0.5272727272727272,0.4727272727272727,0.0,0.16363636363636364,0.3103448275862069,0.2,0.09090909090909091
