balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,862.0,332.0,530.0,185.0,24.0,161.0,72.0,252.0,278.0,0.0,0.0,1.0,554.0,0.3851508120649652,0.6148491879350348,0.027842227378190254,0.21461716937354988,0.5572289156626506,0.2923433874709977,0.3225058004640371
0,1,473.0,263.0,210.0,122.0,17.0,105.0,52.0,46.0,164.0,0.0,0.0,1.0,421.0,0.5560253699788583,0.4439746300211416,0.035940803382663845,0.25792811839323465,0.46387832699619774,0.09725158562367865,0.346723044397463
0,2,342.0,267.0,75.0,97.0,0.0,97.0,27.0,10.0,65.0,0.0,289.0,0.0,330.0,0.7807017543859649,0.21929824561403508,0.0,0.28362573099415206,0.36329588014981273,0.029239766081871343,0.19005847953216373
1,0,251.0,47.0,204.0,26.0,0.0,26.0,9.0,189.0,15.0,0.0,0.0,3.0,31.0,0.18725099601593626,0.8127490039840638,0.0,0.10358565737051793,0.5531914893617021,0.7529880478087649,0.05976095617529881
1,1,83.0,32.0,51.0,24.0,0.0,24.0,12.0,48.0,3.0,0.0,0.0,0.0,10.0,0.3855421686746988,0.6144578313253012,0.0,0.2891566265060241,0.75,0.5783132530120482,0.03614457831325301
1,2,24.0,8.0,16.0,6.0,0.0,6.0,2.0,15.0,1.0,0.0,6.0,0.0,6.0,0.3333333333333333,0.6666666666666666,0.0,0.25,0.75,0.625,0.041666666666666664
2,0,185.0,36.0,149.0,24.0,0.0,24.0,7.0,136.0,13.0,0.0,0.0,2.0,25.0,0.1945945945945946,0.8054054054054054,0.0,0.12972972972972974,0.6666666666666666,0.7351351351351352,0.07027027027027027
2,1,81.0,8.0,73.0,5.0,1.0,4.0,2.0,71.0,2.0,0.0,0.0,0.0,10.0,0.09876543209876543,0.9012345679012346,0.012345679012345678,0.06172839506172839,0.625,0.8765432098765432,0.024691358024691357
2,2,32.0,4.0,28.0,3.0,0.0,3.0,1.0,26.0,2.0,0.0,13.0,0.0,6.0,0.125,0.875,0.0,0.09375,0.75,0.8125,0.0625
3,0,130.0,23.0,107.0,30.0,0.0,30.0,5.0,104.0,3.0,56.0,0.0,5.0,15.0,0.17692307692307693,0.823076923076923,0.0,0.23076923076923078,1.3043478260869565,0.8,0.023076923076923078
3,1,119.0,56.0,63.0,32.0,2.0,30.0,11.0,54.0,9.0,45.0,0.0,0.0,24.0,0.47058823529411764,0.5294117647058824,0.01680672268907563,0.2689075630252101,0.5714285714285714,0.453781512605042,0.07563025210084033
3,2,68.0,43.0,25.0,20.0,0.0,20.0,7.0,23.0,2.0,21.0,29.0,0.0,7.0,0.6323529411764706,0.36764705882352944,0.0,0.29411764705882354,0.46511627906976744,0.3382352941176471,0.029411764705882353
