balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,13482.0,4996.0,8486.0,3097.0,524.0,1970.0,1383.0,6389.0,2086.0,0.0,0.0,0.0,4924.0,0.37056816496068834,0.6294318350393117,0.03886663699747812,0.22971369233051475,0.6198959167333867,0.47389111407803,0.15472481827622014
0,1,4176.0,1625.0,2551.0,961.0,140.0,598.0,411.0,1897.0,651.0,0.0,0.0,0.0,1568.0,0.38912835249042144,0.6108716475095786,0.033524904214559385,0.23012452107279693,0.5913846153846154,0.45426245210727967,0.15589080459770116
0,2,1328.0,602.0,726.0,282.0,0.0,98.0,65.0,536.0,189.0,0.0,694.0,0.0,523.0,0.45331325301204817,0.5466867469879518,0.0,0.21234939759036145,0.4684385382059801,0.4036144578313253,0.14231927710843373
1,0,5185.0,1893.0,3292.0,1175.0,185.0,778.0,563.0,2488.0,796.0,0.0,0.0,0.0,1854.0,0.36509161041465765,0.6349083895853423,0.03567984570877531,0.2266152362584378,0.6207078711040677,0.4798457087753134,0.15351976856316296
1,1,3160.0,1195.0,1965.0,716.0,133.0,462.0,316.0,1475.0,484.0,0.0,0.0,0.0,1142.0,0.37816455696202533,0.6218354430379747,0.04208860759493671,0.22658227848101264,0.599163179916318,0.46677215189873417,0.15316455696202533
1,2,1370.0,550.0,820.0,292.0,0.0,106.0,74.0,614.0,201.0,0.0,650.0,0.0,539.0,0.40145985401459855,0.5985401459854015,0.0,0.21313868613138687,0.5309090909090909,0.4481751824817518,0.1467153284671533
2,0,2201.0,670.0,1531.0,656.0,56.0,290.0,207.0,1002.0,294.0,0.0,0.0,0.0,675.0,0.3044070876874148,0.6955929123125852,0.025442980463425715,0.2980463425715584,0.9791044776119403,0.45524761472058156,0.133575647432985
2,1,2109.0,646.0,1463.0,608.0,67.0,249.0,162.0,926.0,304.0,0.0,0.0,0.0,669.0,0.3063063063063063,0.6936936936936937,0.03176861071597914,0.2882882882882883,0.9411764705882353,0.4390706495969654,0.14414414414414414
2,2,1342.0,471.0,871.0,391.0,0.0,89.0,63.0,530.0,161.0,0.0,723.0,0.0,458.0,0.3509687034277198,0.6490312965722802,0.0,0.29135618479880776,0.8301486199575372,0.3949329359165425,0.11997019374068554
3,0,996.0,148.0,848.0,323.0,21.0,68.0,59.0,393.0,133.0,393.0,0.0,0.0,280.0,0.14859437751004015,0.8514056224899599,0.02108433734939759,0.32429718875502006,2.1824324324324325,0.39457831325301207,0.13353413654618473
3,1,1444.0,253.0,1191.0,498.0,19.0,117.0,89.0,532.0,172.0,532.0,0.0,0.0,409.0,0.17520775623268697,0.824792243767313,0.013157894736842105,0.3448753462603878,1.9683794466403162,0.3684210526315789,0.11911357340720222
3,2,1285.0,249.0,1036.0,474.0,0.0,62.0,43.0,436.0,147.0,436.0,787.0,0.0,369.0,0.19377431906614787,0.8062256809338522,0.0,0.3688715953307393,1.9036144578313252,0.33929961089494165,0.11439688715953307
