balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,668.0,271.0,397.0,163.0,34.0,103.0,80.0,313.0,83.0,0.0,0.0,0.0,229.0,0.405688622754491,0.594311377245509,0.05089820359281437,0.2440119760479042,0.6014760147601476,0.468562874251497,0.12425149700598802
0,1,203.0,82.0,121.0,49.0,9.0,31.0,19.0,86.0,35.0,0.0,0.0,0.0,81.0,0.4039408866995074,0.5960591133004927,0.04433497536945813,0.2413793103448276,0.5975609756097561,0.4236453201970443,0.1724137931034483
0,2,66.0,27.0,39.0,21.0,0.0,5.0,5.0,27.0,10.0,0.0,34.0,0.0,28.0,0.4090909090909091,0.5909090909090909,0.0,0.3181818181818182,0.7777777777777778,0.4090909090909091,0.15151515151515152
1,0,261.0,97.0,164.0,62.0,16.0,37.0,25.0,123.0,41.0,0.0,0.0,0.0,95.0,0.3716475095785441,0.6283524904214559,0.06130268199233716,0.23754789272030652,0.6391752577319587,0.47126436781609193,0.15708812260536398
1,1,152.0,49.0,103.0,31.0,4.0,20.0,12.0,81.0,22.0,0.0,0.0,0.0,48.0,0.3223684210526316,0.6776315789473685,0.02631578947368421,0.20394736842105263,0.6326530612244898,0.5328947368421053,0.14473684210526316
1,2,54.0,29.0,25.0,16.0,0.0,8.0,6.0,17.0,8.0,0.0,29.0,0.0,27.0,0.5370370370370371,0.46296296296296297,0.0,0.2962962962962963,0.5517241379310345,0.3148148148148148,0.14814814814814814
2,0,110.0,33.0,77.0,29.0,2.0,18.0,13.0,56.0,14.0,0.0,0.0,0.0,30.0,0.3,0.7,0.01818181818181818,0.2636363636363636,0.8787878787878788,0.509090909090909,0.12727272727272726
2,1,105.0,45.0,60.0,35.0,3.0,21.0,13.0,40.0,13.0,0.0,0.0,0.0,36.0,0.42857142857142855,0.5714285714285714,0.02857142857142857,0.3333333333333333,0.7777777777777778,0.38095238095238093,0.12380952380952381
2,2,56.0,27.0,29.0,16.0,0.0,6.0,5.0,23.0,3.0,0.0,27.0,0.0,19.0,0.48214285714285715,0.5178571428571429,0.0,0.2857142857142857,0.5925925925925926,0.4107142857142857,0.05357142857142857
3,0,56.0,5.0,51.0,13.0,0.0,3.0,3.0,22.0,11.0,22.0,0.0,0.0,16.0,0.08928571428571429,0.9107142857142857,0.0,0.23214285714285715,2.6,0.39285714285714285,0.19642857142857142
3,1,70.0,15.0,55.0,12.0,1.0,3.0,3.0,29.0,14.0,29.0,0.0,0.0,28.0,0.21428571428571427,0.7857142857142857,0.014285714285714285,0.17142857142857143,0.8,0.4142857142857143,0.2
3,2,60.0,18.0,42.0,21.0,0.0,2.0,2.0,16.0,8.0,16.0,42.0,0.0,22.0,0.3,0.7,0.0,0.35,1.1666666666666667,0.26666666666666666,0.13333333333333333
