balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,868.0,287.0,581.0,165.0,13.0,152.0,68.0,331.0,250.0,0.0,0.0,7.0,475.0,0.33064516129032256,0.6693548387096774,0.014976958525345621,0.19009216589861752,0.5749128919860628,0.3813364055299539,0.2880184331797235
0,1,399.0,200.0,199.0,100.0,7.0,93.0,44.0,97.0,102.0,0.0,0.0,2.0,275.0,0.5012531328320802,0.49874686716791977,0.017543859649122806,0.2506265664160401,0.5,0.24310776942355888,0.2556390977443609
0,2,217.0,143.0,74.0,42.0,0.0,42.0,9.0,44.0,30.0,0.0,145.0,0.0,133.0,0.6589861751152074,0.34101382488479265,0.0,0.1935483870967742,0.2937062937062937,0.20276497695852536,0.1382488479262673
1,0,324.0,86.0,238.0,42.0,6.0,36.0,17.0,188.0,50.0,0.0,0.0,2.0,118.0,0.2654320987654321,0.7345679012345679,0.018518518518518517,0.12962962962962962,0.4883720930232558,0.5802469135802469,0.15432098765432098
1,1,198.0,92.0,106.0,49.0,6.0,43.0,28.0,62.0,44.0,0.0,0.0,2.0,126.0,0.46464646464646464,0.5353535353535354,0.030303030303030304,0.2474747474747475,0.532608695652174,0.31313131313131315,0.2222222222222222
1,2,140.0,83.0,57.0,36.0,0.0,36.0,13.0,35.0,22.0,0.0,85.0,0.0,93.0,0.5928571428571429,0.40714285714285714,0.0,0.2571428571428571,0.43373493975903615,0.25,0.15714285714285714
2,0,186.0,84.0,102.0,48.0,3.0,45.0,20.0,64.0,38.0,0.0,0.0,0.0,103.0,0.45161290322580644,0.5483870967741935,0.016129032258064516,0.25806451612903225,0.5714285714285714,0.34408602150537637,0.20430107526881722
2,1,145.0,67.0,78.0,30.0,2.0,28.0,15.0,45.0,33.0,0.0,0.0,0.0,100.0,0.46206896551724136,0.5379310344827586,0.013793103448275862,0.20689655172413793,0.44776119402985076,0.3103448275862069,0.22758620689655173
2,2,130.0,62.0,68.0,23.0,0.0,23.0,7.0,46.0,22.0,0.0,83.0,0.0,84.0,0.47692307692307695,0.5230769230769231,0.0,0.17692307692307693,0.3709677419354839,0.35384615384615387,0.16923076923076924
3,0,62.0,16.0,46.0,13.0,2.0,11.0,2.0,36.0,10.0,23.0,0.0,0.0,19.0,0.25806451612903225,0.7419354838709677,0.03225806451612903,0.20967741935483872,0.8125,0.5806451612903226,0.16129032258064516
3,1,61.0,37.0,24.0,18.0,0.0,18.0,9.0,13.0,11.0,11.0,0.0,0.0,35.0,0.6065573770491803,0.39344262295081966,0.0,0.29508196721311475,0.4864864864864865,0.21311475409836064,0.18032786885245902
3,2,71.0,54.0,17.0,23.0,0.0,23.0,8.0,10.0,7.0,10.0,43.0,0.0,38.0,0.7605633802816901,0.23943661971830985,0.0,0.323943661971831,0.42592592592592593,0.14084507042253522,0.09859154929577464
