round,overall_pick,team_id,player_id
1,1,WAS,D20280071
1,2,HOU,D20280048
1,3,NEW,D20280013
1,4,DEN,D20280153
1,5,OKL,D20280151
1,6,LAS,D20280091
1,7,SAN,D20280099
1,8,ALB,D20280108
1,9,COL,D20280085
1,10,ELP,D20280177
1,11,MEM,D20280137
1,12,LOU,D20280021
1,13,LOS,D20280023
1,14,CHA,D20280038
2,15,WAS,D20280070
2,16,HOU,D20280189
2,17,NEW,D20280132
2,18,DEN,D20280039
2,19,OKL,D20280107
2,20,LAS,D20280079
2,21,SAN,D20280058
2,22,ALB,D20280117
2,23,COL,D20280183
2,24,ELP,D20280080
2,25,MEM,D20280024
2,26,LOU,D20280059
2,27,LOS,D20280004
2,28,CHA,D20280125
3,29,WAS,D20280072
3,30,HOU,D20280035
3,31,NEW,D20280127
3,32,DEN,D20280054
3,33,OKL,D20280198
3,34,LAS,D20280121
3,35,SAN,D20280040
3,36,ALB,D20280092
3,37,COL,D20280029
3,38,ELP,D20280147
3,39,MEM,D20280149
3,40,LOU,D20280185
3,41,LOS,D20280131
3,42,CHA,D20280093
4,43,WAS,D20280144
4,44,HOU,D20280158
4,45,NEW,D20280152
4,46,DEN,D20280146
4,47,OKL,D20280190
4,48,LAS,D20280143
4,49,SAN,D20280169
4,50,ALB,D20280046
4,51,COL,D20280045
4,52,ELP,D20280199
4,53,MEM,D20280154
4,54,LOU,D20280022
4,55,LOS,D20280139
4,56,CHA,D20280057
5,57,WAS,D20280113
5,58,HOU,D20280181
5,59,NEW,D20280180
5,60,DEN,D20280014
5,61,OKL,D20280064
5,62,LAS,D20280182
5,63,SAN,D20280109
5,64,ALB,D20280098
5,65,COL,D20280115
5,66,ELP,D20280140
5,67,MEM,D20280163
5,68,LOU,D20280175
5,69,LOS,D20280033
5,70,CHA,D20280102
6,71,WAS,D20280075
6,72,HOU,D20280036
6,73,NEW,D20280161
6,74,DEN,D20280160
6,75,OKL,D20280166
6,76,LAS,D20280086
6,77,SAN,D20280026
6,78,ALB,D20280050
6,79,COL,D20280104
6,80,ELP,D20280094
6,81,MEM,D20280051
6,82,LOU,D20280055
6,83,LOS,D20280030
6,84,CHA,D20280193
7,85,WAS,D20280006
7,86,HOU,D20280103
7,87,NEW,D20280187
7,88,DEN,D20280138
7,89,OKL,D20280101
7,90,LAS,D20280191
7,91,SAN,D20280097
7,92,ALB,D20280027
7,93,COL,D20280141
7,94,ELP,D20280037
7,95,MEM,D20280008
7,96,LOU,D20280034
7,97,LOS,D20280110
7,98,CHA,D20280076
8,99,WAS,D20280174
8,100,HOU,D20280165
8,101,NEW,D20280119
8,102,DEN,D20280069
8,103,OKL,D20280089
8,104,LAS,D20280105
8,105,SAN,D20280170
8,106,ALB,D20280042
8,107,COL,D20280065
8,108,ELP,D20280088
8,109,MEM,D20280083
8,110,LOU,D20280168
8,111,LOS,D20280025
8,112,CHA,D20280159
9,113,WAS,D20280009
9,114,HOU,D20280130
9,115,NEW,D20280142
9,116,DEN,D20280145
9,117,OKL,D20280156
9,118,LAS,D20280200
9,119,SAN,D20280164
9,120,ALB,D20280002
9,121,COL,D20280001
9,122,ELP,D20280003
9,123,MEM,D20280018
9,124,LOU,D20280028
9,125,LOS,D20280118
9,126,CHA,D20280031
10,127,WAS,D20280194
10,128,HOU,D20280043
10,129,NEW,D20280044
10,130,DEN,D20280053
10,131,OKL,D20280066
10,132,LAS,D20280067
10,133,SAN,D20280073
10,134,ALB,D20280078
10,135,COL,D20280095
10,136,ELP,D20280126
10,137,MEM,D20280129
10,138,LOU,D20280157
10,139,LOS,D20280172
10,140,CHA,D20280173
