round,overall_pick,team_id,player_id
1,1,CHI,D20270163
1,2,LAS,D20270160
1,3,COL,D20270013
1,4,MIL,D20270017
1,5,SAN,D20270023
1,6,LOS,D20270089
1,7,WAS,D20270071
1,8,BAL,D20270077
1,9,BOS,D20270175
1,10,DEN,D20270137
1,11,DET,D20270102
1,12,POR,D20270142
1,13,LOU,D20270188
1,14,AUS,D20270038
2,15,CHI,D20270004
2,16,LAS,D20270052
2,17,COL,D20270046
2,18,MIL,D20270119
2,19,SAN,D20270086
2,20,LOS,D20270111
2,21,WAS,D20270101
2,22,BAL,D20270130
2,23,BOS,D20270059
2,24,DEN,D20270020
2,25,DET,D20270136
2,26,POR,D20270148
2,27,LOU,D20270054
2,28,AUS,D20270048
3,29,CHI,D20270192
3,30,LAS,D20270045
3,31,COL,D20270075
3,32,MIL,D20270109
3,33,SAN,D20270015
3,34,LOS,D20270067
3,35,WAS,D20270106
3,36,BAL,D20270183
3,37,BOS,D20270141
3,38,DEN,D20270100
3,39,DET,D20270156
3,40,POR,D20270127
3,41,LOU,D20270161
3,42,AUS,D20270062
4,43,CHI,D20270158
4,44,LAS,D20270134
4,45,COL,D20270029
4,46,MIL,D20270129
4,47,SAN,D20270133
4,48,LOS,D20270012
4,49,WAS,D20270173
4,50,BAL,D20270040
4,51,BOS,D20270021
4,52,DEN,D20270144
4,53,DET,D20270199
4,54,POR,D20270184
4,55,LOU,D20270014
4,56,AUS,D20270151
5,57,CHI,D20270081
5,58,LAS,D20270057
5,59,COL,D20270104
5,60,MIL,D20270047
5,61,SAN,D20270165
5,62,LOS,D20270025
5,63,WAS,D20270030
5,64,BAL,D20270063
5,65,BOS,D20270051
5,66,DEN,D20270103
5,67,DET,D20270053
5,68,POR,D20270018
5,69,LOU,D20270096
5,70,AUS,D20270154
6,71,CHI,D20270138
6,72,LAS,D20270074
6,73,COL,D20270135
6,74,MIL,D20270050
6,75,SAN,D20270031
6,76,LOS,D20270093
6,77,WAS,D20270190
6,78,BAL,D20270070
6,79,BOS,D20270036
6,80,DEN,D20270099
6,81,DET,D20270181
6,82,POR,D20270180
6,83,LOU,D20270152
6,84,AUS,D20270094
7,85,CHI,D20270095
7,86,LAS,D20270022
7,87,COL,D20270009
7,88,MIL,D20270076
7,89,SAN,D20270112
7,90,LOS,D20270174
7,91,WAS,D20270049
7,92,BAL,D20270092
7,93,BOS,D20270072
7,94,DEN,D20270139
7,95,DET,D20270166
7,96,POR,D20270008
7,97,LOU,D20270066
7,98,AUS,D20270145
8,99,CHI,D20270098
8,100,LAS,D20270003
8,101,COL,D20270108
8,102,MIL,D20270155
8,103,SAN,D20270035
8,104,LOS,D20270107
8,105,WAS,D20270172
8,106,BAL,D20270176
8,107,BOS,D20270006
8,108,DEN,D20270055
8,109,DET,D20270068
8,110,POR,D20270085
8,111,LOU,D20270116
8,112,AUS,D20270082
9,113,CHI,D20270122
9,114,LAS,D20270132
9,115,COL,D20270143
9,116,MIL,D20270146
9,117,SAN,D20270189
9,118,LOS,D20270197
9,119,WAS,D20270170
9,120,BAL,D20270010
9,121,BOS,D20270011
9,122,DEN,D20270016
9,123,DET,D20270033
9,124,POR,D20270041
9,125,LOU,D20270042
9,126,AUS,D20270198
10,127,CHI,D20270044
10,128,LAS,D20270061
10,129,COL,D20270079
10,130,MIL,D20270105
10,131,SAN,D20270186
10,132,LOS,D20270120
10,133,WAS,D20270125
10,134,BAL,D20270131
10,135,BOS,D20270159
10,136,DEN,D20270182
10,137,DET,D20270191
10,138,POR,D20270001
10,139,LOU,D20270002
10,140,AUS,D20270123
