date,home,away,result,played,boxscore
2038-04-01,CHI,SAN,2-5,1,
2038-04-01,IND,ELP,0-9,1,
2038-04-01,LAS,OKL,4-9,1,
2038-04-01,LOU,BAL,4-9,1,
2038-04-01,MEM,SEA,6-9,1,
2038-04-01,PHI,SAN1,2-5,1,
2038-04-01,POR,ALB,5-7,1,
2038-04-02,CHI,SAN,9-10,1,
2038-04-02,IND,ELP,3-13,1,
2038-04-02,LAS,OKL,1-4,1,
2038-04-02,LOU,BAL,2-3,1,
2038-04-02,MEM,SEA,10-4,1,
2038-04-02,PHI,SAN1,7-2,1,
2038-04-02,POR,ALB,0-1,1,
2038-04-03,CHI,SAN,5-1,1,
2038-04-03,IND,ELP,3-9,1,
2038-04-03,LAS,OKL,1-0,1,
2038-04-03,LOU,BAL,2-16,1,
2038-04-03,MEM,SEA,3-12,1,
2038-04-03,PHI,SAN1,1-0,1,
2038-04-03,POR,ALB,2-4,1,
2038-04-04,CHI,SAN,2-7,1,
2038-04-04,IND,ELP,14-1,1,
2038-04-04,LAS,OKL,1-0,1,
2038-04-04,LOU,BAL,2-10,1,
2038-04-04,MEM,SEA,0-10,1,
2038-04-04,PHI,SAN1,2-0,1,
2038-04-04,POR,ALB,7-8,1,
2038-04-06,ALB,BAL,0-4,1,
2038-04-06,ELP,MEM,10-11,1,
2038-04-06,LOU,IND,9-10,1,
2038-04-06,OKL,CHI,1-0,1,
2038-04-06,SAN,PHI,4-5,1,
2038-04-06,SAN1,POR,3-4,1,
2038-04-06,SEA,LAS,6-3,1,
2038-04-07,ALB,BAL,1-10,1,
2038-04-07,ELP,MEM,9-5,1,
2038-04-07,LOU,IND,4-3,1,
2038-04-07,OKL,CHI,4-5,1,
2038-04-07,SAN,PHI,2-6,1,
2038-04-07,SAN1,POR,9-7,1,
2038-04-07,SEA,LAS,3-2,1,
2038-04-08,ALB,BAL,7-3,1,
2038-04-08,ELP,MEM,3-1,1,
2038-04-08,LOU,IND,6-3,1,
2038-04-08,OKL,CHI,8-9,1,
2038-04-08,SAN,PHI,1-4,1,
2038-04-08,SAN1,POR,4-5,1,
2038-04-08,SEA,LAS,13-4,1,
2038-04-10,BAL,ALB,3-1,1,
2038-04-10,CHI,OKL,7-0,1,
2038-04-10,IND,LOU,9-7,1,
2038-04-10,LAS,SEA,4-3,1,
2038-04-10,MEM,ELP,1-9,1,
2038-04-10,PHI,SAN,2-4,1,
2038-04-10,POR,SAN1,0-5,1,
2038-04-11,BAL,ALB,8-6,1,
2038-04-11,CHI,OKL,5-4,1,
2038-04-11,IND,LOU,3-5,1,
2038-04-11,LAS,SEA,4-7,1,
2038-04-11,MEM,ELP,4-2,1,
2038-04-11,PHI,SAN,2-1,1,
