balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,14874.0,4456.0,10418.0,3303.0,1104.0,1704.0,1099.0,5256.0,1845.0,0.0,0.0,620.0,4913.0,0.29958316525480705,0.700416834745193,0.07422347720855184,0.22206534893102056,0.7412477558348295,0.3533682936668011,0.12404195240016136
0,1,6828.0,1162.0,5666.0,989.0,290.0,429.0,286.0,2620.0,535.0,0.0,0.0,376.0,1345.0,0.1701816051552431,0.8298183948447568,0.0424721734036321,0.14484475688342122,0.851118760757315,0.38371411833626246,0.07835383714118337
0,2,3193.0,489.0,2704.0,384.0,0.0,83.0,60.0,901.0,177.0,0.0,1987.0,222.0,506.0,0.1531475101785155,0.8468524898214845,0.0,0.12026307547760727,0.7852760736196319,0.28217976824303165,0.0554337613529596
1,0,4677.0,1388.0,3289.0,1037.0,356.0,539.0,353.0,1669.0,600.0,0.0,0.0,193.0,1559.0,0.29677143468035067,0.7032285653196494,0.07611716912550781,0.22172332691896515,0.7471181556195965,0.3568526833440239,0.12828736369467608
1,1,4386.0,1240.0,3146.0,946.0,314.0,492.0,330.0,1429.0,560.0,0.0,0.0,186.0,1439.0,0.28271773825809393,0.717282261741906,0.07159142726858185,0.21568627450980393,0.7629032258064516,0.3258093935248518,0.12767897856817145
1,2,2926.0,688.0,2238.0,460.0,0.0,145.0,105.0,765.0,243.0,0.0,1851.0,165.0,711.0,0.23513328776486672,0.7648667122351333,0.0,0.1572112098427888,0.6686046511627907,0.26144907723855093,0.08304853041695147
2,0,1508.0,443.0,1065.0,324.0,106.0,171.0,123.0,529.0,176.0,0.0,0.0,63.0,456.0,0.2937665782493369,0.7062334217506632,0.07029177718832891,0.21485411140583555,0.7313769751693002,0.35079575596816975,0.11671087533156499
2,1,1922.0,596.0,1326.0,456.0,141.0,257.0,170.0,635.0,259.0,0.0,0.0,83.0,681.0,0.3100936524453694,0.6899063475546305,0.07336108220603538,0.2372528616024974,0.7651006711409396,0.3303850156087409,0.1347554630593132
2,2,1499.0,609.0,890.0,368.0,0.0,129.0,92.0,373.0,213.0,0.0,953.0,44.0,629.0,0.40627084723148765,0.5937291527685123,0.0,0.24549699799866578,0.6042692939244664,0.24883255503669113,0.14209472981987992
3,0,473.0,213.0,260.0,137.0,38.0,89.0,59.0,95.0,79.0,95.0,0.0,19.0,194.0,0.4503171247357294,0.5496828752642706,0.080338266384778,0.28964059196617337,0.6431924882629108,0.20084566596194503,0.16701902748414377
3,1,796.0,364.0,432.0,223.0,50.0,149.0,103.0,192.0,104.0,192.0,0.0,19.0,254.0,0.457286432160804,0.542713567839196,0.06281407035175879,0.28015075376884424,0.6126373626373627,0.24120603015075376,0.1306532663316583
3,2,697.0,384.0,313.0,175.0,0.0,79.0,60.0,129.0,86.0,129.0,481.0,8.0,270.0,0.5509325681492109,0.4490674318507891,0.0,0.25107604017216645,0.4557291666666667,0.18507890961262555,0.12338593974175036
