date,home,away,result,played,boxscore
2070-04-01,CHI,SAN,4-1,1,
2070-04-01,IND,ELP,10-3,1,
2070-04-01,LAS,OKL,12-5,1,
2070-04-01,LOU,BAL,8-3,1,
2070-04-01,MEM,SEA,0-8,1,
2070-04-01,PHI,SAN1,5-4,1,
2070-04-01,POR,ALB,5-1,1,
2070-04-02,CHI,SAN,0-3,1,
2070-04-02,IND,ELP,1-3,1,
2070-04-02,LAS,OKL,3-4,1,
2070-04-02,LOU,BAL,2-5,1,
2070-04-02,MEM,SEA,3-7,1,
2070-04-02,PHI,SAN1,2-5,1,
2070-04-02,POR,ALB,2-4,1,
2070-04-03,CHI,SAN,2-6,1,
2070-04-03,IND,ELP,5-6,1,
2070-04-03,LAS,OKL,4-7,1,
2070-04-03,LOU,BAL,2-5,1,
2070-04-03,MEM,SEA,7-5,1,
2070-04-03,PHI,SAN1,2-5,1,
2070-04-03,POR,ALB,2-9,1,
2070-04-04,CHI,SAN,10-6,1,
2070-04-04,IND,ELP,4-7,1,
2070-04-04,LAS,OKL,4-3,1,
2070-04-04,LOU,BAL,1-9,1,
2070-04-04,MEM,SEA,3-11,1,
2070-04-04,PHI,SAN1,3-2,1,
2070-04-04,POR,ALB,7-5,1,
2070-04-06,ALB,BAL,2-1,1,
2070-04-06,ELP,MEM,1-7,1,
2070-04-06,LOU,IND,1-2,1,
2070-04-06,OKL,CHI,9-7,1,
2070-04-06,SAN,PHI,4-7,1,
2070-04-06,SAN1,POR,0-10,1,
2070-04-06,SEA,LAS,3-2,1,
2070-04-07,ALB,BAL,1-3,1,
2070-04-07,ELP,MEM,0-7,1,
2070-04-07,LOU,IND,3-5,1,
2070-04-07,OKL,CHI,3-5,1,
2070-04-07,SAN,PHI,3-2,1,
2070-04-07,SAN1,POR,2-4,1,
2070-04-07,SEA,LAS,1-5,1,
2070-04-08,ALB,BAL,4-3,1,
2070-04-08,ELP,MEM,3-9,1,
2070-04-08,LOU,IND,3-7,1,
2070-04-08,OKL,CHI,5-14,1,
2070-04-08,SAN,PHI,5-10,1,
2070-04-08,SAN1,POR,5-4,1,
2070-04-08,SEA,LAS,8-6,1,
2070-04-10,BAL,ALB,2-5,1,
2070-04-10,CHI,OKL,10-1,1,
2070-04-10,IND,LOU,9-6,1,
2070-04-10,LAS,SEA,2-8,1,
2070-04-10,MEM,ELP,2-5,1,
2070-04-10,PHI,SAN,2-1,1,
2070-04-10,POR,SAN1,0-4,1,
2070-04-11,BAL,ALB,10-9,1,
2070-04-11,CHI,OKL,6-5,1,
2070-04-11,IND,LOU,6-2,1,
2070-04-11,LAS,SEA,2-6,1,
2070-04-11,MEM,ELP,3-8,1,
2070-04-11,PHI,SAN,6-7,1,
2070-04-11,POR,SAN1,3-5,1,
2070-04-12,BAL,ALB,5-1,1,
2070-04-12,CHI,OKL,5-6,1,
2070-04-12,IND,LOU,3-7,1,
2070-04-12,LAS,SEA,4-6,1,
2070-04-12,MEM,ELP,4-3,1,
2070-04-12,PHI,SAN,2-1,1,
2070-04-12,POR,SAN1,1-6,1,
2070-04-13,BAL,ALB,3-6,1,
2070-04-13,CHI,OKL,4-8,1,
2070-04-13,IND,LOU,2-7,1,
2070-04-13,LAS,SEA,6-9,1,
2070-04-13,MEM,ELP,6-7,1,
2070-04-13,PHI,SAN,5-2,1,
2070-04-13,POR,SAN1,4-3,1,
2070-04-15,ALB,LOU,5-0,1,
2070-04-15,ELP,LAS,8-6,1,
2070-04-15,IND,MEM,3-6,1,
2070-04-15,OKL,PHI,6-8,1,
2070-04-15,SAN,POR,5-1,1,
2070-04-15,SAN1,BAL,0-8,1,
2070-04-15,SEA,CHI,9-3,1,
2070-04-16,ALB,LOU,5-3,1,
2070-04-16,ELP,LAS,2-5,1,
2070-04-16,IND,MEM,0-4,1,
2070-04-16,OKL,PHI,5-4,1,
2070-04-16,SAN,POR,6-5,1,
2070-04-16,SAN1,BAL,11-7,1,
2070-04-16,SEA,CHI,4-5,1,
2070-04-17,ALB,LOU,7-5,1,
2070-04-17,ELP,LAS,5-3,1,
2070-04-17,IND,MEM,4-2,1,
2070-04-17,OKL,PHI,6-0,1,
