balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,18324.0,8436.0,9888.0,2640.0,154.0,2461.0,1566.0,6883.0,2973.0,0.0,0.0,32.0,7292.0,0.46037982973149966,0.5396201702685003,0.0084042785418031,0.14407334643091027,0.3129445234708393,0.375627592228771,0.16224623444662736
0,1,8885.0,2491.0,6394.0,753.0,39.0,705.0,437.0,5477.0,858.0,0.0,0.0,59.0,2120.0,0.2803601575689364,0.7196398424310636,0.0043894203714124926,0.0847495779403489,0.30228823765556,0.6164321890827237,0.09656724817107484
0,2,2621.0,724.0,1897.0,137.0,0.0,116.0,72.0,1553.0,169.0,0.0,933.0,19.0,512.0,0.2762304463945059,0.7237695536054941,0.0,0.052270125906142696,0.18922651933701656,0.59252193819153,0.06447920640976726
1,0,6785.0,3125.0,3660.0,997.0,53.0,933.0,620.0,2496.0,1149.0,0.0,0.0,15.0,2736.0,0.46057479734708917,0.5394252026529108,0.007811348563006633,0.14694178334561533,0.31904,0.36787030213706706,0.16934414148857774
1,1,8731.0,3589.0,5142.0,1123.0,63.0,1053.0,658.0,3750.0,1360.0,0.0,0.0,32.0,3211.0,0.4110640247394342,0.5889359752605658,0.007215668308326652,0.1286221509563624,0.31290052939537477,0.42950406597182456,0.1557668079257817
1,2,5389.0,1894.0,3495.0,377.0,0.0,312.0,188.0,2746.0,433.0,0.0,2307.0,24.0,1403.0,0.3514566709964743,0.6485433290035257,0.0,0.06995732046761922,0.19904963041182683,0.5095565039896085,0.08034885878641677
2,0,2465.0,1201.0,1264.0,424.0,25.0,396.0,259.0,883.0,376.0,0.0,0.0,2.0,967.0,0.4872210953346856,0.5127789046653144,0.010141987829614604,0.1720081135902637,0.3530391340549542,0.3582150101419878,0.15253549695740365
2,1,4857.0,2222.0,2635.0,771.0,49.0,711.0,477.0,1787.0,828.0,0.0,0.0,11.0,1919.0,0.4574840436483426,0.5425159563516574,0.010088532015647519,0.15873996294008647,0.346984698469847,0.36792258595841054,0.1704756022235948
2,2,5022.0,2749.0,2273.0,501.0,0.0,444.0,311.0,1467.0,638.0,0.0,3095.0,16.0,2051.0,0.5473914774990044,0.45260852250099565,0.0,0.09976105137395459,0.1822480902146235,0.2921146953405018,0.1270410195141378
3,0,878.0,329.0,549.0,120.0,6.0,112.0,85.0,402.0,141.0,402.0,0.0,4.0,304.0,0.37471526195899774,0.6252847380410023,0.00683371298405467,0.1366742596810934,0.364741641337386,0.45785876993166286,0.16059225512528474
3,1,2110.0,864.0,1246.0,301.0,16.0,280.0,196.0,864.0,370.0,864.0,0.0,6.0,793.0,0.409478672985782,0.590521327014218,0.007582938388625593,0.14265402843601896,0.34837962962962965,0.409478672985782,0.17535545023696683
3,2,2381.0,1334.0,1047.0,234.0,0.0,197.0,121.0,719.0,298.0,719.0,1462.0,3.0,968.0,0.5602687946241075,0.4397312053758925,0.0,0.09827803443931121,0.17541229385307347,0.30197396052078956,0.125157496850063
