balls,strikes,pitches,swings,takes,contact,foul,ball_in_play,hits,ball_calls,called_strike_calls,walks,strikeouts,hbp,zone_pitches,swing_rate,take_rate,foul_rate,contact_rate,swing_contact_rate,ball_rate,called_strike_rate
0,0,899.0,419.0,480.0,147.0,3.0,142.0,105.0,325.0,152.0,0.0,0.0,3.0,362.0,0.4660734149054505,0.5339265850945495,0.0033370411568409346,0.1635150166852058,0.35083532219570407,0.3615127919911012,0.16907675194660735
0,1,429.0,132.0,297.0,41.0,5.0,35.0,23.0,259.0,35.0,0.0,0.0,3.0,105.0,0.3076923076923077,0.6923076923076923,0.011655011655011656,0.09557109557109557,0.3106060606060606,0.6037296037296037,0.08158508158508158
0,2,130.0,29.0,101.0,3.0,0.0,3.0,2.0,87.0,8.0,0.0,39.0,1.0,26.0,0.2230769230769231,0.7769230769230769,0.0,0.023076923076923078,0.10344827586206896,0.6692307692307692,0.06153846153846154
1,0,323.0,154.0,169.0,60.0,5.0,55.0,42.0,121.0,48.0,0.0,0.0,0.0,122.0,0.47678018575851394,0.5232198142414861,0.015479876160990712,0.18575851393188855,0.38961038961038963,0.3746130030959752,0.14860681114551083
1,1,404.0,171.0,233.0,64.0,1.0,62.0,40.0,180.0,53.0,0.0,0.0,0.0,134.0,0.42326732673267325,0.5767326732673267,0.0024752475247524753,0.15841584158415842,0.3742690058479532,0.44554455445544555,0.1311881188118812
1,2,245.0,82.0,163.0,15.0,0.0,13.0,8.0,124.0,24.0,0.0,108.0,0.0,65.0,0.3346938775510204,0.6653061224489796,0.0,0.061224489795918366,0.18292682926829268,0.5061224489795918,0.09795918367346938
2,0,121.0,58.0,63.0,15.0,0.0,15.0,12.0,46.0,17.0,0.0,0.0,0.0,50.0,0.4793388429752066,0.5206611570247934,0.0,0.12396694214876033,0.25862068965517243,0.38016528925619836,0.14049586776859505
2,1,238.0,105.0,133.0,38.0,3.0,34.0,27.0,88.0,44.0,0.0,0.0,0.0,93.0,0.4411764705882353,0.5588235294117647,0.012605042016806723,0.15966386554621848,0.3619047619047619,0.3697478991596639,0.18487394957983194
2,2,232.0,130.0,102.0,16.0,0.0,12.0,9.0,67.0,30.0,0.0,153.0,0.0,89.0,0.5603448275862069,0.4396551724137931,0.0,0.06896551724137931,0.12307692307692308,0.28879310344827586,0.12931034482758622
3,0,46.0,22.0,24.0,7.0,1.0,5.0,4.0,14.0,8.0,14.0,0.0,0.0,21.0,0.4782608695652174,0.5217391304347826,0.021739130434782608,0.15217391304347827,0.3181818181818182,0.30434782608695654,0.17391304347826086
3,1,112.0,45.0,67.0,16.0,0.0,15.0,7.0,42.0,24.0,42.0,0.0,0.0,48.0,0.4017857142857143,0.5982142857142857,0.0,0.14285714285714285,0.35555555555555557,0.375,0.21428571428571427
3,2,120.0,68.0,52.0,9.0,0.0,9.0,7.0,34.0,16.0,34.0,76.0,1.0,46.0,0.5666666666666667,0.43333333333333335,0.0,0.075,0.1323529411764706,0.2833333333333333,0.13333333333333333
